股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
603918.SH,金桥信息,10.42,10.03167898627243,涨停,1,0, 10:02:15, 10:02:33,AI应用+信创+定增,,,,17,603918
601208.SH,东材科技,38.94,-10.006933210076278,跌停,0,1,,,, 14:13:30, 14:13:30,AI硬件板块大跌+PCB概念走弱+主力资金净流出,17,601208
002869.SZ,金溢科技,15.77,9.972105997210598,涨停,1,0, 11:23:15, 11:23:15,ETC+车路协同+低空智联+数字能源,,,,33,002869
688089.SH,ST嘉必优,7.95,-20.02012072434607,跌停,0,1,,,, 09:25:02, 09:25:02,ST复牌+中报预亏+海外业务受阻,22,688089
688496.SH,*ST清越,1.07,20.2247191011236,涨停,2,0, 09:31:59, 09:33:40,ST板块+面退博弈+电子纸,,,,22,688496
300290.SZ,ST荣科,4.88,19.90171990171989,涨停,1,0, 10:28:12, 11:28:48,AI医疗+河南国资+违规担保进展,,,,33,300290
605162.SH,新中港,9.23,10.011918951132298,涨停,1,0, 10:59:40, 11:11:28,热电联产+弗迪电池供热+储能,,,,17,605162
002388.SZ,新亚制程,5.28,10.000000000000009,涨停,3,0, 09:34:33, 09:45:03,锂电材料+华为产业链+胶粘剂+增持,,,,33,002388
002795.SZ,永和智控,6.05,9.999999999999998,涨停,1,0, 13:13:00, 13:13:00,中报预增+水暖阀门+医疗器械,,,,33,002795
603061.SH,金海通,277.37,-10.000324475161424,跌停,0,1,,,, 14:32:53, 15:30:50,半导体板块下跌+此前超涨回调+昨日大宗交易折价,17,603061
600183.SH,生益科技,113.39,-10.000793713786805,跌停,0,1,,,, 11:12:17, 13:00:20,元件板块下跌+主力资金净流出,17,600183
920305.BJ,云创退,0.57,-29.62962962962964,跌停,0,3,,,, 09:31:45, 14:55:18,退市整理期临近摘牌+股东减持,151,920305
002156.SZ,通富微电,69.0,-10.003912873353336,跌停,0,1,,,, 13:27:48, 13:54:36,半导体板块下跌+此前涨幅较大+主力资金净流出,33,002156
002965.SZ,祥鑫科技,36.47,-9.995064165844038,跌停,0,1,,,, 13:53:18, 13:53:18,液冷概念降温+主力资金净流出,33,002965
603629.SH,利通电子,103.55,-10.003476447071098,跌停,0,1,,,, 11:07:34, 13:47:40,算力租赁板块下跌+美股大跌传导+资金流出,17,603629
600693.SH,东百集团,8.61,9.961685823754783,涨停,1,0, 09:56:32, 09:56:53,零售+首店经济+仓储物流+资产处置,,,,17,600693
603986.SH,兆易创新,390.63,-9.999308803538922,跌停,0,1,,,, 10:10:56, 10:24:29,长鑫科技上市虹吸+存储板块下跌+前期涨幅较大,17,603986
600619.SH,海立股份,13.66,9.983896940418681,涨停,1,0, 09:25:02, 09:25:02,光刻机+半年度业绩预增+上海国资,,,,17,600619
000533.SZ,顺钠股份,11.56,9.990485252140825,涨停,4,0, 09:30:42, 13:33:15,数据中心+干式变压器+储能+控制权变更预期,,,,33,000533
001258.SZ,立新能源,12.9,-9.979064898813675,跌停,0,1,,,, 14:21:00, 14:55:06,此前涨幅过大+公司提示炒作风险+资金流出,33,001258
603083.SH,剑桥科技,156.4,-10.001150880423522,跌停,0,1,,,, 10:39:24, 10:39:24,CPO板块下跌+美股大跌传导+主力资金净流出,17,603083
001309.SZ,德明利,361.44,-10.000000000000007,跌停,0,1,,,, 14:08:45, 14:32:30,存储芯片板块下跌+二季度净利或环比下滑+此前涨幅较大,33,001309
605111.SH,新洁能,50.63,-10.00710984713828,跌停,0,1,,,, 14:37:48, 14:37:48,半导体板块下跌+AI硬件领跌+此前涨幅较大,17,605111
002436.SZ,兴森科技,32.13,-10.0,跌停,0,1,,,, 13:31:45, 13:49:06,元件板块大跌+AI硬件方向领跌+此前涨幅较大,33,002436
000779.SZ,甘咨询,11.67,9.990574929311975,涨停,1,0, 15:00:00, 15:00:00,工程咨询+甘肃国资+AI应用,,,,33,000779
002484.SZ,江海股份,62.96,-9.99285203716941,跌停,0,1,,,, 10:39:39, 11:20:09,元件板块下跌+此前超涨回调,33,002484
002937.SZ,兴瑞科技,29.71,-9.996970614965154,跌停,0,1,,,, 14:18:57, 14:26:00,5G板块下跌+消费电子板块下跌+一季报业绩下滑,33,002937
000811.SZ,冰轮环境,39.09,-9.993092332489056,跌停,0,1,,,, 10:19:48, 10:19:48,大盘集体低开+前期涨幅较大+资金流出,33,000811
002080.SZ,中材科技,46.75,-9.992298806314976,跌停,0,1,,,, 11:00:36, 13:01:48,板块下跌+美股大跌传导+资金流出,33,002080
603137.SH,恒尚节能,25.49,-9.992937853107351,跌停,0,1,,,, 11:07:41, 13:58:02,此前涨幅过大+跨界收购不确定性,17,603137
000021.SZ,深科技,39.56,-9.988623435722413,跌停,0,1,,,, 14:20:06, 14:55:51,AI硬件板块下跌+此前涨幅较大+资金流出,33,000021
600756.SH,浪潮软件,15.39,10.007147962830595,涨停,1,0, 10:38:06, 10:58:57,AI政务+财税数字化+山东国资,,,,17,600756
600303.SH,曙光股份,2.71,10.16260162601626,涨停,1,0, 09:45:16, 09:45:16,氢燃料电池客车+军工+新能源客车,,,,17,600303
002211.SZ,ST宏达,4.16,10.052910052910063,涨停,3,0, 09:49:18, 09:49:18,拟易主+有机硅+半年报扭亏,,,,33,002211
605376.SH,博迁新材,136.49,-10.002637478570477,跌停,0,1,,,, 14:27:58, 14:27:58,AI硬件板块下跌+前期超涨回调+资金流出,17,605376
002428.SZ,云南锗业,71.14,-9.994939271255067,跌停,0,1,,,, 14:35:30, 14:35:30,利好落地+AI硬件板块下跌+主力资金净流出,33,002428
002938.SZ,鹏鼎控股,83.96,-10.001071926251486,跌停,0,1,,,, 13:28:30, 14:02:48,元件板块下跌+定增摊薄担忧+资金净流出,33,002938
001358.SZ,兴欣新材,24.53,10.000000000000002,涨停,2,0, 09:35:42, 09:35:42,回购+电子化学品+光刻胶,,,,33,001358
603980.SH,吉华集团,6.5,9.983079526226732,涨停,1,0, 13:09:49, 13:09:49,控制权变更+染料+中报预增,,,,17,603980
003032.SZ,传智教育,6.62,9.966777408637883,涨停,2,0, 09:47:54, 11:14:39,AI教育+具身智能+中报扭亏,,,,33,003032
301139.SZ,*ST元道,3.12,20.0,涨停,1,0, 13:31:15, 13:44:12,市值退市博弈+算力租赁+AI应用,,,,33,301139
002847.SZ,盐津铺子,50.99,10.010787486515643,涨停,1,0, 11:29:06, 11:29:06,休闲食品+魔芋零食+一季报增长,,,,33,002847
002083.SZ,孚日股份,10.8,-9.999999999999995,跌停,0,1,,,, 14:17:36, 14:17:36,此前涨幅较大+深股通净卖出+回购减持终止,33,002083
600722.SH,金牛化工,9.26,-10.009718172983474,跌停,0,2,,,, 09:25:01, 09:25:01,前期涨幅较大+煤化工板块下跌+市盈率远高行业,17,600722
002687.SZ,乔治白,5.3,9.958506224066381,涨停,1,0, 10:22:12, 10:22:12,职业装+校服+通勤服,,,,33,002687
600105.SH,永鼎股份,31.68,-10.000000000000009,跌停,0,1,,,, 14:43:16, 14:43:16,CPO板块重挫+主力资金净流出+前期累计跌幅较大,17,600105
001376.SZ,百通能源,11.15,9.960552268244573,涨停,1,0, 09:51:57, 10:07:00,定增获批+热电联产+工业园区供热,,,,33,001376
603389.SH,亚振家居,46.59,10.011806375442744,涨停,2,0, 09:44:30, 09:44:30,摘帽+锆钛矿选矿+家居,,,,17,603389
603400.SH,华之杰,42.85,10.012836970474964,涨停,1,0, 14:49:33, 14:49:33,新能源汽车+机器人+智能家居,,,,17,603400
603228.SH,景旺电子,73.85,-10.004874482086288,跌停,0,1,,,, 13:14:33, 13:45:45,元件板块下跌+前期涨幅较大+资金净流出,17,603228
603358.SH,华达科技,37.46,10.014684287812052,涨停,2,0, 09:31:04, 09:31:04,新能源汽车零部件+人形机器人+总经理增持完成,,,,17,603358
300067.SZ,安诺其,5.62,20.085470085470096,涨停,1,0, 13:12:03, 13:37:42,拟收购烽云信息+算力服务+染料主业,,,,33,300067
003001.SZ,中岩大地,17.66,-9.989806320081554,跌停,0,1,,,, 11:05:42, 13:00:12,此前涨幅较大+收购不确定性+中报预亏,33,003001
603429.SH,*ST集友,8.16,9.97304582210243,涨停,1,0, 09:25:00, 09:25:00,拟购慧聚药业+固态电池+包装印刷,,,,22,603429
002281.SZ,光迅科技,173.57,-9.997407311381904,跌停,0,1,,,, 14:14:36, 14:14:51,CPO板块下跌+AI硬件方向领跌+H股上市计划,33,002281
002384.SZ,东山精密,190.71,-10.0,跌停,0,1,,,, 10:45:54, 11:29:00,元件板块下跌+CPO板块下跌+美股大跌传导+资金净流出,33,002384
920690.BJ,捷众科技,18.08,29.978432782171087,涨停,1,0, 09:31:00, 09:31:00,光刻机+PEEK材料+汽车零部件,,,,151,920690
601869.SH,长飞光纤,302.3,-10.000297716514327,跌停,0,1,,,, 13:54:26, 13:54:53,CPO板块下跌+主力资金净流出+此前涨幅较大,17,601869
603221.SH,爱丽家居,16.94,10.000000000000005,涨停,6,0, 09:25:02, 09:25:02,拟收购欧康诺+存储测试设备+PVC弹性地板,,,,17,603221
001389.SZ,广合科技,150.76,-9.999403020715182,跌停,0,1,,,, 13:31:09, 13:48:45,AI硬件板块大跌+CPO概念走弱+主力资金净流出,33,001389
000659.SZ,珠海中富,2.77,9.920634920634921,涨停,1,0, 10:08:36, 10:08:36,控制权变更+饮料包装+横琴新区,,,,33,000659
300663.SZ,科蓝软件,8.96,19.946452476572976,涨停,1,0, 09:45:48, 13:06:15,脑机接口+AI机器人+鸿蒙生态,,,,33,300663
000566.SZ,海南海药,5.83,10.000000000000005,涨停,2,0, 09:31:18, 09:31:18,创新药+基药目录+脑机接口+央企,,,,33,000566
603716.SH,塞力医疗,16.43,9.97322623828648,涨停,2,0, 09:35:04, 09:35:46,脑机接口+AI医疗+高血压疫苗+SPD,,,,17,603716
002279.SZ,久其软件,6.47,10.034013605442174,涨停,1,0, 09:47:39, 09:47:39,AI智能体+业绩减亏+数字政务,,,,33,002279
603580.SH,艾艾精工,52.7,9.997912753078703,涨停,1,0, 10:42:38, 13:19:32,控制权拟变更+轻型输送带+消费电子,,,,17,603580
600629.SH,华建集团,13.43,9.991809991809982,涨停,1,0, 09:45:52, 09:45:52,上海微电子相关+子公司重整获批+工程设计+上海国资,,,,17,600629
600539.SH,狮头股份,16.0,-10.011248593925766,跌停,0,1,,,, 14:14:57, 14:14:57,利好兑现+此前涨幅较大+大盘走弱,17,600539
002969.SZ,嘉美包装,12.61,10.034904013961592,涨停,2,0, 09:31:27, 09:32:51,中报预增+饮料包装+实控人变更,,,,33,002969
002837.SZ,英维克,55.13,-10.006529546196532,跌停,0,1,,,, 14:14:09, 14:14:09,一季度净利下降+主力资金净流出+此前涨幅较大,33,002837
605179.SH,一鸣食品,14.55,9.97732426303855,涨停,1,0, 10:10:41, 10:10:59,乳业+烘焙食品+业绩增长,,,,17,605179
000948.SZ,南天信息,14.07,10.007818608287735,涨停,1,0, 09:41:09, 09:41:09,AI应用+金融科技+半年报扭亏+云南国资,,,,33,000948
000045.SZ,深纺织A,9.96,10.055248618784532,涨停,1,0, 09:34:36, 11:03:57,偏光片+OLED+深圳国资+更名预期,,,,33,000045
600850.SH,电科数字,15.28,10.007199424046068,涨停,1,0, 09:48:12, 09:48:27,光刻机+AI应用+国企改革,,,,17,600850
002851.SZ,麦格米特,117.57,-9.99770343718901,跌停,0,1,,,, 09:49:36, 10:08:42,AI电源概念板块下跌+拟发行H股,33,002851
002463.SZ,沪电股份,105.75,-10.0,跌停,0,1,,,, 13:34:39, 13:48:15,元件板块下跌+主力资金净流出+业绩利好落地,33,002463
603917.SH,合力科技,11.69,9.971777986829714,涨停,1,0, 10:00:45, 10:00:45,小米汽车+一体化压铸+汽车模具,,,,17,603917
003018.SZ,金富科技,34.31,-9.994753410283305,跌停,0,1,,,, 13:23:30, 14:07:54,AI硬件板块领跌+液冷概念股跟跌+此前累计跌幅较大,33,003018
603232.SH,格尔软件,15.13,10.036363636363642,涨停,1,0, 10:04:48, 13:44:06,抗量子密码+AI安全+PKI龙头,,,,17,603232
002199.SZ,东晶电子,12.17,10.036166365280284,涨停,1,0, 09:33:06, 09:33:06,摘帽+石英晶体元器件+碳酸锂,,,,33,002199
603928.SH,兴业股份,12.28,10.035842293906802,涨停,1,0, 09:37:05, 09:38:53,光刻胶+酚醛树脂+合成树脂,,,,17,603928
600895.SH,张江高科,31.04,9.992912827781716,涨停,1,0, 09:25:03, 09:25:03,光刻机+上海微电子+集成电路+浦东国资,,,,17,600895
603186.SH,华正新材,121.68,-9.999999999999988,跌停,0,1,,,, 13:20:05, 13:44:50,AI硬件板块下跌+元件板块走弱+此前超涨回调+资金净流出,17,603186
002916.SZ,深南电路,318.1,-9.998868266183786,跌停,0,1,,,, 10:39:42, 11:26:57,元件板块下跌+美股芯片股大跌传导,33,002916
