股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
603026.SH,石大胜华,98.52,10.004466279589094,涨停,1,0, 09:34:10, 09:37:10,一季度业绩预盈+锂电池电解液+国企,,,,17,603026
600469.SH,风神股份,7.25,10.015174506828531,涨停,1,0, 13:14:07, 13:14:07,巨型轮胎项目+工程机械配套+央企,,,,17,600469
002634.SZ,棒杰股份,7.46,-10.012062726176106,跌停,0,1,,,, 09:48:30, 10:06:51,诉讼进展执行+此前涨幅较大+业绩预亏,33,002634
002980.SZ,华盛昌,64.14,9.99828502829703,涨停,2,0, 09:37:24, 14:10:36,光通信测试+拟收购伽蓝特+AI眼镜+仪器仪表,,,,33,002980
600173.SH,卧龙新能,7.95,9.958506224066385,涨停,1,0, 11:14:10, 11:14:10,风光储氢+储能中标+氢能出海,,,,17,600173
000967.SZ,盈峰环境,11.69,9.971777986829714,涨停,1,0, 09:30:00, 14:52:30,算力+新能源环卫+机器人,,,,33,000967
603139.SH,康惠股份,28.47,10.007727975270479,涨停,1,0, 13:31:10, 13:31:10,中药医保+控制权变更+资产处置收益,,,,17,603139
600381.SH,*ST春天,3.05,5.172413793103446,涨停,3,0, 09:42:06, 14:40:00,退市博弈+高端白酒+虫草龙头,,,,22,600381
002686.SZ,亿利达,7.58,10.0145137880987,涨停,1,0, 09:44:03, 10:40:42,数据中心冷却+控制权变更+浙江国资,,,,33,002686
600238.SH,*ST椰岛,4.33,5.097087378640776,涨停,3,0, 09:30:07, 09:30:07,退市风险博弈+保健酒主业+海南国资,,,,22,600238
000004.SZ,*ST国华,3.3,5.095541401273875,涨停,1,0, 09:30:42, 09:30:42,退市风险博弈+算力+移动应用安全,,,,33,000004
600664.SH,哈药股份,4.04,10.081743869209813,涨停,1,0, 14:41:04, 14:41:04,创新药+保健品+仿制药一致性评价,,,,17,600664
002647.SZ,仁东控股,10.41,10.042283298097242,涨停,1,0, 09:33:39, 10:01:48,摘帽+AI算力+第三方支付,,,,33,002647
002124.SZ,天邦食品,2.85,10.038610038610047,涨停,2,0, 09:51:24, 09:51:24,猪肉+预重整+销量增长,,,,33,002124
603061.SH,金海通,338.14,10.000000000000004,涨停,1,0, 11:21:50, 11:21:50,先进封装+封测设备+年报增长,,,,17,603061
000929.SZ,*ST兰黄,10.43,5.0352467270896275,涨停,2,0, 09:38:21, 10:57:57,申请撤销退市风险警示+啤酒饮料+果汁扩产+扭亏预期,,,,33,000929
002213.SZ,大为股份,38.08,9.994222992489894,涨停,1,0, 09:43:54, 09:43:54,存储芯片+锂矿资源+拟定增,,,,33,002213
603527.SH,众源新材,11.9,9.981515711645102,涨停,1,0, 10:06:54, 10:06:54,固态电池+铜箔+新能源结构件+3D打印,,,,17,603527
600539.SH,狮头股份,15.95,9.999999999999996,涨停,1,0, 13:11:14, 13:11:14,电商服务+锂电订单+机器视觉+并购重组,,,,17,600539
002808.SZ,*ST恒久,4.75,5.088495575221249,涨停,1,0, 14:39:57, 14:41:57,ST摘帽博弈+新能源转型+OPC感光鼓,,,,33,002808
603629.SH,利通电子,79.95,10.002751788662623,涨停,1,0, 09:50:01, 09:56:46,算力租赁+液冷+英伟达合作+年报预增,,,,17,603629
000793.SZ,*ST华闻,2.95,-5.144694533762048,跌停,0,1, 09:25:00, 11:26:36,, 13:43:51, 13:44:48,重整不确定性+异常波动+资金流出,33,000793
001299.SZ,美能能源,18.54,10.029673590504437,涨停,3,0, 09:33:42, 10:37:42,燃气+综合能源转型+年报增长+西部大开发,,,,33,001299
002630.SZ,ST华西,2.01,5.23560209424083,涨停,1,0, 09:38:24, 09:39:51,ST摘帽预期+储能+高效环保锅炉,,,,33,002630
000608.SZ,*ST阳光,4.17,5.037783375314854,涨停,1,0, 13:44:48, 13:44:48,摘星脱帽预期+商业地产+控制权变更,,,,33,000608
600636.SH,*ST国化,7.11,-4.946524064171125,跌停,0,2,,,, 09:25:03, 09:25:03,退市风险警示风险+年报审计进展+股价持续下跌,22,600636
002297.SZ,博云新材,13.29,10.016556291390721,涨停,2,0, 09:25:00, 09:25:00,一季报业绩预增+商业航天+硬质合金,,,,33,002297
000620.SZ,盈新发展,3.11,9.893992932862183,涨停,1,0, 09:45:57, 09:45:57,存储芯片+拟收购长兴半导体+文旅地产,,,,33,000620
301219.SZ,腾远钴业,82.02,20.000000000000004,涨停,1,0, 09:55:45, 14:52:21,一季度业绩预增+钴铜涨价+能源金属,,,,33,301219
600193.SH,*ST创兴,3.24,-4.985337243401757,跌停,0,1,,,, 10:17:18, 13:49:21,营收确认存疑+退市风险高+此前跌幅较大,22,600193
002463.SZ,沪电股份,97.54,10.00338333145371,涨停,1,0, 09:50:03, 13:39:54,一季度业绩预增+AI服务器PCB+68亿扩产,,,,33,002463
688287.SH,*ST观典,1.63,19.852941176470573,涨停,1,0, 09:59:21, 09:59:21,军工装备+商业航天+无人机禁毒,,,,22,688287
002364.SZ,中恒电气,42.49,9.992234015014235,涨停,4,0, 09:32:15, 09:32:15,宁德时代入股+HVDC+数据中心电源,,,,33,002364
603843.SH,*ST正平,8.46,-5.050505050505042,跌停,0,2,,,, 09:39:18, 14:31:24,退市风险+预重整不确定性+资金流出+此前涨幅较大,22,603843
603585.SH,苏利股份,26.4,9.999999999999995,涨停,1,0, 09:31:58, 09:41:13,溴素涨价+百菌清涨价+阻燃剂,,,,17,603585
301189.SZ,奥尼电子,71.99,20.003333888981484,涨停,1,0, 10:35:09, 10:42:57,AI服务器+英伟达概念+沐曦合作,,,,33,301189
603698.SH,航天工程,35.94,10.00918273645545,涨停,1,0, 14:17:11, 14:17:11,实控人航天科技+绿氢工程+煤气化+央企,,,,17,603698
600243.SH,*ST海华,3.59,4.970760233918127,涨停,3,0, 09:34:02, 14:17:11,退市博弈+减速器+电梯配件,,,,22,600243
002157.SZ,正邦科技,3.49,10.094637223974773,涨停,1,0, 10:39:30, 14:35:54,生猪养殖+量价齐升+双胞胎协同,,,,33,002157
002023.SZ,海特高新,12.32,10.000000000000009,涨停,1,0, 09:25:00, 09:25:00,参股华芯科技（产品应用于光模块）+航空装备+eVTOL模拟器,,,,33,002023
603383.SH,顶点软件,31.94,9.986225895316812,涨停,1,0, 10:30:33, 10:30:33,金融科技+AI应用+信创,,,,17,603383
688813.SH,泰金新能,69.12,20.000000000000004,涨停,2,0, 09:41:14, 09:46:56,PCB+铜箔+陕西国资+次新股,,,,17,688813
002692.SZ,远程股份,6.94,9.984152139461186,涨停,1,0, 09:38:12, 09:40:36,超短期融资券发行+电线电缆+参股半导体+国企改革,,,,33,002692
