name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4085.08,4082.13,4075.85,57668945000.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-21 16:14:16,2.95,0.07,4086.64,4062.13,4085.08/576689450/1033349016214,57668945000,1033349020000.0,1.2,17.79,,4086.64,4062.13,0.6,630596.6,674541.64,0.0,-1.0,-1.0,1.02,0.0,4075.14,,
深证成指,sz399001,14982.14,14966.75,14920.38,70115003800.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-21 16:14:33,15.39,0.1,15017.75,14774.08,14982.14/701150038/1375194588678,70115003800,1375194590000.0,2.89,53.46,,15017.75,14774.08,1.63,410643.69,477780.81,0.0,-1.0,-1.0,1.01,0.0,14897.33,,
创业板指,sz399006,3688.94,3677.58,3662.26,19671006900.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-21 16:14:48,11.36,0.31,3695.74,3619.48,3688.94/196710069/634026122557,19671006900,634026120000.0,3.76,68.95,,3695.74,3619.48,2.07,161282.97,197205.06,0.0,-1.0,-1.0,0.94,0.0,3658.84,,
