股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
603822.SH,ST嘉澳,90.44,5.004063624753283,涨停,1,0, 14:24:01, 14:24:01,生物航煤+出口白名单+预计扭亏,,,,22,603822
002923.SZ,润都股份,17.24,10.019144862795141,涨停,1,0, 09:36:03, 09:36:03,创新药+尼古丁+原料药,,,,33,002923
600107.SH,ST尔雅,6.5,5.008077544426488,涨停,1,0, 10:29:48, 14:52:24,出售资产保壳+服装+储能,,,,22,600107
605006.SH,山东玻纤,9.67,10.0113765642776,涨停,1,0, 09:33:18, 09:33:18,玻纤涨价+风电纱+山东国资,,,,17,605006
002432.SZ,九安医疗,80.94,10.002718129926611,涨停,1,0, 09:32:36, 09:32:36,AI投资+AI医疗+CGM上市,,,,33,002432
300834.SZ,星辉环材,36.24,20.000000000000007,涨停,2,0, 09:30:00, 13:28:18,股权转让+聚苯乙烯+回购完成,,,,33,300834
002408.SZ,齐翔腾达,6.51,9.966216216216214,涨停,1,0, 13:25:57, 13:25:57,环氧丙烷涨价+甲乙酮龙头+山东国资,,,,33,002408
300436.SZ,广生堂,119.03,20.002016332291568,涨停,1,0, 11:00:30, 11:00:30,乙肝创新药+III期临床试验+中药布局,,,,33,300436
000815.SZ,美利云,20.7,9.98937300743889,涨停,1,0, 09:41:24, 09:41:24,算电协同+东数西算+扭亏为盈+央企,,,,33,000815
603727.SH,博迈科,20.89,10.005265929436558,涨停,1,0, 10:50:45, 10:50:45,FPSO南美大单+油气开采及服务+圭亚那项目,,,,17,603727
002528.SZ,ST英飞拓,3.98,5.0131926121372015,涨停,2,0, 09:25:00, 09:25:00,庭外重组+深圳国资+智慧城市,,,,33,002528
688488.SH,艾迪药业,17.82,20.000000000000004,涨停,1,0, 13:11:57, 14:27:24,抗HIV新药+人源蛋白+国际化,,,,17,688488
603687.SH,大胜达,16.39,10.000000000000002,涨停,1,0, 09:32:11, 13:10:32,拟投GPU+钙钛矿设备+参股曲速科技+纸包装,,,,17,603687
605287.SH,德才股份,45.08,10.004880429477797,涨停,1,0, 10:33:34, 10:57:37,AI漫剧+城市更新+扭亏为盈,,,,17,605287
603949.SH,雪龙集团,18.49,9.994051160023794,涨停,1,0, 09:47:53, 14:35:26,新能源电动风扇+汽车热管理+间接投资宇树科技,,,,17,603949
