name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4106.26,4085.08,4074.81,58246634600.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-22 16:14:16,21.18,0.52,4106.84,4074.68,4106.26/582466346/1093625892374,58246634600,1093625890000.0,1.21,17.83,,4106.84,4074.68,0.79,634011.11,678357.15,0.0,-1.0,-1.0,1.03,0.0,4090.66,,
深证成指,sz399001,15177.29,14982.14,14897.96,69895559300.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-22 16:14:57,195.15,1.3,15182.82,14897.96,15177.29/698955593/1466159216543,69895559300,1466159220000.0,2.89,54.56,,15182.82,14897.96,1.9,414651.62,482285.18,0.0,-1.0,-1.0,1.0,0.0,15053.57,,
创业板指,sz399006,3752.76,3688.94,3660.42,20832549000.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-22 16:14:12,63.82,1.73,3755.75,3660.09,3752.76/208325490/690964644293,20832549000,690964640000.0,3.98,71.12,,3755.75,3660.09,2.59,163306.81,199671.55,0.0,-1.0,-1.0,1.0,0.0,3709.04,,
