股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002193.SZ,ST如意,4.71,10.04672897196261,涨停,1,0, 11:28:57, 11:28:57,ST摘帽预期+精纺呢绒+外销,,,,33,002193
002739.SZ,儒意电影,9.93,9.966777408637878,涨停,1,0, 13:09:15, 13:09:15,《欢迎来龙餐馆》+暑期档+IP潮玩+院线龙头,,,,33,002739
600316.SH,洪都航空,28.53,9.984579799537393,涨停,1,0, 14:29:41, 14:33:11,教练机+C919+军工+央企,,,,17,600316
000506.SZ,招金黄金,19.94,9.98345284059571,涨停,2,0, 13:53:39, 13:53:39,黄金+半年报预增+国企改革,,,,33,000506
002141.SZ,贤丰控股,6.72,9.983633387888696,涨停,1,0, 09:59:06, 10:14:18,覆铜板+拟布局PCB+动物保健,,,,33,002141
603038.SH,华立股份,15.06,10.007304601899206,涨停,1,0, 09:51:03, 09:51:03,智慧水务+饰面板+业绩预增,,,,17,603038
002622.SZ,皓宸医疗,2.62,10.084033613445387,涨停,1,0, 10:21:36, 10:21:36,口腔医疗+医疗服务+半年报预计减亏,,,,33,002622
002112.SZ,三变科技,17.7,10.006215040397759,涨停,1,0, 09:34:39, 10:22:36,变压器+AI算力+国企改革,,,,33,002112
002783.SZ,凯龙股份,8.21,10.053619302949073,涨停,1,0, 10:19:18, 10:35:03,民爆+化肥+湖北国资,,,,33,002783
002580.SZ,圣阳股份,20.99,10.010482180293502,涨停,1,0, 13:47:03, 13:52:36,液冷储能+算力+固态电池+山东国资,,,,33,002580
603162.SH,海通发展,12.68,9.973980919340853,涨停,1,0, 09:53:12, 13:41:00,干散货航运+运力扩张+中报增长,,,,17,603162
001222.SZ,源飞宠物,15.41,9.992862241256248,涨停,1,0, 10:21:33, 10:21:33,宠物经济+海外业务+设立创投,,,,33,001222
605286.SH,同力天启,25.61,10.008591065292089,涨停,1,0, 13:23:21, 13:23:21,算电协同+储能+风电+电梯部件,,,,17,605286
600227.SH,赤天化,3.67,9.880239520958087,涨停,1,0, 09:50:56, 10:03:38,甲醇+尿素+煤化工+中报预计扭亏,,,,17,600227
002399.SZ,海普瑞,10.96,10.04016064257028,涨停,1,0, 10:03:33, 10:05:24,创新药+依诺肝素制剂+集采中标,,,,33,002399
000859.SZ,国风新材,9.53,10.046189376443408,涨停,1,0, 11:06:36, 11:06:36,光刻胶+MLCC+聚酰亚胺+并购重组,,,,33,000859
002329.SZ,皇氏集团,3.47,10.158730158730169,涨停,1,0, 11:07:15, 11:21:03,乳业+新式茶饮+股权转让+种源突破,,,,33,002329
603711.SH,香飘飘,12.19,10.01805054151624,涨停,1,0, 10:03:13, 10:16:16,软饮料+茶饮店+中报预计扭亏+出海,,,,17,603711
002900.SZ,哈三联,14.83,10.014836795252224,涨停,2,0, 09:30:18, 14:28:54,创新药+化学制药+中报预计减亏,,,,33,002900
603065.SH,宿迁联盛,17.75,9.97521685254027,涨停,1,0, 09:33:45, 10:36:57,磷化铟衬底+光稳定剂+终止减持,,,,17,603065
605128.SH,上海沿浦,25.08,9.99999999999999,涨停,1,0, 13:03:25, 13:03:25,机器人+汽车整椅,,,,17,605128
003043.SZ,华亚智能,74.25,10.0,涨停,1,0, 14:34:21, 14:34:21,半导体设备+精密金属结构件+可转债募投结项,,,,33,003043
000710.SZ,贝瑞基因,9.99,10.022026431718063,涨停,1,0, 09:34:24, 09:34:24,AI医疗+三代测序+基因检测NIPT,,,,33,000710
601020.SH,华钰矿业,23.27,10.02364066193854,涨停,1,0, 13:39:16, 13:39:16,锑资源+黄金概念+有色金属采选+控制权变更,,,,17,601020
600327.SH,大东方,3.94,10.055865921787705,涨停,1,0, 11:13:58, 11:18:10,医疗健康+百货零售+回购,,,,17,600327
