name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4086.34,4079.9,4074.81,58995086700.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-27 16:14:16,6.44,0.16,4092.83,4071.08,4086.34/589950867/1136051921710,58995086700,1136051920000.0,1.23,17.84,,4092.83,4071.08,0.53,631182.96,676569.3,0.0,-1.0,-1.0,0.98,0.0,4083.72,,
深证成指,sz399001,14995.75,14940.3,14960.02,70993000100.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-27 16:14:09,55.45,0.37,15054.46,14919.22,14995.75/709930001/1453399425008,70993000100,1453399430000.0,2.93,52.74,,15054.46,14919.22,0.91,410234.12,477079.61,0.0,-1.0,-1.0,0.99,0.0,14995.22,,
创业板指,sz399006,3648.79,3667.79,3677.89,21594188700.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-27 16:14:24,-19.0,-0.52,3686.94,3640.11,3648.79/215941887/674213473938,21594188700,674213470000.0,4.11,67.73,,3686.94,3640.11,1.28,160216.91,196282.11,0.0,-1.0,-1.0,1.0,0.0,3661.12,,
