股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
600230.SH,沧州大化,24.5,-1.0500807754442711,涨停,1,0, 14:26:24, 14:26:24,TDI涨价+特种PC+央企改革,,,,17,600230
600243.SH,*ST海华,3.91,2.645502645502648,涨停,3,0, 09:34:00, 09:34:00,数控机床+退市风险+ST板块,,,,22,600243
600259.SH,中稀有色,108.1,5.965909090909094,涨停,1,0, 10:46:21, 11:15:36,稀土涨价+扭亏为盈+央企,,,,17,600259
600301.SH,华锡有色,66.63,2.686843730697954,涨停,1,0, 14:28:54, 14:28:54,小金属+锡锑锌铟+国企改革,,,,17,600301
600397.SH,江钨装备,22.22,4.040873200185775,涨停,1,0, 10:20:07, 10:29:37,定增收购钨钽资产+磁选设备+江西国资,,,,17,600397
600452.SH,涪陵电力,14.35,8.057228915662654,涨停,1,0, 13:04:37, 14:18:09,电力+配电网节能+央企背景,,,,17,600452
600456.SH,宝钛股份,44.7,1.21758737316798,涨停,1,0, 09:49:40, 14:28:09,商业航天+军工钛材+可转债+陕西国资,,,,17,600456
600459.SH,贵研铂业,26.01,0.6189555125725343,涨停,1,0, 13:24:22, 13:57:07,定增获批+铂族金属+云南国资,,,,17,600459
600498.SH,烽火通信,55.01,6.498545101842874,涨停,2,0, 10:30:24, 13:30:22,光纤涨价+商业航天+华为算力+央企,,,,17,600498
600525.SH,ST长园,5.15,-0.19379844961239898,涨停,1,0, 13:04:22, 13:04:22,电网设备+储能中标+新能源合同,,,,22,600525
600549.SH,厦门钨业,73.99,5.3029223093371325,涨停,1,0, 13:24:07, 13:24:07,钨钼+稀土+福建国资,,,,17,600549
600725.SH,云维股份,5.25,-2.782931354359916,涨停,1,0, 09:39:15, 09:39:15,重组红河发电+煤炭贸易+云南国资,,,,17,600725
600744.SH,华银电力,7.97,0.3778337531486065,涨停,2,0, 09:32:00, 09:33:30,电力+年报预增+央企,,,,17,600744
600753.SH,*ST海钦,10.98,4.971319311663476,涨停,4,0, 14:38:33, 14:38:33,液化石油气+ST板块+年报预盈,,,,22,600753
600777.SH,*ST新潮,4.67,4.943820224719095,涨停,1,0, 09:45:39, 09:45:39,美国页岩油+诉讼撤诉+ST板块,,,,22,600777
600821.SH,金开新能,7.43,0.40595399188092357,涨停,1,0, 10:41:21, 11:19:36,绿电+算力+回购注销+天津国资,,,,17,600821
601958.SH,金钼股份,25.45,3.750509580105985,涨停,1,0, 13:33:52, 14:10:54,钼价高位+有色金属+陕西国资,,,,17,601958
603021.SH,ST华鹏,7.31,2.1067415730337005,涨停,1,0, 09:35:15, 09:35:15,ST板块+退市博弈+日用玻璃,,,,22,603021
603093.SH,南华期货,20.06,1.9328585961342777,涨停,1,0, 10:35:36, 10:35:36,境外增资+H股上市+期货经纪,,,,17,603093
603117.SH,万林物流,5.85,-1.845637583892623,涨停,1,0, 11:15:51, 11:15:51,木材物流+股权转让完成,,,,17,603117
603217.SH,元利科技,27.7,-2.9297564419343396,涨停,1,0, 14:11:09, 14:11:09,化工+调价+光稳定剂,,,,17,603217
603226.SH,菲林格尔,32.09,0.785669390320553,涨停,1,0, 13:00:37, 13:00:37,控制权转让+智能家居+木地板,,,,17,603226
603232.SH,格尔软件,25.7,-1.880998080614211,涨停,1,0, 09:30:00, 09:30:00,软件开发+网络安全+抗量子密码,,,,17,603232
603257.SH,中国瑞林,68.76,3.8687340057202966,涨停,1,0, 14:10:24, 14:10:24,铜冶炼+AI智能体+海外订单+有色金属,,,,17,603257
603268.SH,*ST松发,115.58,4.986828958125166,涨停,3,0, 09:31:45, 14:38:18,VLCC订单+船舶制造+业绩预增,,,,22,603268
603318.SH,水发燃气,8.56,6.85785536159602,涨停,1,0, 13:29:07, 14:38:18,氢能源+燃气运营+山东国资,,,,17,603318
603353.SH,和顺石油,46.3,9.897934963209101,涨停,1,0, 10:22:22, 10:22:22,拟收购奎芯+成品油+超快充,,,,17,603353
603381.SH,永臻股份,28.99,-1.694915254237288,涨停,1,0, 10:05:12, 10:05:12,人形机器人+越南满产+光伏边框,,,,17,603381
603530.SH,神马电力,59.9,-1.97772976566396,涨停,2,0, 09:31:45, 09:47:25,特高压+越南建厂+电网设备,,,,17,603530
603559.SH,ST通脉,7.55,0.3989361702127693,涨停,1,0, 10:46:21, 10:46:21,ST摘帽预期+通信工程+重整完成,,,,22,603559
603578.SH,三星新材,15.68,-0.6257822277847287,涨停,1,0, 14:14:39, 14:14:39,光伏玻璃+低温储藏设备+定增推进,,,,17,603578
603580.SH,*ST艾艾,17.6,2.3851076207097157,涨停,3,0, 09:33:45, 09:33:45,退市博弈+轻型输送带+两岸融合,,,,22,603580
603618.SH,杭电股份,18.8,3.581267217630866,涨停,1,0, 10:42:21, 14:54:07,特高压+超薄铜箔+光通信,,,,17,603618
603629.SH,利通电子,57.25,-2.5974025974026027,涨停,1,0, 10:47:06, 13:32:22,算力租赁+年报预增+英伟达合作,,,,17,603629
603738.SH,泰晶科技,21.5,-1.0560146923783307,涨停,1,0, 13:38:37, 14:38:33,石英晶振+AI算力+人形机器人,,,,17,603738
603838.SH,*ST四通,8.16,1.1152416356877306,涨停,1,0, 09:46:25, 09:54:25,锆钛矿+陶瓷+ST板块,,,,22,603838
603897.SH,长城科技,30.2,-1.4360313315926934,涨停,1,0, 13:52:07, 14:07:24,电磁线+机器人+新能源,,,,17,603897
603950.SH,长源东谷,46.73,4.987643226241292,涨停,2,0, 09:30:30, 09:30:30,玉柴合作+柴油发动机+新能源汽车+业绩预增,,,,17,603950
605398.SH,新炬网络,32.59,-2.3944926668661997,涨停,1,0, 09:34:15, 09:34:15,AI应用+智能运维+信创生态+短剧,,,,17,605398
688028.SH,沃尔德,117.49,1.4982914220625674,涨停,1,0, 13:02:37, 13:30:52,金刚石热沉片+PCB微钻+超硬刀具,,,,17,688028
688118.SH,普元信息,35.36,-0.3943661971831002,涨停,1,0, 09:34:45, 09:34:45,低代码+AI智能体+业绩扭亏,,,,17,688118
688343.SH,云天励飞,108.65,-1.4601850172319966,涨停,1,0, 10:55:36, 14:42:21,AI推理芯片+端侧AI+人形机器人,,,,17,688343
