股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002038.SZ,双鹭药业,8.55,10.038610038610054,涨停,1,0, 14:54:09, 14:54:09,GLP-1+创新药+硝酸甘油喷雾剂,,,,33,002038
600381.SH,*ST春天,3.22,4.8859934853420315,涨停,1,0, 09:37:29, 14:45:19,退市博弈+高端白酒+中药大健康,,,,22,600381
000004.SZ,*ST国华,4.12,-5.069124423963128,跌停,0,3,,,, 09:25:00, 09:25:00,退市风险+连续提示+持续下跌,33,000004
000950.SZ,重药控股,6.49,9.999999999999996,涨停,1,0, 09:25:00, 09:25:00,回购+连锁药房+创新药+央企,,,,33,000950
000155.SZ,川能动力,16.97,9.980557355800384,涨停,1,0, 09:58:21, 09:58:21,锂矿达产+新能源发电+四川国资,,,,33,000155
605162.SH,新中港,14.05,10.023492560689125,涨停,3,0, 09:30:44, 10:23:56,热电联产+储能+回购,,,,17,605162
603122.SH,合富中国,18.69,10.00588581518542,涨停,1,0, 13:21:02, 13:21:02,海峡两岸+AI医疗+6亿合同,,,,17,603122
605081.SH,*ST太和,6.51,-4.963503649635035,跌停,0,3,,,, 10:24:59, 13:00:08,退市风险+收入确认未定+审计未定,22,605081
600594.SH,益佰制药,4.8,10.091743119266043,涨停,2,0, 10:28:51, 10:28:51,阿扎胞苷获批+抗肿瘤药+民营医院,,,,17,600594
002630.SZ,ST华西,1.99,-4.784688995215305,跌停,0,1,,,, 14:43:24, 14:43:24,退市风险警示+资金流出+市场下跌,33,002630
600581.SH,*ST八钢,2.78,-5.119453924914688,跌停,0,1,,,, 09:37:01, 09:44:40,退市风险警示+净资产为负+连续亏损,22,600581
920230.BJ,欧康医药,14.61,29.982206405693944,涨停,1,0, 10:08:40, 14:18:10,槲皮素申报+原料药+合成生物,,,,151,920230
603222.SH,济民健康,10.15,9.967497291440953,涨停,1,0, 13:35:47, 13:35:47,创新药+医疗器械+海南自贸港,,,,17,603222
002828.SZ,贝肯能源,13.79,9.968102073365232,涨停,1,0, 09:34:30, 09:34:30,一体化油服+加拿大油气权益,,,,33,002828
603008.SH,喜临门,13.68,-9.999999999999996,跌停,0,1,,,, 09:25:01, 09:25:01,证监会立案+资金占用+风险警示+股份冻结,17,603008
603042.SH,华脉科技,21.76,10.010111223458042,涨停,1,0, 09:48:12, 13:53:18,光通信+光纤概念+芯片投资,,,,17,603042
002538.SZ,ST司特,6.56,-4.927536231884068,跌停,0,1,,,, 09:30:24, 09:47:57,ST戴帽+虚假记载+监管处罚+资金流出,33,002538
300834.SZ,星辉环材,43.49,20.005518763796907,涨停,3,0, 09:39:27, 09:45:30,股权转让+聚苯乙烯+回购完成,,,,33,300834
