股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002898.SZ,*ST赛隆,10.19,-5.032618825722283,跌停,0,5,,,, 09:25:00, 09:25:00,关注函质疑AI收入+退市风险,33,002898
002313.SZ,日海智能,9.64,10.045662100456632,涨停,1,0, 09:31:24, 09:43:00,无线通信模组+5G Redcap+液冷+珠海国资,,,,33,002313
001234.SZ,泰慕士,35.77,9.993849938499384,涨停,3,0, 09:46:45, 09:46:45,服装贴牌+广州国资入主+回购注销,,,,33,001234
600966.SH,博汇纸业,6.13,-9.985315712187955,跌停,0,1,,,, 13:21:42, 14:43:15,年报净利下滑+板块普跌,17,600966
000504.SZ,*ST生物,9.9,4.984093319194068,涨停,1,0, 14:01:03, 14:01:03,动力电池回收+细胞治疗+湖南国资,,,,33,000504
000973.SZ,佛塑科技,18.99,10.023174971031267,涨停,1,0, 13:22:18, 13:22:18,锂电隔膜+超薄隔膜+业绩暴增+广东国资,,,,33,000973
002624.SZ,完美世界,17.12,-9.989484752891686,跌停,0,1,,,, 09:40:18, 14:28:09,异环公测+资金流出+此前回调,33,002624
300422.SZ,博世科,5.56,20.08639308855291,涨停,1,0, 09:31:24, 09:31:24,一季报扭亏+工业环境治理+海外订单+广西国资,,,,33,300422
603937.SH,丽岛新材,13.85,10.00794281175536,涨停,1,0, 13:17:41, 13:17:41,电池铝箔扩建+锂电池概念+彩涂铝,,,,17,603937
002290.SZ,禾盛新材,81.35,10.006761325219731,涨停,1,0, 09:25:00, 14:50:06,增资CPU+家电复合材料+年报增长,,,,33,002290
002407.SZ,多氟多,33.04,9.986684420772304,涨停,1,0, 14:07:12, 14:07:12,一季报暴增+六氟磷酸锂+大圆柱电池,,,,33,002407
605081.SH,*ST太和,5.86,-5.02431118314424,跌停,0,5,,,, 09:25:02, 09:25:02,被立案+终止上市风险+营收不足3亿,22,605081
002808.SZ,*ST恒久,3.47,-4.931506849315061,跌停,0,3,,,, 09:25:00, 09:25:00,退市风险+第六次提示+连续异常波动,33,002808
002322.SZ,理工能科,12.77,-10.007047216349543,跌停,0,1,,,, 13:23:51, 14:47:39,一季度净利下滑+营收下滑+现金流承压,33,002322
000925.SZ,众合科技,9.2,10.047846889952153,涨停,2,0, 09:30:00, 09:30:00,算力租赁+商业航天+智慧交通,,,,33,000925
000906.SZ,浙商中拓,6.36,10.034602076124568,涨停,1,0, 09:43:39, 10:10:33,供应链服务+储能+矿产资源+浙江国资,,,,33,000906
600208.SH,衢州发展,4.73,10.000000000000014,涨停,1,0, 10:04:34, 10:15:46,拟并购先导电科+半导体靶材+回购+衢州国资,,,,17,600208
603967.SH,中创物流,14.73,10.007468259895443,涨停,1,0, 09:39:18, 09:39:18,一季报增长+工程物流+海外布局,,,,17,603967
603325.SH,博隆技术,69.3,-10.000000000000004,跌停,0,1,,,, 09:32:12, 11:07:18,一季报净利下滑+各期营收分布不均衡,17,603325
600193.SH,*ST创兴,2.28,-5.000000000000004,跌停,0,6,,,, 09:25:04, 09:25:04,退市风险+审计保留意见+连续异常波动,22,600193
002081.SZ,金螳螂,4.89,-9.94475138121547,跌停,0,1,,,, 09:32:57, 14:14:39,越南项目占比低+此前涨幅较大+资金流出,33,002081
000062.SZ,深圳华强,34.34,9.993593850096108,涨停,1,0, 10:48:21, 14:47:57,华为昇腾+分销龙头+存储芯片+一季报预增,,,,33,000062
002429.SZ,兆驰股份,11.79,-10.000000000000005,跌停,0,1,,,, 09:25:00, 09:25:00,业绩下滑+此前股东拟减持+此前涨幅较大,33,002429
603959.SH,百利科技,5.31,-10.00000000000001,跌停,0,1,,,, 09:53:56, 10:01:44,拟庭外重组+存在被实施退市风险警示及终止上市风险,17,603959
000546.SZ,金圆股份,7.16,9.984639016897086,涨停,1,0, 10:27:45, 13:45:06,盐湖提锂+锂矿布局+金属镍+固废回收,,,,33,000546
600289.SH,ST信通,6.23,-5.030487804878036,跌停,0,2,,,, 09:25:02, 09:34:08,此前业绩预亏+控股股东违规担保风险,22,600289
603599.SH,广信股份,15.17,10.007251631617121,涨停,1,0, 10:13:10, 13:05:22,草甘膦+光气资源+染料中间体,,,,17,603599
603390.SH,通达电气,14.6,10.022607385079127,涨停,2,0, 10:24:39, 10:24:39,一季报业绩大增+智慧交通+氢能源+比亚迪,,,,17,603390
002528.SZ,ST英飞拓,5.11,4.928131416837787,涨停,1,0, 09:31:27, 13:56:30,庭外重组+深圳国资+智慧城市+AI安防,,,,33,002528
603687.SH,大胜达,16.7,-10.021551724137929,跌停,0,1,,,, 09:39:26, 15:00:03,此前涨幅较大+业绩下滑+资金流出,17,603687
300283.SZ,温州宏丰,11.75,20.020429009193066,涨停,1,0, 10:15:57, 10:15:57,一季报扭亏+铜箔扩产+锂电铜箔+芯片引线框架,,,,33,300283
