name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,3948.55,3891.86,3939.57,56461159800.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-01 16:14:15,56.69,1.46,3955.94,3929.92,3948.55/564611598/897278213909,56461159800,897278210000.0,1.18,17.17,,3955.94,3929.92,0.67,608213.99,648804.15,0.0,-1.0,-1.0,0.92,0.0,3942.0,,
深证成指,sz399001,13706.52,13478.06,13731.39,65576338200.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-01 16:14:18,228.46,1.7,13740.97,13603.79,13706.52/655763382/1115237775683,65576338200,1115237780000.0,2.7,51.65,,13740.97,13603.79,1.02,382493.7,445139.67,0.0,-1.0,-1.0,0.98,0.0,13663.21,,
创业板指,sz399006,3247.52,3184.95,3255.26,18012365900.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-01 16:14:33,62.57,1.96,3255.26,3206.8,3247.52/180123659/510585857744,18012365900,510585860000.0,3.45,66.76,,3255.26,3206.8,1.52,145778.29,178903.13,0.0,-1.0,-1.0,0.99,0.0,3231.02,,
