股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000889.SZ,中嘉博创,3.95,10.027855153203351,涨停,2,0, 09:44:57, 09:44:57,算力销售+5G消息+短信通道,,,,33,000889
002580.SZ,圣阳股份,17.25,10.012755102040819,涨停,1,0, 13:41:48, 13:41:48,液冷+固态电池+储能+山东国资,,,,33,002580
002636.SZ,金安国纪,37.19,9.997042295178927,涨停,1,0, 09:53:12, 14:40:57,覆铜板涨价+高频高速CCL+定增扩产,,,,33,002636
002542.SZ,中化岩土,2.7,-9.999999999999995,跌停,0,1,,,, 09:25:00, 09:25:00,业绩修正亏损+退市风险警示风险,33,002542
300561.SZ,*ST汇科,11.31,-20.014144271570014,跌停,0,1,,,, 14:54:21, 14:54:21,退市风险+即将披露年报,33,300561
600743.SH,华远控股,2.41,10.045662100456632,涨停,3,0, 13:07:55, 13:09:04,物业+轻资产转型+国企,,,,17,600743
000070.SZ,特发信息,20.88,10.010537407797674,涨停,1,0, 13:58:48, 13:58:48,光纤涨价+CPO+深圳国资,,,,33,000070
603950.SH,长源东谷,44.88,10.000000000000014,涨停,2,0, 09:25:03, 09:25:03,复牌+重大资产重组+柴油动力单元+热交换系统,,,,17,603950
002822.SZ,ST中装,3.18,4.950495049504963,涨停,1,0, 10:55:42, 10:55:42,IDC算力+光伏新能源+重整完成,,,,33,002822
000586.SZ,汇源通信,25.12,9.982486865148866,涨停,5,0, 09:30:18, 13:39:00,光纤+特种光缆+车载电子+定增推进,,,,33,000586
002039.SZ,黔源电力,21.25,9.989648033126292,涨停,1,0, 13:15:27, 13:15:27,一季报预增+水电+央企,,,,33,002039
603757.SH,大元泵业,54.16,9.991876523151896,涨停,2,0, 13:22:53, 13:33:35,液冷+储能+算力+泵业龙头,,,,17,603757
603306.SH,华懋科技,97.06,9.995466908431558,涨停,2,0, 13:23:56, 13:23:56,800G光模块+CPO+收购恢复审核,,,,17,603306
002962.SZ,五方光电,15.37,10.021474588403711,涨停,1,0, 09:36:24, 09:36:24,光学元件+AR/VR拓展+微棱镜量产,,,,33,002962
603958.SH,哈森股份,22.28,10.024691358024697,涨停,1,0, 10:47:14, 10:58:41,机器人概念+消费电子+3D打印+股权收购,,,,17,603958
002107.SZ,沃华医药,7.65,10.071942446043167,涨停,1,0, 09:33:27, 09:38:21,业绩大增+心脑血管中药+外资买入,,,,33,002107
601811.SH,新华文轩,15.93,10.013812154696128,涨停,1,0, 13:04:20, 13:04:20,出版传媒+IP+高股息+四川国资,,,,17,601811
002025.SZ,航天电器,78.22,9.998593728027,涨停,1,0, 09:52:48, 09:52:48,商业航天+军工电子+光模块+央企,,,,33,002025
002536.SZ,飞龙股份,33.56,9.996722386102919,涨停,2,0, 10:42:42, 14:05:27,液冷服务器+机器人+汽车热管理,,,,33,002536
600696.SH,*ST岩石,1.32,-5.035971223021572,跌停,0,1,,,, 09:54:03, 10:27:12,退市风险+异常波动,22,600696
605056.SH,咸亨国际,29.32,10.018761726078806,涨停,1,0, 13:05:10, 13:12:34,机器人+电网MRO+央企客户,,,,17,605056
601133.SH,柏诚股份,24.68,9.982174688057032,涨停,1,0, 09:46:41, 10:35:23,半导体洁净室+存储芯片+海外扩张,,,,17,601133
603507.SH,振江股份,46.21,9.997619614377536,涨停,1,0, 13:28:41, 13:28:41,风电设备+燃气轮机+外骨骼机器人,,,,17,603507
002342.SZ,巨力索具,15.59,10.021171489061397,涨停,2,0, 09:42:27, 13:19:27,商业航天+深海系泊+索具龙头,,,,33,002342
603773.SH,沃格光电,39.22,10.014025245441795,涨停,1,0, 09:58:48, 09:59:54,玻璃基板+CPO+商业航天,,,,17,603773
603121.SH,华培动力,21.57,9.994900560938301,涨停,1,0, 10:34:01, 10:34:01,人形机器人+传感器+氢能,,,,17,603121
000909.SZ,*ST数源,6.44,5.057096247960857,涨停,1,0, 09:44:27, 09:44:27,智慧交通+充电桩+杭州国资+ST博弈,,,,33,000909
002843.SZ,泰嘉股份,25.0,9.98680158380994,涨停,1,0, 10:09:48, 10:09:48,数据中心电源+商业航天+锯切龙头,,,,33,002843
603813.SH,*ST原尚,25.15,5.010438413361166,涨停,3,0, 09:25:04, 09:25:04,退市博弈+氢能物流+电商物流,,,,22,603813
002635.SZ,安洁科技,15.75,9.98603351955307,涨停,1,0, 13:19:21, 13:19:21,折叠屏+消费电子+苹果+机器人,,,,33,002635
002281.SZ,光迅科技,108.09,10.00407083248524,涨停,1,0, 10:18:12, 13:22:57,3.2T硅光模块+CPO+央企,,,,33,002281
600337.SH,美克家居,2.86,9.999999999999991,涨停,1,0, 09:30:10, 14:16:13,重整预期+AI智家+拟收购万德溙（铜缆）,,,,17,600337
002384.SZ,东山精密,131.9,9.999166041197572,涨停,2,0, 09:35:48, 11:17:09,一季度预增+AI PCB+光芯片,,,,33,002384
603863.SH,松炀资源,20.6,9.983982915109456,涨停,1,0, 10:01:09, 10:01:09,造纸+减亏+资产优化,,,,17,603863
601869.SH,长飞光纤,398.31,9.999999999999995,涨停,1,0, 14:53:28, 14:53:28,光纤涨价+AI算力光纤+年报增长,,,,17,601869
603777.SH,来伊份,15.43,9.978617248752675,涨停,2,0, 09:25:02, 09:25:02,拟协议转让10%股份+健康零食+IP经济,,,,17,603777
002718.SZ,友邦吊顶,76.11,10.001445295562947,涨停,1,0, 10:27:09, 10:27:09,实控人变更+集成吊顶+智能家居,,,,33,002718
600381.SH,*ST春天,2.63,-5.054151624548741,跌停,0,3,,,, 10:02:48, 13:52:00,退市风险+业绩预亏+审计不确定,22,600381
000004.SZ,*ST国华,3.35,-5.099150141643052,跌停,0,1,,,, 09:25:00, 14:51:21,市值终止上市风险+财务类终止上市风险+连续下跌,33,000004
600238.SH,*ST椰岛,3.73,-5.089058524173033,跌停,0,4,,,, 09:25:02, 09:25:02,退市风险+审计受限+业绩预亏,22,600238
600629.SH,华建集团,22.18,10.019841269841267,涨停,1,0, 09:42:53, 09:42:53,上海国资整合+工程设计+浦东机场T3,,,,17,600629
002620.SZ,ST瑞和,9.92,4.973544973544981,涨停,1,0, 14:16:06, 14:19:06,重整投资人+光伏建筑一体化+建筑装饰,,,,33,002620
605189.SH,富春染织,16.02,10.027472527472522,涨停,1,0, 09:30:00, 09:32:09,一季度预增+筒子纱龙头+PEEK材料,,,,17,605189
605081.SH,*ST太和,6.26,-5.007587253414266,跌停,0,1, 09:34:52, 10:15:37,, 14:02:19, 14:52:28,退市风险+收入确认未定+审计未定,22,605081
600594.SH,益佰制药,5.06,10.0,涨停,1,0, 09:33:36, 09:33:36,阿扎胞苷获批+抗肿瘤药+民营医院,,,,17,600594
000078.SZ,海王生物,3.84,10.02865329512893,涨停,1,0, 09:39:54, 10:39:18,创新药+医疗器械+医药流通,,,,33,000078
600330.SH,天通股份,19.7,9.994416527079839,涨停,1,0, 09:54:41, 09:54:41,铌酸锂晶体+光模块+商业航天,,,,17,600330
000793.SZ,*ST华闻,2.82,4.832713754646837,涨停,1,0, 13:00:03, 13:00:03,重整继续经营+海南文旅+国资入主,,,,33,000793
002630.SZ,ST华西,1.88,-5.050505050505055,跌停,0,1,,,, 13:22:18, 14:29:54,退市风险警示+资金流出,33,002630
600619.SH,海立股份,18.38,9.994015559545172,涨停,1,0, 10:14:41, 10:14:41,年报增长+光刻机冷却+上海国资,,,,17,600619
002824.SZ,和胜股份,22.97,10.009578544061304,涨停,1,0, 10:41:06, 10:55:36,消费电子+AI终端+电池结构件,,,,33,002824
600193.SH,*ST创兴,3.35,-5.099150141643052,跌停,0,3,,,, 09:25:01, 09:25:01,退市风险+营收不确定+两日跌幅超12%,22,600193
603216.SH,梦天家居,36.52,10.0,涨停,1,0, 13:01:14, 13:01:14,高端木作+芯片概念,,,,17,603216
301181.SZ,标榜股份,53.35,19.99550157444894,涨停,1,0, 13:59:30, 14:12:54,汽车热管理+比亚迪概念,,,,33,301181
002364.SZ,中恒电气,31.93,9.989665862900443,涨停,1,0, 09:25:00, 09:25:00,宁德时代入股+HVDC+数据中心电源,,,,33,002364
603843.SH,*ST正平,9.2,5.022831050228305,涨停,1,0, 14:48:47, 14:53:35,算力租赁+重整预期+ST板块, 09:25:02, 09:25:02,,22,603843
603808.SH,歌力思,11.36,9.97095837366892,涨停,1,0, 10:30:25, 10:30:25,多品牌矩阵+服装+AI应用+扭亏为盈,,,,17,603808
002947.SZ,恒铭达,65.34,10.000000000000007,涨停,1,0, 09:56:06, 14:47:18,消费电子+精密金属结构件+算力服务器+股票期权激励,,,,33,002947
002975.SZ,博杰股份,86.9,10.000000000000007,涨停,2,0, 09:39:21, 09:39:21,液冷服务器+AI服务器测试+年报增长,,,,33,002975
002528.SZ,ST英飞拓,4.62,4.999999999999994,涨停,3,0, 09:25:00, 09:25:00,庭外重组+深圳国资+智慧城市+AI安防,,,,33,002528
002650.SZ,ST加加,7.7,5.047748976807641,涨停,1,0, 09:32:27, 13:13:39,减盐酱油+ST摘帽预期+无实控人,,,,33,002650
