股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
601669.SH,中国电建,6.47,-10.013908205841453,跌停,0,1,,,, 13:30:47, 14:52:05,此前涨幅较大+资金流出+此前业绩下滑,17,601669
002995.SZ,天地在线,24.77,9.991119005328597,涨停,1,0, 13:08:51, 13:08:51,AI营销+抖音概念+持股中书艺莲+VR文旅,,,,33,002995
000890.SZ,法尔胜,12.2,10.009017132551843,涨停,3,0, 14:08:33, 14:55:54,钢帘线剥离+光纤概念+环保设备,,,,33,000890
603929.SH,亚翔集成,154.91,9.997869772065599,涨停,2,0, 09:49:08, 10:15:02,IC洁净室+东南亚订单+年报增长,,,,17,603929
600152.SH,维科技术,10.75,10.030706243602872,涨停,1,0, 10:04:59, 10:04:59,定增+消费电子+钠离子电池,,,,17,600152
600370.SH,三房巷,3.0,9.89010989010989,涨停,3,0, 09:30:02, 09:30:08,瓶级聚酯切片+PTA龙头+机器人概念,,,,17,600370
600355.SH,*ST精伦,0.86,-5.494505494505499,跌停,0,3,,,, 09:34:40, 09:50:37,市值退市风险+财务退市风险+板块下跌,22,600355
002636.SZ,金安国纪,31.96,10.017211703958692,涨停,1,0, 10:56:06, 10:56:06,高频高速CCL+覆铜板扩产+业绩预增,,,,33,002636
600227.SH,赤天化,4.81,10.068649885583513,涨停,2,0, 09:31:30, 14:43:54,甲醇+尿素+化肥+煤炭,,,,17,600227
000908.SZ,*ST景峰,5.3,4.9504950495049505,涨停,4,0, 09:25:00, 09:25:00,重整完成+创新药CDMO+合成生物,,,,33,000908
600313.SH,农发种业,9.08,10.06060606060606,涨停,1,0, 09:39:13, 10:49:25,转基因玉米+化肥涨价+种业龙头+央企,,,,17,600313
002310.SZ,东方新能,2.99,9.926470588235293,涨停,1,0, 09:32:36, 14:11:51,重大资产重组+风光电站+北京国资,,,,33,002310
603778.SH,国晟科技,22.54,10.004880429477797,涨停,1,0, 10:20:18, 10:26:18,固态电池+异质结光伏+光伏治沙,,,,17,603778
002278.SZ,神开股份,13.75,10.0,涨停,1,0, 09:35:09, 09:35:09,深海装备+油服业务+业绩预增+商业航天,,,,33,002278
002253.SZ,*ST智胜,10.8,4.956268221574359,涨停,1,0, 14:34:33, 14:54:12,军工射频+低空经济+空管系统,,,,33,002253
603421.SH,鼎信通讯,10.32,10.021321961620462,涨停,1,0, 09:58:20, 11:01:50,南网业务恢复+液流储能+智能电网,,,,17,603421
600302.SH,标准股份,11.29,10.038986354775822,涨停,1,0, 09:31:30, 09:32:06,控制权变更预期+缝制设备+国企改革,,,,17,600302
000488.SZ,ST晨鸣,2.9,5.072463768115947,涨停,1,0, 09:31:12, 09:31:12,复工复产+浆纸一体化+山东国资,,,,33,000488
002427.SZ,尤夫股份,7.69,10.01430615164521,涨停,1,0, 09:34:09, 09:34:09,扭亏为盈+海工装备+陕西国资,,,,33,002427
002990.SZ,盛视科技,28.95,9.992401215805467,涨停,1,0, 10:09:24, 10:09:24,人形机器人+智慧口岸+海南封关+智慧交通,,,,33,002990
300042.SZ,朗科科技,45.6,20.000000000000004,涨停,1,0, 10:16:57, 10:29:24,存储芯片+算力租赁+韶关国资,,,,33,300042
600545.SH,卓郎智能,4.21,9.921671018276758,涨停,1,0, 09:56:36, 10:33:27,玻璃纤维纱线+AI智慧工厂+纺织机械+回购注销,,,,17,600545
000668.SZ,*ST荣控,14.13,4.977711738484398,涨停,1,0, 14:17:39, 14:17:39,摘帽预期+房地产去化+跨境物流转型,,,,33,000668
603813.SH,*ST原尚,32.08,-5.004441812259416,跌停,0,2,,,, 09:25:02, 09:25:02,退市风险+业绩预亏+市净率偏高,22,603813
002931.SZ,锋龙股份,73.42,-10.002451581269915,跌停,0,1,,,, 10:35:48, 14:31:21,优必选入主落地+资金流出+此前异动提示涨幅较大,33,002931
600396.SH,华电辽能,4.27,10.05154639175257,涨停,1,0, 09:25:00, 09:25:00,海上风电+绿电+央企,,,,17,600396
002789.SZ,*ST建艺,11.46,5.041246562786441,涨停,2,0, 09:36:09, 14:43:36,珠海国资+建筑装饰+储能,,,,33,002789
002086.SZ,东方海洋,2.5,10.13215859030837,涨停,1,0, 09:25:00, 09:25:00,预制菜+海参养殖+体外诊断,,,,33,002086
002980.SZ,华盛昌,38.65,9.988616960728509,涨停,1,0, 13:17:39, 13:17:39,拟收购伽蓝特+光通信测试+AI眼镜+仪器仪表,,,,33,002980
000617.SZ,中油资本,9.77,10.02252252252251,涨停,1,0, 09:25:00, 11:09:33,跨境支付+能源金融+央企,,,,33,000617
603248.SH,锡华科技,31.02,10.0,涨停,2,0, 14:46:21, 14:47:15,风电齿轮箱+大兆瓦产品,,,,17,603248
603007.SH,*ST花王,6.9,-4.958677685950406,跌停,0,1,,,, 14:36:06, 14:41:03,主力资金流出+此前涨幅较大+诉讼风险,22,603007
600381.SH,*ST春天,2.74,4.980842911877408,涨停,1,0, 09:41:32, 11:29:08,退市博弈+高端白酒+中药大健康, 09:25:02, 09:25:02,,22,600381
000004.SZ,*ST国华,5.85,-5.032467532467541,跌停,0,1,,,, 09:55:15, 09:55:15,退市风险+异常波动+风险提示,33,000004
600683.SH,京投发展,9.64,10.045662100456632,涨停,2,0, 09:34:54, 09:34:54,拟剥离地产+北京国资+TOD轨道物业,,,,17,600683
002512.SZ,ST达华,4.79,5.043859649122817,涨停,1,0, 10:08:12, 13:08:06,商业航天+卫星通信+显示主板,,,,33,002512
600892.SH,*ST大晟,3.81,4.958677685950417,涨停,1,0, 09:39:36, 11:14:57,短剧+游戏+唐山国资,,,,22,600892
002426.SZ,胜利精密,4.47,10.098522167487689,涨停,1,0, 10:54:27, 10:54:27,复合铜箔+车载显示+机器人结构件,,,,33,002426
002724.SZ,海洋王,8.21,10.053619302949073,涨停,1,0, 09:36:12, 09:36:12,核电+军工照明+专业照明,,,,33,002724
002529.SZ,*ST海源,7.34,5.007153075822599,涨停,1,0, 09:46:30, 13:45:03,ST板块+汽车轻量化+光伏组件,,,,33,002529
000669.SZ,ST金鸿,5.1,4.938271604938257,涨停,5,0, 09:30:36, 09:30:36,重整预期+天然气+ST板块,,,,33,000669
603986.SH,兆易创新,306.16,9.998922142780168,涨停,1,0, 13:25:34, 13:36:01,存储芯片涨价+车规MCU+人形机器人,,,,17,603986
601975.SH,招商南油,4.81,10.068649885583513,涨停,1,0, 13:05:32, 13:30:44,油运+MR船队+央企,,,,17,601975
000533.SZ,顺钠股份,18.66,10.023584905660373,涨停,1,0, 10:01:18, 10:13:24,算力基建+北美出口+干式变压器,,,,33,000533
002467.SZ,二六三,7.52,9.941520467836254,涨停,1,0, 10:00:30, 10:09:09,云网融合基础设施+商业航天+数据中心+AI数字人,,,,33,002467
000620.SZ,盈新发展,3.31,9.966777408637883,涨停,1,0, 11:20:24, 11:20:24,拟收购半导体+存储芯片+文旅地产,,,,33,000620
300606.SZ,金太阳,40.73,20.00589275191514,涨停,1,0, 13:28:03, 13:28:03,芯片抛光液+航空航天+参股中科声龙,,,,33,300606
603738.SH,泰晶科技,25.31,9.99565406345066,涨停,1,0, 09:48:09, 13:18:45,625MHz晶振+AI算力+光模块,,,,17,603738
600751.SH,海航科技,4.32,9.923664122137408,涨停,1,0, 10:32:27, 10:32:27,航运+贸易+海南自贸港,,,,17,600751
600667.SH,太极实业,11.26,9.960937499999996,涨停,1,0, 11:24:07, 11:24:07,存储芯片+先进封装+SK海力士+国企,,,,17,600667
603843.SH,*ST正平,7.04,5.07462686567164,涨停,4,0, 09:25:04, 09:25:04,算力租赁+重整进展+基建转型,,,,22,603843
000639.SZ,西王食品,3.14,10.17543859649123,涨停,1,0, 09:59:30, 09:59:30,玉米油+运动营养+大消费,,,,33,000639
000020.SZ,深华发A,15.94,10.006901311249134,涨停,1,0, 09:49:39, 09:49:39,深圳旧改+物业经营+液晶显示,,,,33,000020
600289.SH,ST信通,8.37,5.01882057716436,涨停,1,0, 14:53:27, 14:56:15,4亿合同+算力概念+ST保壳,,,,22,600289
002545.SZ,东方铁塔,24.65,-10.003650967506397,跌停,0,1,,,, 10:26:33, 13:17:24,资金流出+短线回调+板块回调,33,002545
001896.SZ,豫能控股,13.9,-9.9740932642487,跌停,0,2,,,, 09:50:48, 14:54:33,炒作风险+偏离基本面,33,001896
603557.SH,ST起步,4.21,4.98753117206983,涨停,2,0, 09:44:59, 09:44:59,童装童鞋+三胎概念+此前获赠资产+ST板块,,,,22,603557
603052.SH,可川科技,64.13,9.999999999999996,涨停,1,0, 13:57:14, 13:57:14,硅光芯片+光模块+消费电子,,,,17,603052
