name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,3890.16,3880.1,3884.15,47361507600.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-07 16:14:15,10.06,0.26,3902.61,3875.68,3890.16/473615076/723905837261,47361507600,723905840000.0,0.99,16.94,,3902.61,3875.68,0.69,599354.75,639292.54,0.0,-1.0,-1.0,0.84,0.0,3889.88,,
深证成指,sz399001,13400.41,13352.9,13392.94,54063059700.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-07 16:14:42,47.51,0.36,13476.08,13305.51,13400.41/540630597/890489003617,54063059700,890489000000.0,2.23,50.45,,13476.08,13305.51,1.28,374020.78,435043.48,0.0,-1.0,-1.0,0.85,0.0,13404.58,,
创业板指,sz399006,3160.82,3149.6,3162.82,14670427400.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-07 16:14:57,11.22,0.36,3181.35,3133.78,3160.82/146704274/394413814487,14670427400,394413810000.0,2.81,64.91,,3181.35,3133.78,1.51,142063.53,174175.32,0.0,-1.0,-1.0,0.85,0.0,3160.97,,
