股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
600528.SH,中铁工业,9.17,9.952038369304557,涨停,1,0, 10:12:09, 10:14:24,轨道交通+盾构机龙头+中字头,,,,17,600528
002168.SZ,*ST惠程,4.18,5.025125628140696,涨停,2,0, 09:30:00, 09:30:00,申请撤销退市风险警示+充电桩+地方国资,,,,33,002168
600066.SH,宇通客车,35.86,9.999999999999993,涨停,1,0, 09:30:02, 09:32:53,年报高增+出口新能源+高股息,,,,17,600066
600599.SH,*ST熊猫,5.9,-4.9919484702093335,跌停,0,1,,,, 09:32:10, 09:32:10,退市风险+监管监控,22,600599
603657.SH,春光科技,27.94,10.000000000000012,涨停,1,0, 10:44:52, 10:53:10,清洁电器+机器人订单+小米客户,,,,17,603657
000638.SZ,*ST万方,1.34,-4.9645390070921875,跌停,0,2,,,, 09:25:00, 09:32:30,市值退市风险+业绩预亏,33,000638
000913.SZ,钱江摩托,16.67,10.033003300330043,涨停,1,0, 13:26:24, 14:00:39,大排量摩托+出口增长+吉利系,,,,33,000913
605299.SH,舒华体育,21.33,10.005157297576059,涨停,1,0, 09:40:47, 09:46:47,足球概念+体育产业+健身器材+外销,,,,17,605299
000927.SZ,中国铁物,3.34,9.868421052631573,涨停,1,0, 09:34:21, 09:34:21,年报增长+铁路物流+一带一路+央企,,,,33,000927
000711.SZ,ST京蓝,3.71,-4.8717948717948705,跌停,0,2,,,, 09:38:54, 09:58:54,监管措施+业绩预亏+资金流出,33,000711
605116.SH,奥锐特,29.39,9.992514970059887,涨停,1,0, 14:25:30, 14:25:30,司美格鲁肽+创新药+欧盟出口,,,,17,605116
002565.SZ,顺灏股份,17.01,10.025873221216045,涨停,1,0, 09:34:09, 09:34:09,太空算力+增资轨道辰光+环保纸,,,,33,002565
000592.SZ,平潭发展,12.78,9.98278829604131,涨停,2,0, 09:36:48, 13:26:57,海峡两岸+福建自贸区+林木主业,,,,33,000592
002995.SZ,天地在线,24.66,9.991079393398742,涨停,1,0, 09:41:15, 09:41:15,AI营销+抖音概念+持股中书艺莲+VR文旅,,,,33,002995
000720.SZ,新能泰山,5.46,10.080645161290322,涨停,1,0, 09:47:03, 09:47:03,电缆+光纤+实控人中国华能+央企,,,,33,000720
600355.SH,*ST精伦,0.67,-5.633802816901398,跌停,0,4,,,, 09:25:02, 09:25:02,退市风险+连续提示+业绩预亏,22,600355
600894.SH,广日股份,9.59,9.977064220183475,涨停,1,0, 09:30:02, 09:34:20,高股息+智慧楼宇+电梯+机器人,,,,17,600894
002821.SZ,凯莱英,110.77,9.999999999999993,涨停,1,0, 09:34:12, 13:16:39,年报增长+创新药CDMO+境外订单,,,,33,002821
002580.SZ,圣阳股份,17.61,9.993753903810104,涨停,1,0, 14:35:42, 14:35:42,算力储能+固态电池+山东国资,,,,33,002580
002542.SZ,中化岩土,3.28,10.067114093959725,涨停,1,0, 09:32:12, 09:32:12,盾构机+岩土工程+低空经济+成都国资,,,,33,002542
600502.SH,安徽建工,5.63,9.960937499999996,涨停,2,0, 10:09:56, 10:09:56,年报增长+基建龙头+低空经济+国企改革,,,,17,600502
