name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,3986.22,3966.17,3985.46,54641554100.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-10 16:14:16,20.05,0.51,4011.02,3979.81,3986.22/546415541/955664107214,54641554100,955664110000.0,1.14,17.29,,4011.02,3979.81,0.79,614938.5,655713.76,0.0,-1.0,-1.0,1.01,0.0,3995.06,,
深证成指,sz399001,14309.47,13996.27,14098.02,66872616900.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-10 16:14:39,313.2,2.24,14382.61,14095.88,14309.47/668726169/1367204589025,66872616900,1367204590000.0,2.76,52.85,,14382.61,14095.88,2.05,394172.31,458350.86,0.0,-1.0,-1.0,1.06,0.0,14265.85,,
创业板指,sz399006,3448.79,3323.3,3355.07,20539106700.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-10 16:14:54,125.49,3.78,3470.72,3354.77,3448.79/205391067/647882946479,20539106700,647882950000.0,3.93,69.17,,3470.72,3354.77,3.49,152293.6,186504.88,0.0,-1.0,-1.0,1.13,0.0,3420.19,,
