股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
600460.SH,士兰微,32.87,10.006693440428375,涨停,1,0, 13:53:31, 13:53:31,SiC+中报预增+IDM,,,,17,600460
002731.SZ,*ST萃华,2.05,-10.087719298245615,跌停,0,2,,,, 09:25:00, 09:25:00,终止上市风险提示+证监会立案调查+澄清重组传闻,33,002731
603929.SH,亚翔集成,169.59,10.00194590387236,涨停,1,0, 13:04:54, 13:04:54,半导体洁净室+中报预增+新加坡项目,,,,17,603929
002745.SZ,木林森,10.92,9.969788519637465,涨停,1,0, 11:04:18, 11:23:12,LED封装+PCB涨价+实控人增持+中报预增,,,,33,002745
600227.SH,赤天化,3.03,-10.089020771513361,跌停,0,1,,,, 09:30:57, 09:41:18,此前涨幅较大+氮肥板块下跌+异常波动公告,17,600227
603407.SH,长裕集团,58.49,10.00564227948091,涨停,1,0, 09:30:47, 10:32:44,存储芯片材料+氧氯化锆涨价+牙科医疗,,,,17,603407
600552.SH,凯盛科技,16.07,9.993155373032176,涨停,1,0, 11:27:03, 11:27:03,氧化锆涨价+锆系列产品+央企,,,,17,600552
603950.SH,长源东谷,62.81,10.000000000000002,涨停,1,0, 14:19:18, 14:38:33,并购重组+柴油动力单元,,,,17,603950
002008.SZ,大族激光,100.89,9.99781945050153,涨停,1,0, 11:03:15, 11:04:06,中报业绩大增+AI算力PCB+激光设备+消费电子,,,,33,002008
002759.SZ,ST天际,11.65,-9.969088098918077,跌停,0,5,,,, 09:25:00, 09:25:00,ST风险警示+碳酸锂期货大跌,33,002759
688120.SH,华海清科,273.56,19.998245383164452,涨停,1,0, 14:53:53, 14:53:53,半导体设备+存储芯片+先进封装+定增获批,,,,17,688120
603065.SH,宿迁联盛,13.9,-9.9740932642487,跌停,0,5,,,, 09:31:11, 15:30:50,前期超涨回调+跨界投资风险,17,603065
600302.SH,ST标准,5.1,-10.052910052910057,跌停,0,2,,,, 09:34:44, 14:30:17,ST板块下跌+控制权转让不确定性+业绩预亏,22,600302
301282.SZ,金禄电子,20.83,19.988479262672804,涨停,1,0, 13:41:03, 13:41:03,半年度业绩预增+AI算力PCB+新能源汽车PCB,,,,33,301282
002677.SZ,浙江美大,6.44,-10.055865921787705,跌停,0,2,,,, 09:31:18, 09:31:18,控制权变更利好兑现+业绩预亏+昨日跌停,33,002677
002138.SZ,顺络电子,41.89,10.005252100840343,涨停,1,0, 11:01:33, 11:01:33,被动电子元器件+TLVR电感+光模块上游,,,,33,002138
000555.SZ,神州信息,10.49,9.958071278826008,涨停,1,0, 09:43:03, 09:45:39,跨境支付+银行IT龙头+AI应用,,,,33,000555
600744.SH,华银电力,7.22,10.0609756097561,涨停,3,0, 13:22:51, 14:47:54,火电+新能源+定增获批+央企,,,,17,600744
000938.SZ,紫光股份,41.46,10.002653223666766,涨停,1,0, 11:29:33, 13:40:06,超节点+CPO交换机+AI服务器+中报预增,,,,33,000938
301421.SZ,波长光电,70.24,20.006834102169815,涨停,1,0, 13:10:36, 13:10:36,中报预增+半导体光学+PCB光学,,,,33,301421
600664.SH,哈药股份,5.84,9.981167608286258,涨停,1,0, 14:09:21, 14:47:12,创新药+化学制药+基药目录+中报预增, 09:30:48, 09:30:48,,17,600664
601038.SH,一拖股份,13.79,9.968102073365232,涨停,1,0, 09:42:04, 10:17:22,农机龙头+出海增长+高端装备+央企改革,,,,17,601038
603061.SH,金海通,311.39,10.00070651405963,涨停,1,0, 11:02:18, 11:02:18,半导体测试设备+中报预增+超跌反弹+可转债募资,,,,17,603061
688627.SH,精智达,549.01,19.999562851085223,涨停,1,0, 14:08:34, 14:29:43,存储芯片+HBM测试,,,,17,688627
600183.SH,生益科技,135.67,9.996756932057714,涨停,1,0, 14:32:28, 14:32:28,覆铜板+存储芯片+产能扩张+半年报预增,,,,17,600183
002213.SZ,大为股份,24.99,9.99119718309859,涨停,1,0, 11:07:09, 11:07:09,半导体存储+定增获批+锂矿审批推进,,,,33,002213
300814.SZ,中富电路,137.3,19.99650410767349,涨停,1,0, 14:07:24, 14:07:24,AI电源PCB+定增扩产,,,,33,300814
920305.BJ,云创退,1.0,-29.577464788732392,跌停,0,2,,,, 09:25:02, 09:25:02,退市整理期炒作降温+监管加强+此前涨幅过大,151,920305
002156.SZ,通富微电,69.3,9.999999999999996,涨停,1,0, 13:10:57, 13:48:00,先进封装+AMD产业链+定增获批,,,,33,002156
603391.SH,力聚热能,52.38,9.995800083998331,涨停,1,0, 14:01:13, 14:01:13,蒸汽锅炉+工业互联网, 10:07:51, 10:07:51,,17,603391
300137.SZ,先河环保,12.19,19.980314960629915,涨停,1,0, 14:18:00, 14:18:00,算力+零碳园区+环保AI,,,,33,300137
603629.SH,利通电子,107.58,10.000000000000002,涨停,1,0, 10:59:08, 10:59:08,算力租赁+英伟达合作+中报预增,,,,17,603629
688072.SH,拓荆科技,764.46,20.000000000000014,涨停,1,0, 14:37:25, 14:37:25,半导体设备+薄膜沉积设备+PVD设备+资产收购,,,,17,688072
605133.SH,嵘泰股份,25.84,10.004257130693919,涨停,1,0, 14:54:30, 15:30:36,人形机器人+行星滚柱丝杠+员工持股解锁,,,,17,605133
688596.SH,正帆科技,50.21,20.004780114722745,涨停,1,0, 11:27:15, 13:55:36,特种气体+碳化硅陶瓷+订单增长,,,,17,688596
603669.SH,灵康药业,5.32,-9.983079526226732,跌停,0,4,,,, 09:25:02, 09:25:02,股价异常波动+前期涨幅较大,17,603669
920267.BJ,鑫汇科,21.02,29.993815708101405,涨停,1,0, 13:50:59, 13:50:59,半导体元件分销+回购注销+专精特新,,,,151,920267
688110.SH,东芯股份,120.46,20.00398485754134,涨停,1,0, 14:06:10, 14:06:40,GPU+存储芯片+业绩扭亏,,,,17,688110
603986.SH,兆易创新,475.53,9.999999999999991,涨停,1,0, 14:08:05, 14:08:05,长鑫+存储芯片+中报预增,,,,17,603986
605288.SH,凯迪股份,60.74,9.99637812386817,涨停,1,0, 13:02:40, 13:02:40,机器人+智能线性驱动+新能源汽车,,,,17,605288
603516.SH,淳中科技,91.09,9.998792416374835,涨停,1,0, 09:31:48, 11:08:48,董事长提议回购+自研ASIC芯片+持有沐曦股份+半年报扭亏,,,,17,603516
002167.SZ,东方锆业,16.85,9.9869451697128,涨停,1,0, 09:30:00, 11:00:54,氧化锆粉体涨价+中报预增+固态电池,,,,33,002167
600206.SH,有研新材,39.46,10.008363534987465,涨停,1,0, 14:35:47, 14:50:14,半导体靶材+存储芯片+客户长鑫+终止定增,,,,17,600206
001258.SZ,立新能源,10.01,10.000000000000002,涨停,4,0, 09:25:00, 13:01:30,风电光伏+定增获批+半年报预增+新疆国资,,,,33,001258
001388.SZ,信通电子,24.05,-9.992514970059874,跌停,0,1,,,, 09:30:33, 09:30:33,此前连板涨幅过大+公司提示炒作风险+中报业绩预减,33,001388
301273.SZ,瑞晨环保,35.52,20.000000000000007,涨停,1,0, 10:56:30, 10:56:30,永磁电机+eVTOL+设备更新,,,,33,301273
600846.SH,同济科技,11.78,9.990662931839388,涨停,1,0, 11:04:51, 11:04:51,建设工程+城市更新+上海国资,,,,17,600846
600667.SH,太极实业,16.69,10.019775873434419,涨停,1,0, 14:34:40, 14:41:04,存储芯片+先进封装+无锡国资, 10:07:55, 10:18:52,,17,600667
688361.SH,中科飞测,366.46,20.0013098434737,涨停,1,0, 14:06:48, 14:06:48,半导体量检测+HBM+先进封装,,,,17,688361
001399.SZ,惠科股份,27.87,9.984214680347282,涨停,1,0, 14:16:03, 14:42:39,先进封装+半导体显示面板, 09:58:33, 10:20:15,,33,001399
603123.SH,翠微股份,8.67,10.025380710659899,涨停,1,0, 09:54:31, 10:06:52,跨境支付+数字人民币+半年报减亏+北京国资,,,,17,603123
603683.SH,晶华新材,18.63,-10.000000000000002,跌停,0,4,,,, 09:25:02, 09:25:02,早盘市场走弱+连续跌停后异常波动,17,603683
002371.SZ,北方华创,744.6,9.999852269873404,涨停,1,0, 10:36:39, 10:46:57,半导体设备+平台型龙头+北京国资,,,,33,002371
605111.SH,新洁能,53.85,10.010214504596524,涨停,1,0, 10:59:13, 10:59:13,功率半导体+超跌反弹+封测,,,,17,605111
688002.SH,睿创微纳,150.67,19.998407136030572,涨停,1,0, 11:17:38, 13:54:56,中报预增+商业航天+红外芯片,,,,17,688002
600730.SH,*ST高科,8.0,-10.011248593925766,跌停,0,1,,,, 09:41:17, 15:30:50,实控人涉嫌挪用资金被立案+业绩预亏,22,600730
000779.SZ,甘咨询,9.91,-9.990917347865574,跌停,0,2,,,, 09:25:00, 09:25:00,此前涨幅较大+澄清不涉及算力概念+股东户数大增,33,000779
688729.SH,屹唐股份,29.72,19.983851433185304,涨停,1,0, 13:00:48, 13:18:12,半导体设备+干法去胶+北京国资,,,,17,688729
002484.SZ,江海股份,72.55,10.007581501137215,涨停,1,0, 13:02:33, 13:02:33,AI服务器电源+超级电容+浙江国资,,,,33,002484
603519.SH,立霸股份,15.84,-10.000000000000009,跌停,0,1,,,, 09:30:54, 09:35:45,此前连续大涨+异常波动公告+资金获利了结,17,603519
002396.SZ,星网锐捷,31.61,9.986082115518446,涨停,1,0, 13:00:03, 14:21:33,数据中心交换机+CPO+半年报预增+福建国资,,,,33,002396
002036.SZ,联创电子,7.21,10.076335877862597,涨停,2,0, 09:36:33, 09:36:33,CPO光学器件+车载光学+机器视觉+江西国资拟入主,,,,33,002036
605318.SH,法狮龙,79.2,10.000000000000004,涨停,1,0, 13:01:45, 13:01:45,AI智算+装配式建筑+集成吊顶,,,,17,605318
002632.SZ,道明光学,8.58,-9.968520461699889,跌停,0,2,,,, 09:25:00, 09:25:00,市场走弱+此前涨幅较大+一季报业绩下滑,33,002632
603378.SH,*ST亚士,4.18,-9.913793103448276,跌停,0,2,,,, 09:33:24, 15:21:36,半年度预亏+庭外重组不确定性,22,603378
002197.SZ,证通电子,6.34,10.069444444444446,涨停,1,0, 09:37:57, 10:23:21,算力租赁+数据中心REITs+金融科技+中报扭亏,,,,33,002197
688347.SH,华虹宏力,397.78,20.001206709303712,涨停,1,0, 14:36:07, 14:36:07,晶圆代工+存储芯片+并购重组获批+上海国资,,,,17,688347
301205.SZ,联特科技,213.6,19.999999999999996,涨停,1,0, 13:52:45, 13:52:45,光模块+NPO+海外产能,,,,33,301205
603005.SH,晶方科技,31.05,9.989373007438894,涨停,1,0, 13:01:38, 13:28:05,先进封装+分拆上市+车规CIS,,,,17,603005
000021.SZ,深科技,38.65,9.988616960728509,涨停,1,0, 13:00:36, 13:19:15,高端存储封测+扩产+央企,,,,33,000021
603303.SH,得邦照明,18.54,-10.00000000000001,跌停,0,1,,,, 09:42:26, 15:17:17,此前涨幅较大+股东减持+一季报净利下滑,17,603303
603435.SH,嘉德利,45.05,10.012210012209998,涨停,1,0, 13:10:58, 13:10:58,BOPP电工膜+电容膜+复合铜箔+次新股,,,,17,603435
002669.SZ,康达新材,11.44,9.999999999999991,涨停,1,0, 14:20:21, 14:28:00,PCB概念+电子级环氧树脂+风电胶粘剂龙头+唐山国资,,,,33,002669
603936.SH,博敏电子,14.04,10.03134796238244,涨停,1,0, 14:55:57, 15:10:12,PCB+光模块+存储芯片, 10:01:45, 10:20:42,,17,603936
688141.SH,杰华特,137.36,19.996505634664118,涨停,1,0, 11:08:16, 13:00:01,模拟芯片+AI服务器电源+虚拟IDM,,,,17,688141
002068.SZ,黑猫股份,8.07,9.945504087193466,涨停,1,0, 13:11:06, 13:11:06,超级电容+导电炭黑+炭黑龙头+景德镇国资,,,,33,002068
688003.SH,天准科技,79.75,19.99699067108036,涨停,1,0, 13:48:59, 13:48:59,半导体量检测+CPO检测+具身智能,,,,17,688003
002319.SZ,乐通股份,10.51,10.0523560209424,涨停,1,0, 13:55:30, 13:55:30,凹印油墨+中报预增,,,,33,002319
605376.SH,博迁新材,147.93,10.001487209994066,涨停,1,0, 14:05:08, 14:49:11,MLCC镍粉+H股上市,,,,17,605376
301369.SZ,联动科技,155.76,19.999999999999986,涨停,1,0, 14:12:06, 14:44:15,半导体测试设备+存储芯片+中报预增,,,,33,301369
603120.SH,肯特催化,44.4,-9.993918508007297,跌停,0,2,,,, 09:25:03, 15:31:09,光刻胶板块大跌+此前涨幅较大+股东减持,17,603120
300093.SZ,金刚光伏,20.06,19.976076555023926,涨停,1,0, 13:27:48, 13:27:48,算力+HJT电池+风电+控股股东增持,,,,33,300093
688636.SH,智明达,20.38,-20.01569858712716,跌停,0,1,,,, 09:25:04, 09:25:04,特种领域订单受限+公告利空,17,688636
000889.SZ,中嘉博创,3.8,10.144927536231874,涨停,2,0, 09:34:42, 09:35:15,算力销售+通信网络维护+追索款项确认+中报预计扭亏,,,,33,000889
688728.SH,格科微,16.9,20.02840909090908,涨停,1,0, 11:16:43, 11:16:43,CMOS图像传感器+12英寸产线,,,,17,688728
688797.SH,臻宝科技,352.38,20.000000000000007,涨停,1,0, 10:56:07, 10:56:07,存储芯片+半导体零部件+中报预增+次新股,,,,17,688797
300604.SZ,长川科技,318.0,20.0,涨停,1,0, 14:35:45, 14:41:30,半导体测试设备+定增落地+中报预增,,,,33,300604
603306.SH,华懋科技,70.65,9.995329285380667,涨停,1,0, 14:35:44, 14:35:44,资产重组+光通信+董事增持,,,,17,603306
600992.SH,贵绳股份,9.93,-9.9728014505893,跌停,0,1,,,, 09:34:23, 15:30:32,前期涨幅较大+业绩预亏+异常波动澄清,17,600992
603773.SH,沃格光电,84.65,10.006497725795974,涨停,1,0, 14:36:54, 14:50:06,TGV玻璃基板+先进封装+PET铜箔, 10:07:42, 10:16:54,,17,603773
002723.SZ,小崧股份,6.48,-9.999999999999996,跌停,0,2,,,, 09:30:00, 14:30:09,前期持续下跌+中报业绩预亏+诉讼金额较大,33,002723
002987.SZ,京北方,10.63,10.04140786749483,涨停,1,0, 09:39:57, 14:24:03,金融科技+数字人民币+AI应用,,,,33,002987
002448.SZ,中原内配,10.82,9.95934959349594,涨停,1,0, 14:21:21, 14:21:21,人形机器人+中报预增+制动鼓+气缸套,,,,33,002448
300285.SZ,国瓷材料,59.9,19.99198717948717,涨停,1,0, 11:03:00, 11:03:00,氧化锆提价+MLCC粉体+低轨卫星陶瓷管壳,,,,33,300285
603538.SH,美诺华,27.96,-10.009655616350175,跌停,0,3,,,, 09:31:44, 14:23:41,资金大幅流出+此前涨幅较大,17,603538
001314.SZ,亿道信息,49.74,-10.005427899402932,跌停,0,2,,,, 09:25:00, 09:25:00,AI眼镜板块回调+利好落地+此前股东减持,33,001314
003033.SZ,征和工业,67.39,10.006529546196543,涨停,1,0, 13:43:00, 13:43:00,人形机器人+灵巧手+链传动龙头+张雪机车合作,,,,33,003033
000510.SZ,新金路,15.5,10.00709723207949,涨停,1,0, 13:02:42, 13:02:42,钨锡钽铌+氯碱化工+减持终止,,,,33,000510
603221.SH,爱丽家居,10.52,10.041841004184091,涨停,1,0, 09:25:01, 09:25:01,拟收购欧康诺+股权转让+PVC弹性地板+Home Depot供应链,,,,17,603221
001389.SZ,广合科技,174.31,10.002524296352389,涨停,1,0, 13:00:03, 14:10:45,算力PCB+中报预增+海外产能释放,,,,33,001389
300795.SZ,米奥会展,13.31,20.0180342651037,涨停,1,0, 13:04:36, 13:09:33,间接参股月之暗面+AI应用+拟投资阶跃星辰+境外会展,,,,33,300795
603678.SH,火炬电子,46.76,9.997647612326512,涨停,1,0, 14:48:50, 15:14:44,MLCC+超级电容+商业航天,,,,17,603678
600641.SH,先导基电,31.83,9.98617829993088,涨停,1,0, 14:21:20, 14:41:11,拟收购先导微电子+半导体设备+铋材料, 09:58:16, 10:30:04,,17,600641
603580.SH,艾艾精工,36.39,-9.992579767499379,跌停,0,2,,,, 09:25:02, 09:30:59,此前涨幅较大+控制权变更利好落地+资金净流出,17,603580
300643.SZ,万通智控,18.64,20.02575660012879,涨停,1,0, 11:05:03, 11:05:03,传感器+车联网+减持落地,,,,33,300643
002970.SZ,锐明技术,49.68,10.008857395925606,涨停,1,0, 13:45:06, 13:51:42,HVDC电源+数字能源+Robobus自动驾驶+商用车AIoT,,,,33,002970
600330.SH,天通股份,19.13,10.005750431282337,涨停,1,0, 13:02:53, 13:05:29,光模块上游+铌酸锂+软磁材料+先进封装,,,,17,600330
002879.SZ,长缆科技,13.56,9.975669099756695,涨停,1,0, 09:30:00, 09:30:00,回购+增持+液冷+电缆附件,,,,33,002879
600584.SH,长电科技,84.69,10.001298869983119,涨停,1,0, 14:36:54, 14:50:36,先进封装+CPO光引擎+存储芯片+中报预增,,,,17,600584
688001.SH,华兴源创,57.36,20.000000000000007,涨停,1,0, 14:56:44, 14:56:44,半导体检测+人形机器人+一季报增长,,,,17,688001
688261.SH,东微半导,71.81,20.003342245989305,涨停,1,0, 13:02:33, 13:45:36,功率半导体+算力电源+人形机器人,,,,17,688261
002913.SZ,奥士康,42.59,9.994834710743813,涨停,1,0, 13:04:30, 13:04:30,拟回购+PCB+AI服务器+AIPC,,,,33,002913
603311.SH,金海高科,24.71,10.01780943900267,涨停,1,0, 13:56:07, 13:56:07,实控人此前变更+AI应用+新能源汽车过滤,,,,17,603311
603398.SH,*ST沐邦,9.15,-10.029498525073743,跌停,0,2,,,, 09:38:25, 14:22:10,此前跌幅较大+重整不确定性+半年度业绩预亏,22,603398
001206.SZ,依依股份,21.56,-9.979123173277664,跌停,0,1,,,, 10:51:18, 10:51:18,超涨回调+宠物经济板块下跌+一季报业绩下滑,33,001206
002203.SZ,海亮股份,18.33,10.024009603841526,涨停,1,0, 11:07:09, 11:07:09,PCB铜箔+固态电池+拟中期分红,,,,33,002203
603161.SH,科华控股,14.52,10.000000000000004,涨停,1,0, 11:15:33, 11:15:33,定增获批+混动零部件+涡轮增压器壳体,,,,17,603161
002851.SZ,麦格米特,135.22,9.997559586756683,涨停,1,0, 11:08:12, 11:10:00,AI电源+英伟达产业链+H股上市,,,,33,002851
600881.SH,亚泰集团,1.7,-10.05291005291005,跌停,0,1,,,, 09:31:15, 09:31:15,债权人申请重整+债务提前到期+此前涨幅较大,17,600881
600988.SH,赤峰黄金,35.48,10.015503875968982,涨停,1,0, 14:34:22, 14:34:22,黄金+紫金矿业入主+半年报预增,,,,17,600988
688147.SH,微导纳米,125.84,19.996185753790407,涨停,1,0, 14:56:02, 15:10:51,半导体ALD设备+存储芯片+先进封装,,,,17,688147
000526.SZ,学大教育,30.98,10.014204545454545,涨停,1,0, 09:59:21, 10:13:30,AI教育+个性化教育+回购,,,,33,000526
603192.SH,汇得科技,21.01,10.0,涨停,1,0, 10:52:46, 10:53:31,聚氨酯+机器人材料+新能源电池制件,,,,17,603192
002432.SZ,九安医疗,79.75,10.0,涨停,1,0, 09:47:09, 10:19:03,参股月之暗面/DeepSeek+AI医疗+中报预增,,,,33,002432
301580.SZ,爱迪特,55.2,20.000000000000004,涨停,1,0, 13:00:18, 13:37:21,氧化锆粉体替代+口腔修复材料+3D打印+股权激励,,,,33,301580
000603.SZ,盛达资源,20.52,10.026809651474538,涨停,1,0, 14:07:30, 14:07:30,白银+金属铅锌+中报预增,,,,33,000603
002245.SZ,蔚蓝锂芯,17.23,10.025542784163475,涨停,1,0, 11:25:48, 11:25:48,BBU电源+人形机器人+中报预增,,,,33,002245
301588.SZ,美新科技,33.28,20.014424810674363,涨停,1,0, 14:45:45, 14:45:45,商业航天+塑木+外销,,,,33,301588
000815.SZ,美利云,14.66,9.977494373593398,涨停,2,0, 09:30:00, 09:30:00,算力租赁+东数西算+中国诚通旗下,,,,33,000815
688037.SH,芯源微,358.5,20.0,涨停,1,0, 14:52:19, 14:52:19,涂胶显影龙头+先进封装+券商看好+北京国资,,,,17,688037
688371.SH,菲沃泰,27.43,19.9912510936133,涨停,1,0, 13:57:57, 13:57:57,纳米镀膜+液冷服务器+汽车电子,,,,17,688371
