股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
301237.SZ,和顺科技,71.17,19.99662788737144,涨停,1,0, 11:05:45, 13:00:27,聚酯薄膜+碳纤维+消费电子,,,,33,301237
002428.SZ,云南锗业,62.0,10.00709723207949,涨停,1,0, 09:42:42, 10:14:36,磷化铟扩产+光纤级锗+商业航天,,,,33,002428
600703.SH,三安光电,13.34,9.9752679307502,涨停,1,0, 13:00:10, 14:23:13,光芯片+碳化硅+商业航天,,,,17,600703
603189.SH,网达软件,15.25,-9.976387249114527,跌停,0,1,,,, 09:25:03, 09:25:03,退市风险警示+业绩下修+营收低于3亿,17,603189
300806.SZ,斯迪克,65.27,20.00367714653428,涨停,1,0, 13:54:21, 13:58:18,折叠屏材料+PCB+储能+泰国设厂,,,,33,300806
600152.SH,维科技术,13.9,9.968354430379744,涨停,1,0, 13:06:33, 13:06:33,钠电储能龙头+锂电产业链+电池项目投资,,,,17,600152
002580.SZ,圣阳股份,30.58,9.999999999999991,涨停,7,0, 09:33:30, 11:24:06,液冷储能+储能电池+固态电池+算力,,,,33,002580
002802.SZ,洪汇新材,16.36,10.020174848688637,涨停,2,0, 09:41:12, 09:41:12,特种氯乙烯共聚物+风电+回购注销+国企,,,,33,002802
600552.SH,凯盛科技,15.02,10.03663003663003,涨停,1,0, 13:06:37, 14:34:19,UTG量产+TGV玻璃技术+球形硅微粉+商业航天,,,,17,600552
600961.SH,株冶集团,22.09,10.00996015936256,涨停,2,0, 09:25:00, 09:25:00,一季报增长+锌铅冶炼+黄金+央企控股,,,,17,600961
605388.SH,均瑶健康,8.87,10.049627791563259,涨停,3,0, 09:31:12, 09:32:09,益生菌+味动力+扭亏预期,,,,17,605388
002547.SZ,春兴精工,3.44,9.90415335463259,涨停,1,0, 14:15:24, 14:15:24,机器人+特斯拉概念+通信结构件+新能源汽车,,,,33,002547
688560.SH,明冠新材,17.78,19.973009446693663,涨停,1,0, 13:13:50, 13:29:14,铝塑膜（可用于固态、钠离子电池）+BC电池+越南产能,,,,17,688560
002713.SZ,*ST东易,14.37,-5.023132848645086,跌停,0,1,,,, 09:59:42, 14:50:33,退市风险+板块回调+资金流出+此前涨幅较大,33,002713
002796.SZ,世嘉科技,53.35,10.000000000000002,涨停,1,0, 13:22:39, 14:39:15,CPO光模块+精密箱体+移动通信,,,,33,002796
603178.SH,圣龙股份,17.42,9.974747474747486,涨停,1,0, 10:02:21, 10:02:21,低空经济+机器人关节+新能源电驱,,,,17,603178
300776.SZ,帝尔激光,99.36,20.000000000000004,涨停,1,0, 09:46:27, 10:06:18,TGV封装+PCB+BC电池+H股上市,,,,33,300776
600696.SH,*ST岩石,1.08,4.854368932038839,涨停,1,0, 09:59:57, 10:04:48,退市博弈+酱香型白酒+ST板块, 09:25:03, 09:35:03,,22,600696
688628.SH,优利德,77.8,20.006169983032546,涨停,1,0, 10:39:23, 13:17:26,光通信测试+拟收购+测试仪器,,,,17,688628
603203.SH,快克智能,48.25,10.009119927040585,涨停,1,0, 11:17:01, 11:17:01,先进封装+PCB+CPO,,,,17,603203
002990.SZ,盛视科技,50.95,9.995682210708122,涨停,4,0, 09:37:12, 11:27:18,算力采购+人形机器人+智慧口岸,,,,33,002990
603773.SH,沃格光电,52.9,10.002079434393835,涨停,1,0, 09:42:43, 10:07:19,玻璃基板+CPO+商业航天,,,,17,603773
002706.SZ,良信股份,11.21,10.009813542688924,涨停,1,0, 13:46:18, 14:47:48,数据中心+低压电器+智算中心,,,,33,002706
000037.SZ,深南电A,11.07,10.039761431411527,涨停,1,0, 09:34:03, 09:34:03,电力+储能盈利+年报高增+综合能源,,,,33,000037
920526.BJ,凯华材料,24.73,29.95270625328428,涨停,1,0, 14:04:17, 14:04:17,半导体封装材料+环氧粉末包封料,,,,151,920526
600520.SH,三佳科技,27.81,10.007911392405054,涨停,1,0, 10:25:39, 10:25:39,先进封装+半导体设备+合肥国资,,,,17,600520
603926.SH,铁流股份,20.02,10.000000000000002,涨停,1,0, 13:35:56, 13:35:56,机器人+固态电池+离合器龙头,,,,17,603926
001330.SZ,博纳影业,8.23,10.026737967914437,涨停,1,0, 13:48:09, 13:48:09,影视院线+AI短剧+三星堆IP,,,,33,001330
002281.SZ,光迅科技,116.83,9.999058469070714,涨停,1,0, 10:58:00, 10:58:00,CPO+央企重组+3.2T硅光模块,,,,33,002281
688807.SH,优迅股份,363.19,19.999339192493217,涨停,1,0, 10:59:12, 10:59:12,光模块芯片+电芯片+年报增长+次新股,,,,17,688807
002980.SZ,华盛昌,73.12,10.004513314277126,涨停,1,0, 10:27:48, 10:27:48,光通信测试+拟收购伽蓝特+AI眼镜+仪器仪表,,,,33,002980
600962.SH,国投中鲁,20.71,9.984067976633046,涨停,1,0, 10:41:13, 10:41:13,重组推进+芯片+果汁龙头+央企,,,,17,600962
001389.SZ,广合科技,149.22,10.003685956505707,涨停,1,0, 11:13:36, 11:13:36,算力服务器PCB+CPO+业绩增长,,,,33,001389
001400.SZ,江顺科技,193.6,9.999999999999998,涨停,1,0, 13:58:36, 13:58:36,液冷服务器+商业航天+3D打印+铝挤压模具,,,,33,001400
600234.SH,科新发展,19.92,9.994478188845955,涨停,1,0, 09:36:06, 09:41:51,建筑工程+抖音概念+数字营销+定增,,,,17,600234
600641.SH,先导基电,24.29,10.009057971014498,涨停,1,0, 10:47:20, 10:47:20,半导体设备+离子注入机+员工持股完成,,,,17,600641
002217.SZ,合力泰,2.68,9.836065573770501,涨停,1,0, 09:53:18, 10:17:54,算力租赁+电子纸+福建国资,,,,33,002217
600683.SH,京投发展,11.99,9.999999999999998,涨停,3,0, 09:32:26, 09:36:47,拟剥离地产+TOD轨道物业+北京国资,,,,17,600683
002108.SZ,沧州明珠,5.58,10.059171597633132,涨停,1,0, 09:34:03, 10:37:54,锂电池隔膜+半固态电池+广州国资入主,,,,33,002108
002628.SZ,成都路桥,5.57,10.079051383399225,涨停,1,0, 10:08:21, 10:08:21,机器人+萤石矿+路桥基建,,,,33,002628
301319.SZ,唯特偶,68.39,20.003509387611857,涨停,1,0, 13:10:39, 13:29:18,先进封装+锡膏龙头+国产替代,,,,33,301319
600330.SH,天通股份,21.73,10.025316455696206,涨停,1,0, 09:25:02, 09:25:02,铌酸锂晶体+光模块+商业航天,,,,17,600330
300076.SZ,GQY视讯,4.76,-20.000000000000007,跌停,0,1,,,, 09:55:09, 09:55:09,可能被实施退市风险警示+业绩修正+营收低于1亿,33,300076
688227.SH,品高股份,101.36,19.995264590979048,涨停,2,0, 09:30:13, 09:33:16,算力租赁+AI一体机+国产芯片,,,,17,688227
603629.SH,利通电子,105.44,10.005216484089727,涨停,1,0, 10:40:34, 10:57:52,算力租赁+液冷+英伟达合作+年报预增,,,,17,603629
002487.SZ,大金重工,85.47,9.999999999999993,涨停,1,0, 09:31:15, 09:31:15,欧洲风电出口+深远海基地+全产业链出海+年报增长,,,,33,002487
002630.SZ,ST华西,2.24,5.164319248826306,涨停,1,0, 14:42:06, 14:42:06,ST摘帽预期+储能+高效环保锅炉,,,,33,002630
600208.SH,衢州发展,3.58,10.153846153846157,涨停,1,0, 10:06:38, 10:10:05,拟并购先导电科+半导体靶材+回购+衢州国资,,,,17,600208
603315.SH,福鞍股份,18.52,9.976247030878858,涨停,2,0, 09:48:12, 14:53:42,燃气轮机+核电铸件+水电转轮,,,,17,603315
600636.SH,*ST国化,6.09,-4.992199687987524,跌停,0,5,,,, 09:30:49, 09:52:40,退市风险+审计未定+商誉减值+异常波动,22,600636
002203.SZ,海亮股份,17.39,9.993674889310563,涨停,1,0, 09:30:12, 09:34:33,沙特建厂+铜加工龙头+固态电池铜箔,,,,33,002203
002297.SZ,博云新材,17.69,10.012437810945292,涨停,5,0, 09:36:51, 09:37:21,一季报业绩预增+商业航天+硬质合金,,,,33,002297
600193.SH,*ST创兴,2.95,-4.838709677419351,跌停,0,1,,,, 09:40:31, 13:36:33,营收确认存疑+退市风险高,22,600193
002081.SZ,金螳螂,3.71,10.089020771513349,涨停,1,0, 09:31:21, 09:35:30,洁净室+城市更新+建筑装饰,,,,33,002081
603738.SH,泰晶科技,30.17,9.989063069631799,涨停,1,0, 13:52:09, 13:52:09,625MHz晶振+光模块+石英晶体+人形机器人,,,,17,603738
920012.BJ,创达新材,63.83,29.999999999999993,涨停,1,0, 14:15:47, 14:15:47,半导体封装+北交所次新股,,,,151,920012
002866.SZ,传艺科技,26.39,10.004168403501469,涨停,1,0, 14:34:48, 14:34:48,钠离子电池+PCB概念+年报扭亏为盈,,,,33,002866
603083.SH,剑桥科技,145.29,10.001514233797682,涨停,1,0, 09:40:25, 09:40:25,1.6T光模块+800G放量+CPO布局+Meta审厂传闻,,,,17,603083
605298.SH,必得科技,54.75,10.006027727546707,涨停,1,0, 10:18:22, 10:18:22,轨交配套+业绩高增,,,,17,605298
002259.SZ,升达林业,5.63,9.960937499999996,涨停,1,0, 09:59:09, 09:59:09,天然气+LNG重卡+2025年报增长,,,,33,002259
603278.SH,大业股份,12.01,9.98168498168498,涨停,1,0, 10:06:06, 10:06:06,人形机器人+腱绳+商业航天+胎圈钢丝,,,,17,603278
003018.SZ,金富科技,39.22,10.014025245441795,涨停,1,0, 10:25:24, 10:25:24,液冷收购+瓶盖龙头+饮料供应链,,,,33,003018
600734.SH,实达集团,3.41,-10.026385224274403,跌停,0,1,,,, 09:25:01, 09:25:01,营收下修+*ST风险,17,600734
601619.SH,嘉泽新能,6.19,9.94671403197159,涨停,1,0, 13:09:05, 13:11:17,风电运营+绿氢醇项目+不赎回转债,,,,17,601619
002975.SZ,博杰股份,99.97,10.002200704225356,涨停,1,0, 13:03:54, 13:03:54,液冷服务器+AI服务器测试+机器人+年报增长,,,,33,002975
600727.SH,鲁北化工,7.69,10.01430615164521,涨停,1,0, 09:33:34, 10:02:34,一季报预增+钛白粉+氯化法扩产+国企,,,,17,600727
002528.SZ,ST英飞拓,5.38,5.078124999999996,涨停,2,0, 10:22:24, 10:22:24,庭外重组+深圳国资+智慧城市+AI安防,,,,33,002528
603031.SH,安孚科技,57.46,9.992343032159262,涨停,1,0, 10:33:05, 10:33:05,CPO+光芯片+南孚电池+增持计划,,,,17,603031
603557.SH,ST起步,4.28,4.901960784313729,涨停,1,0, 13:47:52, 13:47:52,ST板块+三胎概念+童装童鞋,,,,22,603557
603052.SH,可川科技,83.35,10.003959350666488,涨停,2,0, 10:33:46, 10:33:46,硅光芯片+光模块+消费电子,,,,17,603052
