股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
600421.SH,*ST华嵘,5.55,4.914933837429108,涨停,1,0, 09:34:49, 09:34:49,风电模具+业绩预盈+退市风险,,,,22,600421
002825.SZ,纳尔股份,10.33,-10.017421602787458,跌停,0,1,,,, 09:46:57, 11:05:51,终止收购+业绩下滑+计提减值,33,002825
002418.SZ,康盛股份,6.13,-9.985315712187955,跌停,0,1,,,, 09:51:09, 14:55:06,此前涨幅较大+板块回调+液冷业务占比低+控股股东破产清算,33,002418
002982.SZ,湘佳股份,15.54,9.97876857749468,涨停,1,0, 14:17:12, 14:17:12,黄羽肉鸡+猪肉概念+预制菜,,,,33,002982
600599.SH,*ST熊猫,4.11,5.115089514066501,涨停,1,0, 13:00:14, 13:00:14,退市博弈+烟花爆竹+业绩预盈,,,,22,600599
600736.SH,苏州高新,6.92,10.015898251192366,涨停,1,0, 09:52:41, 09:52:41,商业航天+产业园运营+脑机接口+国企,,,,17,600736
600608.SH,*ST沪科,2.18,-4.803493449781654,跌停,0,1,,,, 10:43:20, 13:22:44,退市风险+第六次提示+营收不足+立案调查,22,600608
300533.SZ,冰川网络,30.58,20.01569858712715,涨停,1,0, 10:13:03, 10:13:03,年报扭亏+高分红+游戏+出海,,,,33,300533
002670.SZ,国盛证券,13.21,-10.013623978201627,跌停,0,1,,,, 10:10:09, 10:42:09,一季度净利下滑97%+资金流出,33,002670
002565.SZ,顺灏股份,22.32,10.004928536224748,涨停,1,0, 09:25:00, 09:56:57,太空算力+增资轨道辰光+环保包装,,,,33,002565
000715.SZ,中兴商业,6.27,9.99999999999999,涨停,1,0, 14:42:09, 14:42:09,百货零售+首店经济+恐龙IP,,,,33,000715
600699.SH,均胜电子,28.71,9.999999999999996,涨停,1,0, 14:27:15, 14:27:15,参投光模块公司+人形机器人+汽车电子,,,,17,600699
001268.SZ,联合精密,37.19,9.997042295178927,涨停,1,0, 09:41:06, 14:11:00,成飞概念+拟收购迈特航空+精密零部件+业绩增长,,,,33,001268
002731.SZ,ST萃华,6.23,-5.030487804878036,跌停,0,2,,,, 09:25:00, 09:25:00,退市风险警示+审计否定意见+现金流紧张,33,002731
603898.SH,好莱客,14.5,10.015174506828531,涨停,1,0, 13:02:20, 13:02:20,AI智能家居+IP经济+定制家居,,,,17,603898
000539.SZ,粤电力A,6.39,9.98278829604131,涨停,1,0, 10:23:33, 10:23:33,算电协同+电力+广东国资,,,,33,000539
600261.SH,阳光照明,4.07,10.000000000000004,涨停,1,0, 10:47:47, 10:50:32,氢能装备+LED照明+年报发布+高股息,,,,17,600261
002580.SZ,圣阳股份,29.7,-10.000000000000002,跌停,0,1,,,, 09:31:48, 09:31:48,严重异常波动+此前涨幅较大+板块回调,33,002580
002338.SZ,奥普光电,64.06,9.993131868131869,涨停,1,0, 10:05:21, 13:09:12,年报增长+大股东长春光机所+商业航天+军工电子,,,,33,002338
603030.SH,全筑股份,2.57,9.82905982905983,涨停,1,0, 09:37:06, 09:38:45,机器人+先进光源+AI智慧建造+海外布局,,,,17,603030
000980.SZ,众泰汽车,2.38,10.185185185185173,涨停,1,0, 09:44:39, 09:44:39,汽车整车+子公司复产+高管聘任,,,,33,000980
600961.SH,株冶集团,26.73,9.999999999999998,涨停,4,0, 09:25:01, 09:25:01,一季报增长+黄金+铟金属+央企,,,,17,600961
002201.SZ,九鼎新材,13.93,10.031595576619269,涨停,1,0, 14:51:45, 14:51:45,年报增长+商业航天+玻璃纤维+风电叶片,,,,33,002201
002853.SZ,皮阿诺,29.03,10.003789314134144,涨停,1,0, 10:44:54, 10:44:54,AI设计+电竞房+群核科技酷家乐+实控人拟变更,,,,33,002853
603115.SH,海星股份,48.69,10.009037505648442,涨停,1,0, 10:46:03, 10:46:03,AI服务器电极箔+储能电极箔+业绩高增+高分红,,,,17,603115
603788.SH,宁波高发,17.44,10.031545741324932,涨停,1,0, 13:43:15, 13:43:15,年报增长+高分红+新能源汽车+电子换挡器,,,,17,603788
300123.SZ,ST亚光,5.14,-19.93769470404985,跌停,0,1,,,, 09:25:00, 09:25:00,ST实施+业绩亏损+商誉减值,33,300123
603178.SH,圣龙股份,21.08,10.02087682672233,涨停,3,0, 09:39:32, 09:41:05,机器人关节+低空经济+新能源电驱,,,,17,603178
002289.SZ,*ST宇顺,29.31,5.016123253314219,涨停,2,0, 09:57:42, 09:57:42,IDC并购+算力租赁+液晶显示,,,,33,002289
600696.SH,*ST岩石,1.19,5.309734513274342,涨停,3,0, 09:41:31, 09:41:31,退市博弈+酱香型白酒+ST板块,,,,22,600696
301022.SZ,海泰科,33.4,20.01437297879986,涨停,1,0, 09:30:00, 09:30:00,拟收购旭域股份+人形机器人+汽车模具,,,,33,301022
688268.SH,华特气体,119.04,20.000000000000004,涨停,1,0, 10:46:42, 11:25:09,氦气涨价+光刻气+国产替代,,,,17,688268
002342.SZ,巨力索具,21.42,10.015408320493082,涨停,1,0, 14:56:51, 14:56:51,商业航天+深海系泊+索具龙头+年报扭亏,,,,33,002342
300067.SZ,安诺其,5.05,19.952494061757715,涨停,1,0, 09:25:00, 09:25:00,拟收购烽云信息+算力服务+复牌,,,,33,300067
603272.SH,联翔股份,24.79,-9.985475671750182,跌停,0,2,,,, 09:25:00, 09:25:00,*ST风险+业绩预亏+营收低于3亿,17,603272
002952.SZ,亚世光电,27.29,9.995969367190652,涨停,1,0, 10:25:12, 10:25:12,电子纸+液晶显示+液晶光阀+外销,,,,33,002952
000609.SZ,ST中迪,10.76,4.975609756097559,涨停,2,0, 09:25:00, 09:25:00,半导体资产注入+房地产回款+ST博弈,,,,33,000609
600520.SH,三佳科技,30.5,9.989181391994228,涨停,1,0, 14:55:44, 14:55:44,先进封装+半导体设备+合肥国资,,,,17,600520
603016.SH,新宏泰,55.23,9.998008364867548,涨停,1,0, 09:42:20, 09:43:48,断路器+特高压+国企改革,,,,17,603016
603813.SH,*ST原尚,30.21,5.005213764337856,涨停,2,0, 14:07:53, 14:38:29,退市风险博弈+氢能物流+电商物流,,,,22,603813
600396.SH,华电辽能,8.13,10.01353179972938,涨停,1,0, 11:26:16, 11:26:16,火电+氢能+央企,,,,17,600396
603815.SH,交建股份,7.07,9.953343701399698,涨停,1,0, 10:01:06, 10:21:33,基建+新型城镇化+地下管网,,,,17,603815
002898.SZ,*ST赛隆,11.88,-5.0359712230215745,跌停,0,2,,,, 09:25:00, 09:25:00,退市风险第六次提示+AI服务器业务遭问询,33,002898
301486.SZ,致尚科技,209.06,19.997704052347608,涨停,1,0, 13:03:21, 14:10:00,并购恒扬数据+光通信+CPO,,,,33,301486
002361.SZ,神剑股份,22.69,9.985458070770735,涨停,2,0, 09:36:15, 14:25:48,商业航天+无人机+聚酯树脂+地方国资,,,,33,002361
600715.SH,文投控股,2.22,9.90099009900991,涨停,1,0, 10:02:37, 10:06:07,AI漫剧+影视院线+北京国资,,,,17,600715
600979.SH,广安爱众,5.32,9.917355371900836,涨停,2,0, 11:27:13, 13:44:04,电力+液冷服务器+分布式光伏+国企改革,,,,17,600979
600308.SH,华泰股份,4.14,10.106382978723401,涨停,1,0, 13:01:44, 13:01:44,造纸+化工涨价+光伏,,,,17,600308
688020.SH,方邦股份,112.25,20.002138122728237,涨停,1,0, 13:01:58, 13:28:31,可剥铜+电子铜箔+先进封装+PCB,,,,17,688020
002846.SZ,英联股份,16.29,9.99324780553679,涨停,1,0, 13:05:21, 13:05:21,固态电池+复合集流体+锂金属负极,,,,33,002846
000802.SZ,北京文化,4.46,10.123456790123461,涨停,1,0, 09:30:00, 09:30:00,影视IP+文旅小镇+演出经济,,,,33,000802
600381.SH,*ST春天,3.1,5.0847457627118615,涨停,2,0, 09:52:42, 14:16:30,高端白酒+虫草龙头+退市博弈,,,,22,600381
000004.SZ,*ST国华,3.39,-5.042016806722681,跌停,0,2,,,, 09:25:00, 09:25:00,市值退市风险+连续十日低于5亿,33,000004
000690.SZ,宝新能源,5.27,10.02087682672233,涨停,1,0, 11:29:18, 11:29:18,年报增长+绿电龙头,,,,33,000690
002993.SZ,奥海科技,49.2,-10.0054874702762,跌停,0,1,,,, 09:25:00, 09:25:00,一季报净利下滑+消费电子板块跟跌+此前涨幅较大,33,002993
002586.SZ,ST围海,4.83,-4.921259842519685,跌停,0,1,,,, 09:37:30, 14:01:48,营收下滑+短线回调,33,002586
002752.SZ,昇兴股份,6.9,10.047846889952167,涨停,1,0, 09:25:00, 09:25:00,一季报增长+金属包装+越南扩产,,,,33,002752
002620.SZ,ST瑞和,9.82,5.026737967914445,涨停,2,0, 09:33:18, 10:29:09,重整投资人+光伏建筑一体化+建筑装饰,,,,33,002620
605081.SH,*ST太和,6.83,-5.0069541029207265,跌停,0,2,,,, 09:25:03, 09:25:03,被立案+退市风险+监管函,22,605081
002837.SZ,英维克,108.97,-10.001651800462504,跌停,0,1,,,, 09:25:00, 09:25:00,Q1净利骤降+板块下跌+此前涨幅较大,33,002837
600678.SH,四川金顶,11.87,10.009267840593143,涨停,1,0, 09:31:15, 09:32:45,商业航天+石灰石+太空采矿+国企改革,,,,17,600678
603017.SH,中衡设计,15.63,9.992962702322307,涨停,2,0, 09:30:00, 09:30:21,商业航天+低空经济+工程设计,,,,17,603017
003027.SZ,同兴科技,25.15,10.0174978127734,涨停,1,0, 10:50:51, 10:50:51,钠电扩产+CCUS+烟气治理,,,,33,003027
600636.SH,*ST国化,6.08,5.008635578583766,涨停,1,0, 13:11:33, 13:26:48,AI+教育+ST摘帽博弈+国企改革,,,,22,600636
600193.SH,*ST创兴,2.66,-4.9999999999999885,跌停,0,3,,,, 09:25:02, 09:25:02,营收确认存疑+退市风险高,22,600193
002081.SZ,金螳螂,4.49,10.04901960784314,涨停,3,0, 09:30:24, 09:30:24,商业航天产业配套+半导体洁净室+越南合作+EPC总包,,,,33,002081
605365.SH,立达信,27.65,9.9840891010342,涨停,1,0, 14:18:20, 14:18:20,机器人+LED照明+泰国基地+北美订单,,,,17,605365
603738.SH,泰晶科技,34.67,9.993654822335033,涨停,1,0, 09:55:34, 10:02:25,625MHz晶振+光模块+石英晶体+人形机器人,,,,17,603738
600103.SH,青山纸业,5.2,9.936575052854115,涨停,2,0, 10:39:16, 10:39:16,光模块+林浆纸+福建国资,,,,17,600103
688661.SH,和林微纳,103.44,19.999999999999993,涨停,1,0, 10:10:01, 10:40:04,半导体探针+AMD合作+H股上市+年报扭亏,,,,17,688661
600032.SH,浙江新能,10.86,10.03039513677812,涨停,1,0, 11:25:16, 11:25:16,绿电+氢能+浙江国资,,,,17,600032
603843.SH,*ST正平,8.42,4.98753117206983,涨停,2,0, 09:25:02, 09:25:02,算力租赁+重整预期+ST板块,,,,22,603843
605298.SH,必得科技,59.62,9.99999999999999,涨停,1,0, 10:04:18, 10:04:18,半导体资产注入猜测+轨交配套+业绩高增,,,,17,605298
600107.SH,ST尔雅,5.79,5.081669691470059,涨停,1,0, 13:22:43, 13:22:43,ST保壳+储能+服装,,,,22,600107
600243.SH,*ST海华,4.08,4.884318766066836,涨停,2,0, 09:32:10, 09:32:40,退市博弈+减速器+电梯配件,,,,22,600243
003018.SZ,金富科技,47.45,9.990727862772374,涨停,3,0, 09:36:21, 09:45:39,液冷产能扩张+瓶盖龙头+饮料供应链,,,,33,003018
000056.SZ,皇庭国际,2.07,10.106382978723401,涨停,1,0, 10:14:54, 13:03:42,功率半导体+固态电池+商业管理,,,,33,000056
000819.SZ,岳阳兴长,17.08,9.980682549903406,涨停,1,0, 13:32:12, 13:32:12,MOFs材料+茂金属聚烯烃+石油化工+央企,,,,33,000819
600289.SH,ST信通,6.91,-4.951856946354876,跌停,0,1,,,, 09:32:01, 13:01:04,此前业绩预亏+板块下跌+ST属性,22,600289
603335.SH,迪生力,7.37,10.0,涨停,1,0, 09:34:21, 09:34:21,锂电池回收+汽车轮毂+年报净利扭亏,,,,17,603335
600734.SH,实达集团,2.76,-10.097719869706843,跌停,0,3,,,, 09:25:03, 09:25:03,*ST风险+营收下修,17,600734
002950.SZ,奥美医疗,14.38,10.022953328232598,涨停,1,0, 11:11:36, 11:11:36,医用敷料+AI医疗+三胎+出口第一,,,,33,002950
605178.SH,时空科技,70.35,-10.003837789433295,跌停,0,2,,,, 09:25:02, 09:25:02,重组审批风险+标的应收疑云+此前涨幅较大,17,605178
002528.SZ,ST英飞拓,5.23,-5.081669691470043,跌停,0,1,,,, 09:30:18, 14:35:48,退市风险+估值回归+板块回调,33,002528
