name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
纳百川,sz301667,90.93,92.21,90.0,6063900.0,90.93,1000,90.94,200,-1.39,93.3,88.72,6063900,551450000.0,26.96,4.97,20.45,101.54,110.65,73.77,0.61
锡华科技,sh603248,29.04,26.4,26.0,15565300.0,29.04,5401400,0.0,0,10.0,29.04,25.71,15565300,437470000.0,22.46,12.61,20.13,133.58,29.04,23.76,0.65
天溯计量,sz301449,77.12,76.83,75.67,1390000.0,77.11,3200,77.15,200,0.38,77.88,75.5,1390000,107040000.0,9.99,3.1,10.73,50.3,92.2,61.46,0.48
美埃科技,sh688376,60.27,59.48,57.99,170341600.0,60.2,3800,60.27,0,1.33,61.0,56.91,170341600,101160000.0,1.26,6.88,81.52,81.52,71.38,47.58,0.54
同飞股份,sz300990,77.95,77.88,76.65,2234700.0,77.94,800,77.95,200,0.09,79.5,76.05,2234700,173820000.0,2.9,4.43,60.12,132.97,93.46,62.3,0.66
中光防雷,sz300414,13.58,13.48,13.4,5479200.0,13.58,8200,13.59,16000,0.74,13.64,13.33,5479200,74250000.0,1.75,2.3,42.58,44.27,16.18,10.78,0.61
苏州天脉,sz301626,257.0,238.08,232.8,3451300.0,257.0,4900,257.02,1300,7.95,257.8,230.23,3451300,862650000.0,6.56,11.58,135.23,297.3,285.7,190.46,0.97
ST名家汇,sz300506,4.69,4.6,4.57,6099800.0,4.68,45200,4.69,60600,1.96,4.69,4.53,6099800,28190000.0,0.83,3.48,34.46,66.86,5.52,3.68,0.89
森赫股份,sz301056,15.07,14.26,14.11,5707800.0,15.07,2700,15.08,2800,5.68,15.68,14.01,5707800,85630000.0,3.24,11.71,26.52,40.2,17.11,11.41,1.67
宏达电子,sz300726,42.22,42.27,41.69,3486700.0,42.21,8800,42.22,600,-0.12,42.7,41.5,3486700,147040000.0,1.63,2.84,90.54,173.88,50.72,33.82,0.58
宏源药业,sz301246,23.01,21.91,21.21,37285100.0,23.01,200,23.02,200900,5.02,23.29,21.21,37285100,849170000.0,21.92,9.49,39.13,92.04,26.29,17.53,2.28
华盛锂电,sh688353,131.69,119.89,120.0,1796552500.0,131.69,12400,131.7,24100,9.84,137.89,119.8,1796552500,2291080000.0,11.26,15.09,210.05,210.05,143.87,95.91,1.87
鼎泰高科,sz301377,181.52,181.11,176.19,2895300.0,181.52,1700,181.53,1600,0.23,186.71,172.17,2895300,519770000.0,4.08,8.03,128.92,744.23,217.33,144.89,1.02
腾景科技,sh688195,294.0,265.79,255.0,1057457900.0,294.0,2900,294.01,500,10.61,296.33,252.37,1057457900,2959260000.0,8.18,16.54,380.29,380.29,318.95,212.63,0.93
珂玛科技,sz301611,98.83,97.83,96.49,4792300.0,98.83,600,98.88,100,1.02,100.2,95.8,4792300,472050000.0,3.27,4.5,144.87,430.9,117.4,78.26,0.62
新诺威,sz300765,32.28,28.16,27.83,23063700.0,32.27,2300,32.28,3000,14.63,33.32,27.83,23063700,714150000.0,1.64,19.5,453.4,453.4,33.79,22.53,2.16
安达智能,sh688125,240.6,238.5,230.0,93222300.0,240.07,200,240.6,700,0.88,250.0,230.0,93222300,225410000.0,1.14,8.39,196.55,197.6,286.2,190.8,0.96
杰华特,sh688141,52.46,48.33,47.9,2072268500.0,52.46,1100,52.47,400,8.55,54.4,46.8,2072268500,1079650000.0,4.6,15.73,236.24,236.24,58.0,38.66,1.8
铜冠铜箔,sz301217,37.89,36.99,36.44,38173300.0,37.89,200,37.9,3100,2.43,40.15,35.73,38173300,1449380000.0,4.6,11.95,314.11,314.11,44.39,29.59,1.45
海科新源,sz301292,96.29,80.24,80.01,30792200.0,96.29,1014700,0.0,0,20.0,96.29,78.09,30792200,2710580000.0,36.2,22.68,81.91,214.53,96.29,64.19,1.26
奕东电子,sz301123,51.42,50.95,50.09,3037300.0,51.38,2100,51.42,4800,0.92,51.85,49.58,3037300,154900000.0,1.3,4.46,120.12,120.65,61.14,40.76,0.68
安通控股,sh600179,4.46,4.4,4.35,42903900.0,4.46,376700,4.47,55300,1.36,4.48,4.32,42903900,190170000.0,1.11,3.64,172.26,188.73,4.84,3.96,0.82
华联控股,sz000036,5.21,4.96,4.92,118957700.0,5.2,60700,5.21,248300,5.04,5.46,4.9,118957700,625490000.0,8.49,11.29,73.0,73.14,5.46,4.46,3.0
滨海能源,sz000695,14.29,12.99,12.93,29887600.0,14.29,5768500,0.0,0,10.01,14.29,12.85,29887600,417700000.0,13.47,11.09,31.7,33.12,14.29,11.69,1.83
嘉美包装,sz002969,24.99,23.0,23.3,73275300.0,24.98,53200,24.99,10200,8.65,25.28,23.3,73275300,1781430000.0,6.71,8.61,272.96,274.51,25.3,20.7,1.02
联发股份,sz002394,13.8,13.68,13.55,5620900.0,13.8,1800,13.81,46500,0.88,13.86,13.43,5620900,76920000.0,1.74,3.14,44.61,44.67,15.05,12.31,0.47
海汽集团,sh603069,18.02,17.72,17.66,3870700.0,18.01,1800,18.02,21000,1.69,18.29,17.55,3870700,69740000.0,1.22,4.18,56.94,56.94,19.49,15.95,0.85
胜通能源,sz001331,56.36,53.29,52.16,8681100.0,56.35,4000,56.36,800,5.76,57.5,51.44,8681100,477850000.0,5.17,11.37,94.61,159.07,58.62,47.96,1.74
海南瑞泽,sz002596,3.85,3.79,3.76,23884900.0,3.84,18800,3.85,115100,1.58,3.86,3.72,23884900,91370000.0,2.08,3.69,44.14,44.18,4.17,3.41,0.7
多氟多,sz002407,28.48,27.63,27.01,99268400.0,28.48,123600,28.49,428000,3.08,28.98,26.92,99268400,2792960000.0,9.19,7.46,307.74,339.04,30.39,24.87,1.31
章源钨业,sz002378,32.44,30.59,30.08,105664700.0,32.43,33900,32.44,5000,6.05,33.09,30.07,105664700,3385160000.0,8.84,9.87,387.7,389.74,33.65,27.53,1.66
神剑股份,sz002361,13.64,12.4,12.02,268141200.0,13.64,13092300,0.0,0,10.0,13.64,12.01,268141200,3538830000.0,33.14,13.15,110.36,129.72,13.64,11.16,3.35
圣晖集成,sh603163,112.72,116.71,112.11,3144400.0,112.72,6800,112.74,200,-3.42,113.8,108.0,3144400,349830000.0,3.14,4.97,112.72,112.72,128.38,105.04,0.67
万润股份,sz002643,15.73,15.43,15.13,11735400.0,15.72,12100,15.73,13200,1.94,15.85,15.12,11735400,183380000.0,1.29,4.73,143.03,145.18,16.97,13.89,0.88
快克智能,sh603203,35.56,36.13,35.49,2375000.0,35.56,100,35.58,3000,-1.58,36.21,35.02,2375000,84550000.0,0.95,3.29,88.6,90.2,39.74,32.52,0.66
海南发展,sz002163,13.07,12.86,12.82,22964300.0,13.06,94000,13.07,34900,1.63,13.13,12.72,22964300,299210000.0,2.86,3.19,105.02,110.44,14.15,11.57,0.76
宏和科技,sh603256,65.58,66.24,64.56,11613500.0,65.58,900,65.59,28800,-1.0,66.88,63.9,11613500,759450000.0,1.32,4.5,576.93,593.23,72.86,59.62,0.75
亚翔集成,sh603929,185.11,191.0,182.97,5585500.0,185.11,12500,185.12,200,-3.08,186.98,180.0,5585500,1024810000.0,2.62,3.65,394.95,394.95,210.1,171.9,0.79
世嘉科技,sz002796,44.72,45.61,44.44,16808600.0,44.72,6000,44.73,2600,-1.95,45.48,43.43,16808600,747440000.0,7.38,4.49,101.83,112.86,50.17,41.05,0.9
深圳新星,sh603978,25.69,23.35,22.86,15930800.0,25.69,1816100,0.0,0,10.02,25.69,22.86,15930800,394730000.0,7.55,12.12,54.23,54.23,25.69,21.02,1.62
友邦吊顶,sz002718,60.6,60.6,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,56.95,78.45,66.66,54.54,0.0
九鼎新材,sz002201,11.17,11.08,10.81,20429600.0,11.16,91400,11.17,45300,0.81,11.27,10.81,20429600,226970000.0,3.39,4.15,67.25,72.79,12.19,9.97,1.08
国风新材,sz000859,10.32,9.99,10.0,58333500.0,10.32,104000,10.33,328700,3.3,10.45,9.91,58333500,596840000.0,6.51,5.41,92.46,92.46,10.99,8.99,1.42
天际股份,sz002759,36.09,35.57,34.0,85601500.0,36.09,45100,36.1,108000,1.46,36.76,33.9,85601500,3047700000.0,17.09,8.04,180.79,180.95,39.13,32.01,1.67
东材科技,sh601208,30.05,29.6,28.6,34485200.0,30.05,66600,30.06,9400,1.52,30.88,28.6,34485200,1034050000.0,3.41,7.7,303.56,303.56,32.56,26.64,0.85
三孚股份,sh603938,24.1,23.57,23.8,12534600.0,24.1,2700,24.11,20900,2.25,24.48,23.45,12534600,300980000.0,3.28,4.37,92.21,92.21,25.93,21.21,1.27
航天工程,sh603698,29.93,29.2,29.0,17647400.0,29.92,15300,29.93,25700,2.5,30.68,28.88,17647400,527580000.0,3.29,6.16,160.42,160.42,32.12,26.28,1.69
翔鹭钨业,sz002842,33.13,30.12,29.79,36018300.0,33.13,3977100,0.0,0,9.99,33.13,29.79,36018300,1147050000.0,13.42,11.09,88.94,108.39,33.13,27.11,1.37
天赐材料,sz002709,46.11,44.49,43.9,141449100.0,46.11,100700,46.12,18200,3.64,46.88,43.63,141449100,6453340000.0,9.4,7.31,693.65,937.83,48.94,40.04,1.38
安记食品,sh603696,16.31,16.27,15.93,3863400.0,16.31,13900,16.32,1100,0.25,16.45,15.93,3863400,62960000.0,1.64,3.2,38.36,38.36,17.9,14.64,0.8
柏诚股份,sh601133,18.3,18.28,17.72,28528200.0,18.29,6200,18.3,3300,0.11,18.62,17.58,28528200,517400000.0,19.1,5.69,27.34,96.63,20.11,16.45,0.71
德尔未来,sz002631,7.04,7.06,7.05,20862000.0,7.03,15900,7.04,9300,-0.28,7.13,6.91,20862000,147000000.0,2.63,3.12,55.87,56.13,7.77,6.35,0.75
创元科技,sz000551,13.25,13.18,13.0,6829500.0,13.24,2100,13.25,5400,0.53,13.32,12.95,6829500,90080000.0,1.41,2.81,64.2,64.23,14.5,11.86,0.7
浔兴股份,sz002098,9.05,8.95,8.88,2366900.0,9.04,17800,9.05,116200,1.12,9.08,8.86,2366900,21320000.0,0.66,2.46,32.4,32.4,9.85,8.06,0.68
合兴包装,sz002228,3.89,3.85,3.81,18139900.0,3.88,91700,3.89,267900,1.04,3.89,3.8,18139900,70140000.0,1.5,2.34,47.04,47.2,4.24,3.47,0.71
神农种业,sz300189,7.2,7.03,6.96,110192300.0,7.2,544000,7.21,948700,2.42,7.38,6.91,110192300,793620000.0,12.43,6.69,63.81,73.73,8.44,5.62,1.05
南宁百货,sh600712,6.36,6.3,6.25,5111700.0,6.36,2900,6.37,97400,0.95,6.48,6.2,5111700,32600000.0,0.95,4.44,34.26,34.64,6.93,5.67,0.61
集泰股份,sz002909,6.63,6.47,6.42,8102100.0,6.62,60400,6.63,46900,2.47,6.63,6.4,8102100,53200000.0,2.13,3.55,25.22,25.86,7.12,5.82,0.73
鹏辉能源,sz300438,58.39,58.5,58.02,53567000.0,58.39,9300,58.4,9700,-0.19,59.86,55.66,53567000,3099430000.0,13.25,7.18,235.99,293.9,70.2,46.8,0.97
大中矿业,sz001203,42.86,40.8,40.6,48250600.0,42.86,6100,42.87,900,5.05,44.8,40.4,48250600,2060330000.0,3.67,10.78,563.74,657.08,44.88,36.72,1.04
菱电电控,sh688667,97.55,98.66,95.82,73670400.0,97.41,200,97.55,300,-1.13,98.6,94.58,73670400,71560000.0,1.4,4.07,51.4,51.4,118.39,78.93,0.64
海南海药,sz000566,5.49,5.27,5.21,44042000.0,5.49,156900,5.5,1086400,4.17,5.5,5.19,44042000,238730000.0,3.4,5.88,71.19,71.23,5.8,4.74,1.49
鲁信创投,sh600783,20.67,20.2,19.8,13484200.0,20.67,18000,20.68,24700,2.33,21.02,19.77,13484200,277330000.0,1.81,6.19,153.86,153.86,22.22,18.18,1.06
鸿富瀚,sz301086,128.28,118.68,117.03,3864400.0,128.27,100,128.28,400,8.09,129.87,116.08,3864400,485920000.0,8.16,11.62,60.73,115.45,142.42,94.94,1.96
鹭燕医药,sz002788,13.71,13.38,13.26,10001100.0,13.7,16100,13.71,68400,2.47,13.72,13.21,10001100,136130000.0,2.62,3.81,52.34,53.27,14.72,12.04,0.86
青鸟消防,sz002960,11.88,11.91,11.78,16462000.0,11.88,2500,11.89,40900,-0.25,11.89,11.69,16462000,194130000.0,2.04,1.68,96.06,104.52,13.1,10.72,0.73
和林微纳,sh688661,83.81,80.0,77.0,362139100.0,83.81,2000,83.83,500,4.76,85.5,77.0,362139100,297700000.0,2.38,10.63,127.3,127.3,96.0,64.0,0.84
联特科技,sz301205,221.92,212.2,206.05,11216000.0,221.92,20200,221.95,400,4.58,228.0,203.17,11216000,2433340000.0,13.45,11.7,185.09,287.93,254.64,169.76,0.96
天华新能,sz300390,64.01,56.65,57.12,69899200.0,64.0,39600,64.01,5200,12.99,65.85,56.0,69899200,4292420000.0,10.4,17.39,430.32,531.76,67.98,45.32,1.42
可川科技,sh603052,64.19,64.31,63.36,8182100.0,64.18,7500,64.19,13700,-0.19,65.55,60.6,8182100,517610000.0,4.35,7.7,120.61,120.61,70.74,57.88,0.82
华康洁净,sz301235,48.95,49.31,48.06,5034600.0,48.95,11300,48.96,3200,-0.73,50.18,47.61,5034600,246210000.0,6.92,5.21,35.61,52.76,59.17,39.45,0.69
石大胜华,sh603026,93.85,85.32,84.02,32015200.0,93.85,857400,0.0,0,10.0,93.85,83.0,32015200,2843860000.0,13.76,12.72,218.39,218.39,93.85,76.79,1.41
天宏锂电,bj920252,29.03,27.46,26.95,7426500.0,29.02,4900,29.03,50100,5.72,29.57,26.6,7426500,210978200.0,10.88,10.82,19.81,29.8,35.69,19.23,2.67
华瑞股份,sz300626,20.42,19.86,19.58,6395500.0,20.42,6400,20.44,1000,2.82,20.52,19.58,6395500,129390000.0,3.56,4.73,36.74,36.76,23.83,15.89,0.81
京能电力,sh600578,5.57,5.62,5.56,56028800.0,5.56,165100,5.57,107200,-0.89,5.68,5.44,56028800,312560000.0,0.84,4.27,372.89,372.89,6.18,5.06,0.75
山东黄金,sh600547,38.58,38.03,37.05,65729000.0,38.57,8500,38.58,61200,1.45,38.94,37.02,65729000,2502500000.0,1.82,5.05,1394.45,1778.51,41.83,34.23,1.0
同惠电子,bj920509,28.78,28.71,28.43,1149300.0,28.77,15600,28.78,400,0.24,29.25,28.2,1149300,33079800.0,1.37,3.66,24.17,46.14,37.32,20.1,0.63
博威合金,sh601137,18.42,18.44,18.11,10832800.0,18.41,37300,18.42,1900,-0.11,18.65,17.8,10832800,199630000.0,1.18,4.61,169.02,169.14,20.28,16.6,0.7
四方达,sz300179,21.17,20.7,20.37,22755100.0,21.17,5800,21.18,36300,2.27,21.55,20.08,22755100,475460000.0,6.08,7.1,79.17,102.83,24.84,16.56,0.69
海博思创,sh688411,290.08,294.0,286.5,699635500.0,290.08,33000,290.09,200,-1.33,299.85,283.73,699635500,2042280000.0,5.28,5.48,384.57,522.41,352.8,235.2,0.78
天振股份,sz301356,22.19,21.2,20.88,2236100.0,22.15,5100,22.19,12200,4.67,22.44,20.8,2236100,48750000.0,4.08,7.74,12.16,47.93,25.44,16.96,1.16
艾可蓝,sz300816,62.2,62.32,61.6,2272900.0,62.2,10200,62.21,1300,-0.19,63.12,60.5,2272900,140830000.0,4.01,4.2,35.25,49.76,74.78,49.86,0.77
富祥药业,sz300497,19.09,18.44,18.01,122907300.0,19.09,271600,19.1,47700,3.52,19.94,18.01,122907300,2322610000.0,27.88,10.47,84.16,102.83,22.13,14.75,1.59
云南锗业,sz002428,51.36,46.69,44.88,79509100.0,51.36,4070000,0.0,0,10.0,51.36,44.88,79509100,3869850000.0,12.18,13.88,335.4,335.44,51.36,42.02,1.02
中钨高新,sz000657,48.62,47.11,46.89,68320300.0,48.62,50100,48.63,56200,3.21,49.41,46.4,68320300,3299220000.0,4.7,6.39,706.41,1107.86,51.82,42.4,1.06
泓禧科技,bj920857,25.78,26.04,26.23,623600.0,25.76,600,25.78,5300,-1.0,26.23,25.5,623600,16062700.0,0.84,2.8,19.08,19.08,33.85,18.23,0.72
盛剑科技,sh603324,25.5,23.18,22.83,6088100.0,25.5,3548000,0.0,0,10.01,25.5,22.75,6088100,149880000.0,4.12,11.86,37.66,37.66,25.5,20.86,1.4
厦钨新能,sh688778,75.72,73.83,72.0,595931700.0,75.71,500,75.72,1200,2.56,76.27,72.0,595931700,446050000.0,1.18,5.78,382.15,382.15,88.6,59.06,0.9
湖南裕能,sz301358,79.8,78.11,77.07,32067000.0,79.8,40100,79.81,6300,2.16,80.93,75.88,32067000,2524450000.0,4.22,6.47,606.43,607.12,93.73,62.49,1.15
万润新能,sh688275,117.95,119.9,117.63,881361700.0,117.94,1200,117.95,29900,-1.63,121.3,113.0,881361700,1028390000.0,10.42,6.92,99.78,148.76,143.88,95.92,1.01
