股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
600537.SH,亿晶光电,4.07,10.000000000000004,涨停,1,0, 10:26:57, 10:37:21,光伏组件+钙钛矿电池+预重整备案,,,,17,600537
001309.SZ,德明利,447.24,10.000491908111572,涨停,1,0, 13:37:06, 14:47:39,存储芯片+业绩暴增,,,,33,001309
688478.SH,晶升股份,35.88,20.000000000000018,涨停,1,0, 13:36:17, 14:36:32,碳化硅+半导体级单晶炉+并购为准智能,,,,17,688478
600482.SH,中国动力,40.44,10.01088139281828,涨停,1,0, 09:30:44, 09:30:44,燃气轮机+船周期+军工动力+央企,,,,17,600482
605006.SH,山东玻纤,10.12,10.0,涨停,1,0, 09:47:07, 09:57:13,玻纤涨价+风电纱+山东国资,,,,17,605006
600243.SH,*ST海华,3.26,5.161290322580635,涨停,1,0, 10:50:32, 10:50:32,退市博弈+减速器+电梯配件,,,,22,600243
001269.SZ,欧晶科技,23.18,10.014238253440908,涨停,1,0, 09:25:00, 09:37:09,内蒙古+半导体石英坩埚+光伏坩埚,,,,33,001269
002199.SZ,*ST东晶,8.56,5.030674846625768,涨停,1,0, 09:51:57, 09:51:57,碳酸锂+石英晶体+退市博弈,,,,33,002199
600713.SH,南京医药,6.05,9.999999999999998,涨停,1,0, 10:35:39, 11:11:36,医药流通+AI医疗+南京国资,,,,17,600713
002950.SZ,奥美医疗,13.56,9.975669099756695,涨停,1,0, 09:37:09, 11:12:48,医用敷料+出口第一+三胎概念+AI医疗,,,,33,002950
601999.SH,出版传媒,8.46,10.013003901170356,涨停,1,0, 10:35:09, 10:35:09,年报增长+出版+数据确权+辽宁国资,,,,17,601999
002528.SZ,ST英飞拓,4.85,4.978354978354968,涨停,4,0, 09:31:03, 13:31:45,庭外重组+深圳国资+智慧城市+AI安防,,,,33,002528
002650.SZ,ST加加,8.09,5.064935064935061,涨停,2,0, 09:30:03, 09:30:03,减盐酱油+ST摘帽预期+无实控人,,,,33,002650
603182.SH,嘉华股份,15.62,-9.971181556195978,跌停,0,1,,,, 13:25:55, 14:11:16,定增+复牌+此前涨幅,17,603182
603557.SH,ST起步,3.78,4.999999999999992,涨停,1,0, 14:30:47, 14:45:20,童装童鞋+三胎概念+此前获赠资产+ST板块,,,,22,603557
000402.SZ,金融街,2.78,9.881422924901187,涨停,1,0, 09:31:06, 09:32:15,北京国资+商业地产+减债,,,,33,000402
