股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
600206.SH,有研新材,25.62,10.004293688278239,涨停,1,0, 13:03:33, 13:50:36,半导体靶材+稀土永磁+央企+业绩预增,,,,17,600206
600149.SH,廊坊发展,6.34,10.069444444444446,涨停,1,0, 09:48:09, 09:48:09,供热+京津冀一体化+国企,,,,17,600149
600243.SH,*ST海华,3.89,5.135135135135133,涨停,1,0, 13:16:56, 13:16:56,退市博弈+减速器+电梯配件,,,,22,600243
000949.SZ,新乡化纤,8.04,9.98632010943912,涨停,1,0, 13:22:21, 13:43:33,氨纶扩产+生物质长丝龙头+国企,,,,33,000949
603595.SH,ST东尼,17.56,5.023923444976076,涨停,1,0, 09:41:47, 10:47:44,新能源汽车+消费电子+碳化硅,,,,22,603595
603318.SH,水发燃气,8.47,10.000000000000005,涨停,1,0, 13:08:52, 13:08:52,燃气设备+氢能应用+山东国资,,,,17,603318
605178.SH,时空科技,78.17,-9.994242947610816,跌停,0,1,,,, 09:31:27, 09:31:27,重组审批风险+此前涨幅较大,17,605178
603052.SH,可川科技,91.69,10.005998800239956,涨停,3,0, 10:32:41, 14:49:20,硅光芯片+光模块+消费电子,,,,17,603052
603108.SH,润达医疗,14.1,9.984399375975034,涨停,1,0, 13:11:28, 13:19:28,AI医疗+华为合作+杭州国资,,,,17,603108
003006.SZ,百亚股份,18.33,10.024009603841526,涨停,1,0, 09:32:36, 09:32:36,盈利修复+卫生巾+纸尿裤+全国扩张,,,,33,003006
600599.SH,*ST熊猫,3.91,-5.097087378640776,跌停,0,1,,,, 14:37:16, 14:43:43,退市风险+监管监控+连续下跌,22,600599
688811.SH,有研复材,23.82,19.999999999999993,涨停,1,0, 09:51:30, 10:59:36,商业航天+铝基复材+央企,,,,17,688811
603261.SH,*ST立航,36.71,5.005720823798627,涨停,1,0, 14:06:39, 14:44:48,退市博弈+C919配套+航空装备,,,,22,603261
605299.SH,舒华体育,20.53,10.021436227224015,涨停,1,0, 09:38:56, 09:49:05,足球概念+体育产业+健身器材+外销,,,,17,605299
603699.SH,纽威股份,56.32,9.999999999999995,涨停,1,0, 09:33:16, 09:35:13,年报增长+核电阀门+氢能应用,,,,17,603699
600707.SH,彩虹股份,8.57,10.012836970474972,涨停,2,0, 09:32:04, 09:37:01,玻璃基板+ITC胜诉+国企改革,,,,17,600707
000711.SZ,ST京蓝,3.9,-4.8780487804877986,跌停,0,1,,,, 09:31:06, 09:38:00,超涨回调+业绩预亏+靶材未产+此前重点监控,33,000711
600072.SH,中船科技,13.2,9.999999999999995,涨停,1,0, 14:01:51, 14:13:57,中船系+风电+氢氨醇,,,,17,600072
001270.SZ,*ST铖昌,142.8,5.000000000000008,涨停,1,0, 10:04:03, 10:04:03,摘帽+T/R芯片+商业航天,,,,33,001270
600601.SH,方正科技,11.75,10.018726591760302,涨停,1,0, 09:35:39, 09:38:36,AI扩建+HDI+光模块+珠海国资,,,,17,600601
002428.SZ,云南锗业,68.2,10.000000000000004,涨停,2,0, 09:44:30, 14:36:30,磷化铟扩产+光纤级锗+商业航天,,,,33,002428
603189.SH,网达软件,13.73,-9.967213114754095,跌停,0,2,,,, 09:25:03, 09:25:03,退市风险警示风险+营收低于3亿+业绩下修,17,603189
603057.SH,紫燕食品,28.55,10.019267822736035,涨停,1,0, 10:04:37, 10:04:37,限制性股票激励+卤味龙头+一带一路,,,,17,603057
603332.SH,苏州龙杰,14.52,10.000000000000004,涨停,1,0, 11:13:04, 11:13:04,年报增长+高分红+仿皮草纤维+涤纶长丝,,,,17,603332
601698.SH,中国卫通,37.38,10.00588581518542,涨停,1,0, 13:08:07, 13:16:13,卫星互联网+商业航天+央企,,,,17,601698
001229.SZ,魅视科技,40.07,9.991765028822401,涨停,1,0, 09:54:36, 09:54:36,商业航天+光纤KVMS+分布式视听,,,,33,001229
002492.SZ,恒基达鑫,8.16,9.97304582210243,涨停,1,0, 13:03:33, 13:03:33,石化仓储+创投+横琴新区,,,,33,002492
000752.SZ,ST西发,9.93,4.968287526427049,涨停,1,0, 09:31:03, 09:31:03,ST重整+拟全资控股拉萨啤酒+业绩预增,,,,33,000752
000586.SZ,汇源通信,21.34,10.000000000000007,涨停,1,0, 10:50:36, 10:50:36,光纤+特种光缆+车载电子+定增推进,,,,33,000586
002331.SZ,皖通科技,8.98,10.04901960784314,涨停,1,0, 09:41:51, 10:49:51,智慧高速+智慧交通+AI运维+华为合作,,,,33,002331
603178.SH,圣龙股份,19.16,9.988518943742813,涨停,2,0, 09:31:48, 14:56:39,低空经济+机器人关节+新能源电驱,,,,17,603178
002885.SZ,京泉华,29.3,9.984984984984985,涨停,1,0, 10:45:54, 13:27:24,电源类产品+磁性元器件+数据中心+业绩预增,,,,33,002885
600184.SH,光电股份,24.44,9.990999099910002,涨停,1,0, 09:41:31, 09:44:40,光纤概念+人形机器人+军工装备+央企,,,,17,600184
002289.SZ,*ST宇顺,27.91,5.003762227238532,涨停,1,0, 09:34:03, 10:29:57,IDC并购+算力租赁+液晶显示,,,,33,002289
002300.SZ,太阳电缆,10.42,10.03167898627243,涨停,1,0, 10:02:57, 10:02:57,海缆+数据中心+特高压,,,,33,002300
600696.SH,*ST岩石,1.13,4.629629629629613,涨停,2,0, 10:25:08, 10:36:35,退市博弈+酱香型白酒+ST板块,,,,22,600696
603773.SH,沃格光电,58.19,9.999999999999998,涨停,2,0, 09:30:46, 09:33:01,玻璃基板+CPO+商业航天,,,,17,603773
603272.SH,联翔股份,27.54,-10.000000000000007,跌停,0,1,,,, 09:25:01, 09:25:01,退市风险警示风险+业绩预亏+营收低于3亿,17,603272
000404.SZ,长虹华意,7.79,10.028248587570621,涨停,1,0, 09:34:42, 09:34:42,一季报增长+压缩机龙头+国企,,,,33,000404
002935.SZ,天奥电子,20.81,9.98942917547567,涨停,1,0, 13:24:21, 13:24:21,商业航天+原子钟+军工存储+央企,,,,33,002935
603813.SH,*ST原尚,28.77,5.000000000000004,涨停,1,0, 09:32:33, 14:18:36,退市风险博弈+氢能物流+电商物流,,,,22,603813
002898.SZ,*ST赛隆,12.51,-5.011389521640092,跌停,0,1,,,, 09:25:00, 09:25:00,退市风险+第六次提示+板块跟跌,33,002898
002361.SZ,神剑股份,20.63,10.02666666666666,涨停,1,0, 13:31:30, 13:31:54,商业航天+无人机+聚酯树脂+地方国资,,,,33,002361
600872.SH,中炬高新,21.47,9.989754098360653,涨停,1,0, 09:47:59, 13:48:20,一季报增长+味滋美并购+大股东增持,,,,17,600872
002686.SZ,亿利达,8.47,10.000000000000005,涨停,1,0, 09:35:18, 09:36:24,数据中心冷却+控制权变更+浙江国资,,,,33,002686
002217.SZ,合力泰,2.95,10.074626865671641,涨停,2,0, 09:30:00, 09:30:00,算力租赁+电子纸+福建国资,,,,33,002217
002647.SZ,仁东控股,11.54,10.009532888465193,涨停,1,0, 09:30:18, 09:30:18,AI算力+第三方支付+摘帽,,,,33,002647
002512.SZ,ST达华,4.21,4.98753117206983,涨停,1,0, 11:23:54, 14:04:36,商业航天+卫星通信+显示主板,,,,33,002512
600590.SH,泰豪科技,17.42,9.974747474747486,涨停,1,0, 09:30:13, 09:32:35,算力+军工电源+储能,,,,17,600590
605081.SH,*ST太和,7.19,-5.019815059445176,跌停,0,1,,,, 09:25:04, 09:25:04,退市风险+审计未定,22,605081
600330.SH,天通股份,23.9,9.986194201564649,涨停,2,0, 09:25:00, 09:25:00,铌酸锂晶体+光模块+商业航天,,,,17,600330
603489.SH,八方股份,38.35,10.011474469305801,涨停,1,0, 11:14:04, 14:34:22,电踏车电机+欧洲去库+年报预增,,,,17,603489
603017.SH,中衡设计,14.21,9.984520123839015,涨停,1,0, 09:33:08, 09:33:08,商业航天+低空经济+工程设计,,,,17,603017
002242.SZ,九阳股份,11.25,9.970674486803514,涨停,1,0, 14:42:42, 14:42:42,小家电+机器人+太空科技,,,,33,002242
603398.SH,*ST沐邦,11.5,-5.037159372419484,跌停,0,1,,,, 14:35:35, 14:36:59,资金流出+退市风险+叠加风险警示,22,603398
603268.SH,松发股份,133.34,9.998350107243033,涨停,3,0, 09:34:39, 13:02:21,摘帽复牌+船舶制造+VLCC订单,,,,17,603268
600193.SH,*ST创兴,2.8,-5.084745762711876,跌停,0,2,,,, 09:25:03, 09:25:03,营收确认存疑+退市风险高,22,600193
603130.SH,云中马,44.48,9.99010880316518,涨停,1,0, 09:45:18, 09:45:18,革基布龙头+扩产+现金分红,,,,17,603130
000880.SZ,潍柴重机,31.14,9.996467679265283,涨停,1,0, 10:17:18, 10:35:48,数据中心+船机替代燃料+山东国资,,,,33,000880
002081.SZ,金螳螂,4.08,9.97304582210243,涨停,2,0, 11:06:09, 11:06:09,半导体洁净室+建筑装饰+城市更新,,,,33,002081
605168.SH,三人行,41.79,10.002632271650427,涨停,1,0, 09:34:39, 09:34:39,年报增长+算力租赁+AI营销,,,,17,605168
600103.SH,青山纸业,4.73,10.000000000000014,涨停,1,0, 13:43:11, 13:55:44,光模块+林浆纸+福建国资,,,,17,600103
603843.SH,*ST正平,8.02,4.973821989528794,涨停,1,0, 09:38:03, 09:45:27,算力租赁+重整预期+ST板块,,,,22,603843
603025.SH,大豪科技,16.89,10.032573289902286,涨停,1,0, 09:31:34, 09:33:40,一季报增长+缝制电控龙头+机器人+北京国资,,,,17,603025
003018.SZ,金富科技,43.14,9.994900560938301,涨停,2,0, 10:17:48, 13:59:30,液冷收购+瓶盖龙头+饮料供应链,,,,33,003018
600734.SH,实达集团,3.07,-9.970674486803526,跌停,0,2,,,, 09:25:03, 09:25:03,*ST风险+营收下修,17,600734
001896.SZ,豫能控股,18.79,10.011709601873543,涨停,1,0, 10:24:18, 14:06:39,参股算力+火电+绿电储备+河南国资,,,,33,001896
002803.SZ,吉宏股份,19.2,10.02865329512894,涨停,1,0, 10:21:18, 10:21:18,AI营销+跨境社交电商+一带一路,,,,33,002803
002692.SZ,远程股份,7.26,10.000000000000004,涨停,1,0, 09:41:03, 09:54:33,电线电缆+参股半导体+超短期融资券发行+国企改革,,,,33,002692
603557.SH,ST起步,4.07,-4.906542056074765,跌停,0,1,,,, 13:35:51, 14:35:51,退市风险警示+资金流出+此前涨幅较大,22,603557
600522.SH,中天科技,30.95,9.985785358919683,涨停,1,0, 09:46:54, 13:09:45,光纤+光模块+海缆+储能扩产,,,,17,600522
