name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
宏源药业,sz301246,19.56,20.1,19.77,10544600.0,19.56,4200,19.57,3400,-2.69,20.64,19.4,10544600,210790000.0,6.2,6.17,33.27,78.24,24.12,16.08,1.36
华盛锂电,sh688353,98.81,103.53,100.02,568826000.0,98.81,2300,99.0,7600,-4.56,105.48,97.0,568826000,576110000.0,3.57,8.19,157.6,157.6,124.24,82.82,0.81
鼎泰高科,sz301377,166.03,177.59,173.87,2808000.0,166.03,0,166.05,100,-6.51,178.0,165.08,2808000,478100000.0,3.95,7.28,117.92,680.72,213.11,142.07,0.87
腾景科技,sh688195,243.0,234.11,225.39,1164945900.0,242.99,200,243.0,34300,3.8,254.04,225.39,1164945900,2805900000.0,9.01,12.24,314.32,314.32,280.93,187.29,1.48
珂玛科技,sz301611,92.35,97.61,96.16,9702500.0,92.32,100,92.35,49300,-5.39,98.0,90.77,9702500,913110000.0,6.62,7.41,135.37,402.65,117.13,78.09,1.33
新诺威,sz300765,28.0,30.16,30.08,11909300.0,28.0,3100,28.02,300,-7.16,30.08,27.7,11909300,343110000.0,0.85,7.89,393.29,393.29,36.19,24.13,1.06
安达智能,sh688125,210.48,231.27,229.56,109325600.0,210.48,0,210.82,300,-8.99,229.56,207.66,109325600,238300000.0,1.34,9.47,171.94,172.86,277.52,185.02,1.2
杰华特,sh688141,43.65,45.01,44.3,1077285300.0,43.63,1500,43.65,600,-3.02,45.87,43.0,1077285300,475750000.0,2.39,6.38,196.57,196.57,54.01,36.01,1.19
铜冠铜箔,sz301217,34.88,37.83,37.01,31169500.0,34.88,29400,34.9,1400,-7.8,37.88,34.66,31169500,1119670000.0,3.76,8.51,289.16,289.16,45.4,30.26,1.09
海科新源,sz301292,66.03,63.76,61.0,21561100.0,66.02,900,66.03,3100,3.56,68.85,61.0,21561100,1430450000.0,25.35,12.31,56.17,147.11,76.51,51.01,1.15
奕东电子,sz301123,49.64,53.5,52.0,6091600.0,49.64,6800,49.68,1000,-7.21,53.04,49.3,6091600,312260000.0,2.61,6.99,115.96,116.48,64.2,42.8,0.96
安通控股,sh600179,4.18,4.34,4.29,62443100.0,4.17,280000,4.18,80200,-3.69,4.3,4.14,62443100,263700000.0,1.62,3.69,161.44,176.88,4.77,3.91,1.45
华联控股,sz000036,4.51,4.82,4.76,59262000.0,4.51,88400,4.52,60300,-6.43,4.76,4.47,59262000,271430000.0,4.23,6.02,63.19,63.31,5.3,4.34,1.97
滨海能源,sz000695,12.71,13.08,12.91,17673800.0,12.7,16500,12.71,2400,-2.83,13.54,12.54,17673800,229970000.0,7.97,7.65,28.19,29.46,14.39,11.77,0.8
嘉美包装,sz002969,24.95,27.46,26.12,71900400.0,24.94,16300,24.95,27100,-9.14,27.18,24.71,71900400,1870730000.0,6.58,8.99,272.53,274.07,30.21,24.71,0.77
联发股份,sz002394,12.93,14.26,14.0,16904900.0,12.93,3500,12.94,5500,-9.33,14.0,12.83,16904900,225620000.0,5.23,8.2,41.8,41.85,15.69,12.83,1.57
海汽集团,sh603069,17.18,18.07,17.69,6217300.0,17.17,300,17.18,26900,-4.93,17.99,17.0,6217300,108560000.0,1.97,5.48,54.29,54.29,19.88,16.26,1.59
胜通能源,sz001331,50.32,52.13,52.14,5353500.0,50.32,3900,50.44,1300,-3.47,52.98,49.7,5353500,272780000.0,3.19,6.29,84.48,142.02,57.34,46.92,1.03
海南瑞泽,sz002596,3.63,3.8,3.74,45981300.0,3.62,98000,3.63,88100,-4.47,3.79,3.6,45981300,169660000.0,4.01,5.0,41.62,41.66,4.18,3.42,1.44
多氟多,sz002407,25.62,26.12,25.69,57088000.0,25.62,321700,25.63,17800,-1.91,26.8,25.52,57088000,1490460000.0,5.28,4.9,276.84,304.99,28.73,23.51,0.67
章源钨业,sz002378,31.83,33.73,33.31,60151300.0,31.83,35300,31.84,500,-5.63,33.84,31.45,60151300,1961300000.0,5.03,7.09,380.41,382.41,37.1,30.36,0.82
神剑股份,sz002361,10.9,11.23,10.86,68678300.0,10.89,80000,10.9,374300,-2.94,11.47,10.76,68678300,760790000.0,8.49,6.32,88.19,103.66,12.35,10.11,0.92
圣晖集成,sh603163,104.2,109.92,103.18,3431600.0,104.2,1400,104.3,2500,-5.2,109.53,103.18,3431600,363370000.0,3.43,5.78,104.2,104.2,120.91,98.93,0.59
万润股份,sz002643,14.83,15.66,15.3,19879500.0,14.83,16200,14.84,14900,-5.3,15.39,14.67,19879500,299170000.0,2.19,4.6,134.85,136.87,17.23,14.09,1.47
快克智能,sh603203,34.28,36.79,36.0,5074100.0,34.25,600,34.28,5400,-6.82,36.36,33.9,5074100,178960000.0,2.04,6.69,85.41,86.96,40.47,33.11,1.37
海南发展,sz002163,12.37,12.9,12.63,38092400.0,12.37,73200,12.38,42700,-4.11,12.99,12.28,38092400,479850000.0,4.74,5.5,99.4,104.52,14.19,11.61,1.02
宏和科技,sh603256,60.77,64.1,62.7,15558800.0,60.7,200,60.77,7900,-5.2,64.0,60.48,15558800,969050000.0,1.77,5.49,534.61,549.72,70.51,57.69,0.94
亚翔集成,sh603929,173.8,184.92,177.57,6105900.0,173.78,100,173.8,12300,-6.01,180.0,172.34,6105900,1073330000.0,2.86,4.14,370.82,370.82,203.41,166.43,0.7
世嘉科技,sz002796,49.66,55.18,52.5,17776100.0,0.0,0,49.66,456300,-10.0,53.46,49.66,17776100,906730000.0,7.81,6.89,113.08,125.33,60.7,49.66,1.31
深圳新星,sh603978,22.59,22.28,21.8,13825900.0,22.59,23400,22.6,5200,1.39,23.82,21.37,13825900,318200000.0,6.55,11.0,47.69,47.69,24.51,20.05,1.35
友邦吊顶,sz002718,54.98,56.99,56.77,1939900.0,54.12,1200,54.99,1000,-3.53,56.77,53.06,1939900,106120000.0,2.06,6.51,51.67,71.17,62.69,51.29,1.25
九鼎新材,sz002201,10.34,10.88,10.78,20600400.0,10.34,49700,10.35,126800,-4.96,10.92,10.25,20600400,217590000.0,3.42,6.16,62.25,67.38,11.97,9.79,1.34
国风新材,sz000859,9.06,9.69,9.37,46685900.0,9.06,104200,9.07,21800,-6.5,9.54,8.98,46685900,431520000.0,5.21,5.78,81.17,81.18,10.66,8.72,0.96
天际股份,sz002759,31.79,32.55,31.7,33667500.0,31.79,17300,31.8,12600,-2.33,33.5,31.39,33667500,1089810000.0,6.72,6.48,159.25,159.39,35.81,29.3,0.79
东材科技,sh601208,28.85,30.76,29.7,48165900.0,28.85,211400,28.88,2700,-6.21,30.04,28.2,48165900,1404740000.0,4.77,5.98,291.44,291.44,33.84,27.68,1.04
三孚股份,sh603938,21.87,23.23,22.6,11428000.0,21.87,2700,21.88,1000,-5.85,23.18,21.76,11428000,255860000.0,2.99,6.11,83.68,83.68,25.55,20.91,0.94
航天工程,sh603698,28.56,29.46,29.0,11780500.0,28.55,700,28.56,8600,-3.05,29.78,28.28,11780500,342350000.0,2.2,5.09,153.08,153.08,32.41,26.51,1.05
翔鹭钨业,sz002842,30.24,31.7,31.13,27785000.0,30.24,37100,30.25,900,-4.61,31.96,29.94,27785000,857590000.0,10.35,6.37,81.18,98.94,34.87,28.53,0.84
天赐材料,sz002709,43.29,42.8,42.04,105994900.0,43.28,2300,43.29,5200,1.14,44.99,42.04,105994900,4624370000.0,7.05,6.89,651.28,880.47,47.08,38.52,1.25
安记食品,sh603696,15.32,16.07,15.9,6606600.0,15.32,1900,15.33,4200,-4.67,15.92,15.13,6606600,102600000.0,2.81,4.92,36.03,36.03,17.68,14.46,1.51
柏诚股份,sh601133,17.06,17.26,17.27,44977600.0,17.06,2700,17.07,19100,-1.16,18.2,17.0,44977600,789070000.0,30.11,6.95,25.49,90.08,18.99,15.53,1.66
德尔未来,sz002631,6.26,6.79,6.21,33192100.0,6.26,89800,6.27,16100,-7.81,6.65,6.14,33192100,210350000.0,4.18,7.51,49.68,49.91,7.47,6.11,1.03
创元科技,sz000551,12.59,13.33,12.92,12647400.0,12.58,20400,12.59,47500,-5.55,13.31,12.51,12647400,162880000.0,2.61,6.0,61.0,61.03,14.66,12.0,1.39
浔兴股份,sz002098,8.51,9.01,8.85,4293200.0,8.51,2700,8.52,10700,-5.55,8.91,8.4,4293200,37210000.0,1.2,5.66,30.46,30.47,9.91,8.11,1.08
合兴包装,sz002228,3.67,3.89,3.82,31029000.0,3.66,44900,3.67,83100,-5.66,3.84,3.62,31029000,116000000.0,2.57,5.66,44.38,44.53,4.28,3.5,1.56
神农种业,sz300189,6.97,7.29,7.15,117870900.0,6.97,19000,6.98,152800,-4.39,7.28,6.91,117870900,833510000.0,13.3,5.08,61.77,71.37,8.75,5.83,0.62
南宁百货,sh600712,5.81,6.21,6.08,12318700.0,5.8,26500,5.81,57200,-6.44,6.14,5.74,12318700,73370000.0,2.29,6.44,31.3,31.64,6.83,5.59,1.57
集泰股份,sz002909,6.15,6.57,6.48,14488200.0,6.14,61800,6.15,6700,-6.39,6.52,6.08,14488200,91400000.0,3.81,6.7,23.39,23.98,7.23,5.91,1.48
鹏辉能源,sz300438,59.81,60.61,59.52,53992000.0,59.81,700,59.82,200,-1.32,62.81,59.41,53992000,3295000000.0,13.36,5.61,241.73,301.05,72.73,48.49,1.31
大中矿业,sz001203,36.6,34.76,34.2,43011700.0,36.6,21500,36.61,2200,5.29,38.14,34.1,43011700,1577270000.0,3.27,11.62,481.41,561.11,38.24,31.28,1.41
菱电电控,sh688667,85.96,88.98,87.76,93403100.0,85.96,17700,85.97,300,-3.39,90.17,84.88,93403100,81600000.0,1.77,5.95,45.3,45.3,106.78,71.18,1.12
海南海药,sz000566,5.06,5.24,5.2,39714700.0,5.05,90900,5.06,103500,-3.44,5.29,5.02,39714700,203840000.0,3.06,5.15,65.61,65.65,5.76,4.72,1.66
鲁信创投,sh600783,19.66,20.59,20.25,16257600.0,19.66,210100,19.67,8900,-4.52,20.58,19.48,16257600,325250000.0,2.18,5.34,146.34,146.34,22.65,18.53,1.01
鸿富瀚,sz301086,112.13,121.9,119.38,2115400.0,112.12,500,112.13,100,-8.01,124.1,111.0,2115400,245490000.0,4.47,10.75,53.08,100.92,146.28,97.52,1.31
鹭燕医药,sz002788,13.02,13.7,13.55,13983600.0,13.02,5200,13.03,6600,-4.96,13.57,12.86,13983600,184580000.0,3.66,5.18,49.71,50.58,15.07,12.33,1.38
青鸟消防,sz002960,11.31,11.49,11.35,26688300.0,11.31,3500,11.32,3300,-1.57,11.59,11.25,26688300,304310000.0,3.3,2.96,91.45,99.51,12.64,10.34,1.07
和林微纳,sh688661,83.0,88.36,85.04,542549900.0,82.78,200,83.0,700,-6.07,86.56,81.2,542549900,452420000.0,3.57,6.07,126.07,126.07,106.03,70.69,1.08
联特科技,sz301205,204.0,219.99,211.91,10261900.0,204.0,7700,204.08,100,-7.27,218.2,202.3,10261900,2139660000.0,12.3,7.23,170.15,264.68,263.99,175.99,0.91
天华新能,sz300390,50.53,47.77,46.8,58971700.0,50.52,1300,50.53,42700,5.78,52.88,46.8,58971700,2994210000.0,8.77,12.73,339.7,419.78,57.32,38.22,1.75
可川科技,sh603052,56.99,61.21,58.56,8656400.0,56.99,11500,57.0,4600,-6.89,60.6,56.05,8656400,505980000.0,4.61,7.43,107.08,107.08,67.33,55.09,0.63
华康洁净,sz301235,44.84,50.1,48.21,7777000.0,44.84,15900,44.85,700,-10.5,48.88,44.62,7777000,362610000.0,10.69,8.5,32.62,48.33,60.12,40.08,1.09
石大胜华,sh603026,75.56,75.41,75.41,30261100.0,75.56,2400,75.58,200,0.2,79.5,73.91,30261100,2322160000.0,13.0,7.41,175.83,175.83,82.95,67.87,2.08
天宏锂电,bj920252,25.85,27.04,26.66,2349300.0,25.84,6600,25.85,17200,-4.4,27.49,25.78,2349300,62454200.0,3.44,6.32,17.64,26.54,35.15,18.93,1.12
华瑞股份,sz300626,18.63,19.84,19.26,7965900.0,18.6,17000,18.63,100,-6.1,19.73,18.21,7965900,151460000.0,4.43,7.66,33.52,33.53,23.81,15.87,0.77
京能电力,sh600578,5.1,5.42,5.32,75286500.0,5.1,70000,5.11,40700,-5.9,5.36,5.07,75286500,390960000.0,1.12,5.35,341.43,341.43,5.96,4.88,1.48
山东黄金,sh600547,37.04,39.69,37.83,84115600.0,37.03,700,37.04,1500,-6.68,38.35,36.6,84115600,3147870000.0,2.33,4.41,1338.79,1707.52,43.66,35.72,1.46
同惠电子,bj920509,28.5,31.0,30.49,2238400.0,28.5,7300,28.56,3400,-8.06,30.5,28.44,2238400,65899300.0,2.67,6.65,23.94,45.69,40.3,21.7,1.18
博威合金,sh601137,18.29,18.92,18.56,19968500.0,18.29,71100,18.3,20400,-3.33,19.2,18.1,19968500,371200000.0,2.18,5.81,167.82,167.95,20.81,17.03,1.09
四方达,sz300179,20.48,20.71,20.34,40352000.0,20.48,16600,20.49,8600,-1.11,21.75,19.9,40352000,839720000.0,10.79,8.93,76.59,99.48,24.85,16.57,1.12
海博思创,sh688411,278.0,271.0,265.82,968216300.0,278.0,11900,278.1,200,2.58,287.0,265.82,968216300,2690350000.0,7.3,7.82,368.56,500.66,325.2,216.8,1.47
天振股份,sz301356,19.79,21.23,21.21,3020200.0,19.77,3900,19.83,800,-6.78,21.21,19.68,3020200,61480000.0,5.51,7.21,10.85,42.75,25.48,16.98,2.05
艾可蓝,sz300816,64.17,63.49,61.97,4129700.0,64.17,500,64.38,400,1.07,66.4,60.39,4129700,264110000.0,7.29,9.47,36.36,51.34,76.19,50.79,1.25
富祥药业,sz300497,14.17,14.96,14.5,23127300.0,14.17,1400,14.18,5400,-5.28,14.99,13.99,23127300,334450000.0,5.25,6.68,62.47,76.33,17.95,11.97,1.26
云南锗业,sz002428,40.6,43.46,43.0,82113800.0,40.58,1300,40.6,30800,-6.58,44.5,40.06,82113800,3451430000.0,12.57,10.22,265.13,265.17,47.81,39.11,2.38
中钨高新,sz000657,47.76,50.09,48.5,55197300.0,47.76,3300,47.77,9900,-4.65,50.0,47.2,55197300,2668040000.0,3.8,5.59,693.92,1088.26,55.1,45.08,0.84
泓禧科技,bj920857,24.38,25.2,24.8,726300.0,24.0,6300,24.38,200,-3.25,24.8,23.39,726300,17363800.0,0.98,5.6,18.04,18.04,32.76,17.64,1.25
盛剑科技,sh603324,23.03,24.11,23.8,2394300.0,22.9,300,23.03,5200,-4.48,23.89,22.61,2394300,55540000.0,1.62,5.31,34.01,34.01,26.52,21.7,1.41
厦钨新能,sh688778,69.54,72.4,71.99,646459100.0,69.52,3200,69.54,200,-3.95,73.5,69.18,646459100,459350000.0,1.28,5.97,350.96,350.96,86.88,57.92,1.38
湖南裕能,sz301358,77.55,78.69,77.52,29362800.0,77.5,600,77.55,100,-1.45,80.92,76.28,29362800,2309440000.0,3.86,5.9,589.33,590.0,94.43,62.95,1.03
万润新能,sh688275,114.08,119.8,121.0,838623900.0,114.08,100,114.28,1300,-4.77,124.69,113.0,838623900,997930000.0,9.91,9.76,96.51,143.88,143.76,95.84,1.13
菲菱科思,sz301191,118.11,122.74,121.96,4789000.0,118.1,600,118.11,1100,-3.77,128.94,116.76,4789000,581300000.0,9.17,9.92,61.65,81.9,147.29,98.19,0.86
英诺激光,sz301021,46.95,50.9,49.05,7145700.0,46.95,1500,46.96,600,-7.76,50.27,46.7,7145700,345890000.0,4.68,7.01,71.71,71.76,61.08,40.72,1.64
中材科技,sz002080,39.04,41.54,40.54,42507400.0,39.04,36400,39.05,32600,-6.02,41.17,38.9,42507400,1695690000.0,2.53,5.46,655.14,655.14,45.69,37.39,1.09
茂莱光学,sh688502,290.0,307.0,300.19,76295900.0,288.6,200,290.0,1400,-5.54,305.0,286.2,76295900,225590000.0,1.44,6.12,153.12,153.12,368.4,245.6,0.9
阿特斯,sh688472,14.73,15.03,14.72,8492027400.0,14.73,13800,14.74,500,-2.0,15.49,14.6,8492027400,1274020000.0,6.3,5.92,198.51,536.63,18.04,12.02,0.96
恩捷股份,sz002812,66.0,66.65,65.31,41021100.0,66.0,111600,66.01,1800,-0.98,68.37,64.68,41021100,2731680000.0,4.99,5.54,542.94,648.27,73.32,59.99,1.15
荣亿精密,bj920223,15.39,16.59,16.4,2788600.0,15.39,3600,15.4,33500,-7.23,16.4,14.99,2788600,44094700.0,3.42,8.5,12.56,24.21,21.56,11.62,1.28
海峡股份,sz002320,8.69,9.1,8.92,29653500.0,8.69,5900,8.7,1200,-4.51,9.02,8.64,29653500,261300000.0,1.33,4.18,194.19,194.19,10.01,8.19,1.7
山东赫达,sz002810,20.31,20.41,20.02,18157200.0,20.31,38900,20.32,5600,-0.49,20.85,19.86,18157200,370550000.0,5.62,4.85,65.62,70.86,22.45,18.37,1.3
东百集团,sh600693,10.46,10.97,10.76,33647900.0,10.46,62500,10.47,47800,-4.65,10.9,10.39,33647900,358500000.0,3.87,4.65,90.89,90.99,12.07,9.87,0.88
海峡创新,sz300300,12.27,11.89,11.38,95595000.0,12.26,48900,12.27,80600,3.2,12.77,11.3,95595000,1154250000.0,14.34,12.36,81.82,81.82,14.27,9.51,1.53
锦华新材,bj920015,37.2,40.18,39.5,2038300.0,37.19,400,37.2,11800,-7.42,40.0,37.05,2038300,78322900.0,5.4,7.34,14.04,50.43,52.23,28.13,1.45
同宇新材,sz301630,165.62,178.66,173.6,1112900.0,165.62,3100,165.9,300,-7.3,174.87,164.5,1112900,187920000.0,11.13,5.8,16.56,66.25,214.39,142.93,1.18
广钢气体,sh688548,23.6,23.23,23.11,4103175300.0,23.58,37900,23.6,2400,1.59,25.65,23.03,4103175300,992580000.0,5.94,11.28,163.13,311.38,27.88,18.58,1.42
马钢股份,sh600808,3.5,3.7,3.64,90608400.0,3.49,169800,3.5,495100,-5.41,3.66,3.47,90608400,323170000.0,1.52,5.14,208.87,269.52,4.07,3.33,1.15
捷邦科技,sz301326,117.24,126.4,124.0,2082100.0,117.23,400,117.5,7700,-7.25,125.99,115.85,2082100,250390000.0,2.89,8.02,84.48,85.24,151.68,101.12,1.4
华资实业,sh600191,11.21,11.98,11.87,9594700.0,11.21,59500,11.22,25200,-6.43,11.87,11.21,9594700,110070000.0,1.98,5.51,54.36,54.36,13.18,10.78,1.6
永太科技,sz002326,20.9,21.72,21.23,39697200.0,20.89,1200,20.9,19400,-3.78,21.93,20.71,39697200,842270000.0,4.91,5.62,168.91,193.35,23.89,19.55,1.1
浩通科技,sz301026,25.5,27.34,26.6,6500800.0,25.5,111100,25.51,100,-6.73,26.98,25.3,6500800,169240000.0,5.69,6.14,29.15,40.36,32.81,21.87,1.46
申菱环境,sz301018,87.15,92.09,88.81,9767900.0,87.15,300,87.17,2500,-5.36,91.68,86.16,9767900,867550000.0,4.91,5.99,173.43,231.86,110.51,73.67,0.85
鼎胜新材,sh603876,19.72,19.82,19.79,42064400.0,19.72,23100,19.74,4600,-0.5,20.71,19.38,42064400,842170000.0,4.53,6.71,183.25,183.25,21.8,17.84,1.12
英维克,sz002837,98.0,105.0,100.66,43737900.0,98.0,23200,98.01,28100,-6.67,102.4,97.6,43737900,4333130000.0,5.14,4.57,833.19,957.02,115.5,94.5,0.85
赛恩斯,sh688480,85.19,86.92,85.51,313711500.0,85.19,1000,85.55,500,-1.99,88.84,84.04,313711500,269200000.0,3.29,5.52,81.21,81.21,104.3,69.54,1.0
华光新材,sh688379,43.4,46.45,45.5,207501500.0,43.35,2000,43.4,200,-6.57,45.61,43.0,207501500,91930000.0,2.3,5.62,39.1,39.1,55.74,37.16,0.97
英特科技,sz301399,20.12,21.49,20.78,6909700.0,20.12,8700,20.15,2400,-6.38,21.16,19.95,6909700,141820000.0,12.64,5.63,11.0,37.23,25.79,17.19,0.88
德力股份,sz002571,10.59,11.77,11.53,13735500.0,0.0,0,10.59,255400,-10.03,11.53,10.59,13735500,150270000.0,4.6,7.99,31.59,41.51,12.95,10.59,2.02
新疆火炬,sh603080,21.23,22.74,22.56,3880500.0,21.23,6800,21.24,43000,-6.64,22.56,21.21,3880500,84980000.0,2.74,5.94,30.04,30.04,25.01,20.47,0.91
漱玉平民,sz301017,13.11,13.82,13.59,6150400.0,13.11,1600,13.14,1800,-5.14,13.75,13.01,6150400,82310000.0,2.52,5.35,31.94,53.18,16.58,11.06,1.71
菲利华,sz300395,92.31,97.87,93.96,27448800.0,92.31,4900,92.32,2600,-5.68,96.96,91.33,27448800,2581510000.0,5.36,5.75,472.29,482.11,117.44,78.3,0.77
新宙邦,sz300037,55.21,56.8,56.43,20166600.0,55.21,5400,55.28,1600,-2.8,58.0,54.93,20166600,1135090000.0,3.75,5.4,297.26,415.06,68.16,45.44,0.95
恒坤新材,sh688727,46.06,49.51,47.3,335405500.0,46.06,300,46.17,200,-6.97,48.63,45.64,335405500,158230000.0,6.68,6.04,23.14,206.96,59.41,39.61,0.96
国城矿业,sz000688,32.6,30.6,30.3,43728200.0,32.6,4100,32.63,2500,6.54,33.66,29.8,43728200,1422260000.0,3.69,12.61,386.33,386.33,33.66,27.54,1.54
沃尔德,sh688028,85.14,90.5,87.09,633810400.0,85.14,5000,85.16,7500,-5.92,90.19,84.65,633810400,552540000.0,4.2,6.12,128.52,128.52,108.6,72.4,1.29
德福科技,sz301511,34.35,36.04,35.52,26763100.0,34.34,1200,34.35,700,-4.69,36.65,34.02,26763100,945830000.0,7.14,7.3,128.69,216.52,43.25,28.83,0.88
艾森股份,sh688720,60.0,64.28,62.8,262173100.0,60.0,2000,60.09,2600,-6.66,63.66,59.35,262173100,161590000.0,4.65,6.71,33.83,52.88,77.14,51.42,1.11
康芝药业,sz300086,7.79,8.21,8.0,20515700.0,7.79,23500,7.8,110600,-5.12,8.19,7.73,20515700,162750000.0,4.66,5.6,34.33,35.45,9.85,6.57,1.24
盛屯矿业,sh600711,10.7,11.51,11.11,190846000.0,10.7,113800,10.71,19700,-7.04,11.29,10.64,190846000,2087410000.0,6.18,5.65,330.7,330.7,12.66,10.36,1.41
新莱应材,sz300260,46.59,48.55,47.69,9124900.0,46.58,2000,46.6,8300,-4.04,48.8,46.2,9124900,433050000.0,3.17,5.36,134.01,190.0,58.26,38.84,1.16
奥克股份,sz300082,9.01,9.59,9.2,22396300.0,9.0,32100,9.01,34600,-6.05,9.6,8.89,22396300,206030000.0,3.3,7.4,61.11,61.28,11.51,7.67,1.25
波长光电,sz301421,81.5,86.12,84.49,3295000.0,81.49,300,81.5,500,-5.36,85.8,80.88,3295000,274470000.0,7.12,5.71,37.74,94.31,103.34,68.9,0.92
佛塑科技,sz000973,16.4,15.73,15.5,94165700.0,16.4,43300,16.41,3600,4.26,17.28,15.4,94165700,1555680000.0,9.73,11.95,158.66,403.15,17.3,14.16,1.24
厦门钨业,sh600549,51.96,54.32,53.09,54663200.0,51.95,17000,51.96,42500,-4.34,54.84,51.55,54663200,2895620000.0,3.52,6.06,807.42,824.91,59.75,48.89,1.01
博苑股份,sz301617,56.46,57.39,57.0,2577600.0,56.46,1600,56.48,200,-1.62,59.45,55.86,2577600,149000000.0,4.86,6.26,29.95,75.45,68.87,45.91,1.85
威尔高,sz301251,55.25,59.45,57.59,6341300.0,55.25,10000,55.26,300,-7.06,58.69,54.66,6341300,359730000.0,11.74,6.78,29.83,74.42,71.34,47.56,1.0
捷众科技,bj920690,23.88,25.56,25.34,751300.0,23.88,1100,23.9,800,-6.57,25.38,23.83,751300,18480300.0,1.74,6.06,10.29,15.83,33.22,17.9,1.2
矩阵股份,sz301365,29.75,29.98,29.0,13172700.0,29.73,5100,29.75,500,-0.77,30.8,28.5,13172700,390560000.0,12.99,7.67,30.16,53.55,35.98,23.98,1.88
长缆科技,sz002879,19.61,20.54,20.32,7189000.0,19.61,2600,19.62,12900,-4.53,20.62,19.42,7189000,144230000.0,5.21,5.84,27.04,37.87,22.59,18.49,0.98
华自科技,sz300490,14.99,16.17,15.84,27131400.0,14.98,5800,14.99,700,-7.3,15.95,14.82,27131400,416740000.0,6.9,6.99,58.95,59.76,19.4,12.94,1.22
国林科技,sz300786,13.77,14.69,14.35,6363500.0,13.77,12200,13.78,8000,-6.26,14.62,13.7,6363500,89900000.0,4.35,6.26,20.15,25.34,17.63,11.75,0.89
浦东建设,sh600284,6.59,7.11,7.01,20221100.0,6.58,34700,6.6,58000,-7.31,7.06,6.56,20221100,136950000.0,2.08,7.03,63.94,63.94,7.82,6.4,1.5
戎美股份,sz301088,13.3,14.2,14.18,2415600.0,13.28,10000,13.3,2200,-6.34,14.18,13.14,2415600,32840000.0,1.29,7.32,24.98,30.31,17.04,11.36,1.21
美联新材,sz300586,8.67,9.22,9.0,15656100.0,8.67,33300,8.7,11400,-5.97,9.15,8.56,15656100,138580000.0,2.93,6.4,46.35,61.66,11.06,7.38,1.21
芳源股份,sh688148,7.83,8.1,7.98,1812490400.0,7.83,44900,7.84,55000,-3.33,8.27,7.73,1812490400,144300000.0,3.55,6.67,39.95,39.95,9.72,6.48,0.81
科创新源,sz300731,63.75,70.9,67.73,11235100.0,63.75,37300,63.77,13400,-10.08,69.48,63.25,11235100,745440000.0,9.35,8.79,76.61,80.73,85.08,56.72,0.79
鼎信通讯,sh603421,9.61,10.0,9.56,54987600.0,9.61,172300,9.62,35000,-3.9,10.2,9.46,54987600,536540000.0,8.43,7.4,62.68,62.68,11.0,9.0,0.72
ST围海,sz002586,4.72,4.97,4.9,12895500.0,0.0,0,4.72,1051600,-5.03,4.9,4.72,12895500,61020000.0,1.19,3.62,51.33,54.01,5.22,4.72,1.23
劲拓股份,sz300400,21.79,23.55,22.7,15977200.0,21.79,1300,21.8,1700,-7.47,23.07,21.61,15977200,356450000.0,6.66,6.2,52.28,52.87,28.26,18.84,0.61
