name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,3813.28,3957.05,3904.95,80473885000.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-03-23 16:04:15,-143.77,-3.63,3906.62,3794.68,3813.28/804738850/1086248286014,80473885000,1086248290000.0,1.68,16.4,,3906.62,3794.68,2.83,587091.93,626309.89,0.0,-1.0,-1.0,1.19,0.0,3859.61,,
深证成指,sz399001,13345.51,13866.2,13619.94,85235315200.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-03-23 16:04:06,-520.69,-3.76,13758.97,13274.18,13345.51/852353152/1345299021022,85235315200,1345299020000.0,3.52,47.81,,13758.97,13274.18,3.5,367954.31,428365.03,0.0,-1.0,-1.0,1.19,0.0,13530.2,,
创业板指,sz399006,3235.22,3352.1,3300.56,23966917100.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-03-23 16:04:21,-116.88,-3.49,3334.46,3214.82,3235.22/239669171/612416484251,23966917100,612416480000.0,4.6,65.1,,3334.46,3214.82,3.57,141487.59,173916.03,0.0,-1.0,-1.0,1.16,0.0,3279.62,,
