name,code,now,close,open,volume,bid1,bid1_volume,ask1,ask1_volume,涨跌(%),high,low,成交量(手),成交额(万),turnover,振幅,流通市值,总市值,涨停价,跌停价,量比
厦钨新能,sh688778,70.6,72.95,72.12,364007200.0,70.6,1200,70.63,4100,-3.22,72.56,70.05,364007200,258710000.0,0.72,3.44,356.31,356.31,87.54,58.36,0.75
湖南裕能,sz301358,70.82,72.42,72.41,19394800.0,70.81,4000,70.82,100,-2.21,73.65,70.08,19394800,1389620000.0,2.55,4.93,538.19,538.8,86.9,57.94,0.68
万润新能,sh688275,105.26,106.24,105.49,521850000.0,105.26,1500,105.29,6000,-0.92,110.8,103.6,521850000,558410000.0,4.14,6.78,132.75,132.75,127.49,84.99,0.59
菲菱科思,sz301191,135.11,138.3,135.56,3914100.0,135.08,100,135.11,200,-2.31,138.94,134.1,3914100,531800000.0,7.5,3.5,70.53,93.69,165.96,110.64,0.81
英诺激光,sz301021,52.26,52.67,52.16,2686500.0,52.26,10500,52.27,2000,-0.78,53.8,51.7,2686500,141570000.0,1.76,3.99,79.82,79.88,63.2,42.14,0.77
中材科技,sz002080,39.52,41.17,41.17,26660400.0,39.52,9100,39.53,700,-4.01,41.29,39.13,26660400,1064260000.0,1.59,5.25,663.19,663.19,45.29,37.05,0.79
茂莱光学,sh688502,300.88,321.51,320.0,103391900.0,300.87,600,300.88,100,-6.42,321.0,299.17,103391900,317570000.0,1.96,6.79,158.86,158.86,385.81,257.21,1.36
阿特斯,sh688472,12.83,13.25,13.15,4009503300.0,12.82,78900,12.83,22800,-3.17,13.2,12.73,4009503300,517760000.0,2.98,3.55,172.9,467.41,15.9,10.6,0.71
恩捷股份,sz002812,65.9,66.87,66.6,27237100.0,65.9,35200,65.92,700,-1.45,69.02,65.13,27237100,1820640000.0,3.31,5.82,542.13,647.22,73.56,60.18,0.67
荣亿精密,bj920223,15.61,15.78,15.88,1786600.0,15.6,18300,15.61,20000,-1.08,16.2,15.6,1786600,28348300.0,2.19,3.8,12.74,24.55,20.51,11.05,1.44
海峡股份,sz002320,8.58,8.77,8.79,17232000.0,8.58,900,8.59,74900,-2.17,8.8,8.51,17232000,148260000.0,0.77,3.31,191.79,191.79,9.65,7.89,0.76
山东赫达,sz002810,23.04,24.02,23.69,23815300.0,23.04,46600,23.05,71500,-4.08,23.82,22.77,23815300,548960000.0,7.36,4.37,74.56,80.45,26.42,21.62,0.99
东百集团,sh600693,11.16,11.13,11.13,25847600.0,11.15,29600,11.16,9200,0.27,11.29,11.07,25847600,288850000.0,2.97,1.98,96.98,97.07,12.24,10.02,0.75
海峡创新,sz300300,14.25,13.83,14.06,152860900.0,14.24,74300,14.25,723700,3.04,14.68,14.06,152860900,2201630000.0,22.92,4.48,95.02,95.03,16.6,11.06,1.04
锦华新材,bj920015,38.1,37.47,37.69,1505400.0,38.09,2000,38.1,3900,1.68,39.42,37.58,1505400,57959900.0,3.76,4.91,15.24,51.65,48.71,26.23,1.56
同宇新材,sz301630,170.52,176.49,175.01,538000.0,170.52,600,170.54,100,-3.38,176.44,169.63,538000,92740000.0,5.38,3.86,17.05,68.21,211.79,141.19,1.0
广钢气体,sh688548,22.89,22.19,22.18,2229604100.0,22.8,200,22.89,75100,3.15,23.18,22.12,2229604100,506700000.0,3.23,4.78,158.22,302.01,26.63,17.75,0.85
马钢股份,sh600808,3.75,3.8,3.81,34039900.0,3.74,93400,3.75,352600,-1.32,3.82,3.72,34039900,127830000.0,0.57,2.63,223.79,288.78,4.18,3.42,0.63
捷邦科技,sz301326,129.07,130.69,132.06,1366300.0,129.07,200,129.12,600,-1.24,132.06,126.21,1366300,175370000.0,1.9,4.48,93.0,93.85,156.83,104.55,1.24
华资实业,sh600191,11.8,12.18,12.11,5969100.0,11.79,7400,11.8,22800,-3.12,12.2,11.7,5969100,71250000.0,1.23,4.11,57.22,57.22,13.4,10.96,0.62
永太科技,sz002326,22.67,23.25,23.1,26215200.0,22.66,32300,22.67,79400,-2.49,23.24,22.5,26215200,598360000.0,3.24,3.18,183.21,209.73,25.58,20.93,0.55
浩通科技,sz301026,27.65,28.11,27.91,2390300.0,27.65,9000,27.66,18800,-1.64,28.09,27.41,2390300,66300000.0,2.09,2.42,31.61,43.76,33.73,22.49,0.8
申菱环境,sz301018,91.1,95.0,94.67,5918800.0,91.1,5600,91.12,1400,-4.11,94.67,90.0,5918800,544670000.0,2.97,4.92,181.29,242.37,114.0,76.0,0.61
鼎胜新材,sh603876,22.48,21.92,21.78,34365000.0,22.48,112200,22.49,18200,2.55,22.94,21.7,34365000,768770000.0,3.7,5.66,208.9,208.9,24.11,19.73,0.83
英维克,sz002837,82.77,87.18,86.08,34006700.0,82.76,75300,82.77,14700,-5.06,86.63,82.5,34006700,2852010000.0,4.0,4.74,703.71,808.3,95.9,78.46,0.89
赛恩斯,sh688480,79.9,84.45,82.32,488776700.0,79.9,1700,79.91,12000,-5.39,87.46,79.14,488776700,400530000.0,5.13,9.85,76.17,76.17,101.34,67.56,1.25
华光新材,sh688379,44.6,45.73,45.96,91757300.0,44.6,6500,44.66,200,-2.47,46.0,44.0,91757300,41390000.0,1.02,4.37,40.18,42.36,54.88,36.58,0.91
英特科技,sz301399,22.67,24.3,24.0,11872500.0,22.66,11000,22.67,10100,-6.71,24.0,22.5,11872500,271820000.0,21.71,6.17,12.4,41.94,29.16,19.44,0.8
德力股份,sz002571,11.55,11.63,11.62,8021800.0,11.54,2000,11.55,300,-0.69,11.95,11.45,8021800,93530000.0,2.69,4.3,34.45,45.27,12.79,10.47,1.26
新疆火炬,sh603080,21.54,21.76,21.8,1700100.0,21.54,6200,21.58,400,-1.01,22.09,21.45,1700100,36940000.0,1.2,2.94,30.48,30.48,23.94,19.58,0.93
漱玉平民,sz301017,15.57,14.68,14.6,26583500.0,15.57,16400,15.58,30100,6.06,15.72,14.5,26583500,405150000.0,10.28,8.31,40.28,63.15,17.62,11.74,3.05
菲利华,sz300395,91.33,94.8,93.84,16663000.0,91.32,1500,91.33,3500,-3.66,94.2,90.1,16663000,1532450000.0,3.26,4.32,467.27,476.99,113.76,75.84,0.87
新宙邦,sz300037,55.53,57.22,57.4,14597600.0,55.53,6900,55.54,18000,-2.95,57.88,54.89,14597600,819030000.0,2.71,5.23,299.15,417.47,68.66,45.78,0.6
恒坤新材,sh688727,45.68,47.68,47.6,246113000.0,45.68,0,45.7,200,-4.19,47.6,45.41,246113000,113870000.0,4.9,4.59,22.95,205.25,57.22,38.14,1.14
国城矿业,sz000688,39.69,39.05,39.24,30280200.0,39.68,16100,39.69,28700,1.64,40.93,38.04,30280200,1201960000.0,2.56,7.4,470.35,470.35,42.96,35.15,0.78
沃尔德,sh688028,88.45,87.72,89.37,824674700.0,88.44,1600,88.45,8700,0.83,90.23,86.07,824674700,726720000.0,5.46,4.74,133.51,133.51,105.26,70.18,1.65
德福科技,sz301511,38.16,39.55,39.07,20716400.0,38.16,300,38.17,600,-3.51,39.65,37.72,20716400,799190000.0,5.53,4.88,142.96,240.53,47.46,31.64,0.71
艾森股份,sh688720,65.88,68.2,67.58,149622900.0,65.88,2400,65.91,700,-3.4,68.79,65.52,149622900,100150000.0,2.65,4.79,37.15,58.06,81.84,54.56,0.67
康芝药业,sz300086,9.9,8.53,8.79,122696800.0,9.9,193400,9.91,80300,16.06,10.09,8.68,122696800,1154030000.0,27.84,16.53,43.63,45.06,10.24,6.82,6.78
盛屯矿业,sh600711,13.54,13.54,13.55,170206900.0,13.54,778300,13.55,185000,0.0,13.85,13.18,170206900,2304050000.0,5.51,4.95,418.47,418.47,14.89,12.19,1.18
新莱应材,sz300260,45.35,47.61,47.2,7882800.0,45.35,87600,45.36,200,-4.75,47.21,45.24,7882800,362970000.0,2.74,4.14,130.44,184.94,57.13,38.09,1.1
奥克股份,sz300082,10.83,10.67,10.53,29981900.0,10.83,62500,10.84,53700,1.5,11.02,10.53,29981900,324380000.0,4.42,4.59,73.46,73.65,12.8,8.54,0.75
波长光电,sz301421,89.37,92.08,90.13,4143300.0,89.37,800,89.38,5900,-2.94,92.68,88.21,4143300,373980000.0,8.95,4.85,41.39,103.42,110.5,73.66,1.37
佛塑科技,sz000973,17.59,17.96,17.9,51063100.0,17.58,27200,17.59,600,-2.06,18.19,17.28,51063100,902670000.0,5.28,5.07,170.17,432.4,19.76,16.16,0.59
厦门钨业,sh600549,53.37,56.0,55.0,48634500.0,53.37,28100,53.38,26500,-4.7,55.01,52.77,48634500,2612230000.0,3.13,4.0,829.33,847.29,61.6,50.4,0.7
博苑股份,sz301617,54.11,56.22,55.99,1765400.0,54.11,800,54.13,1400,-3.75,56.0,53.22,1765400,95930000.0,3.33,4.94,28.7,72.31,67.46,44.98,0.79
威尔高,sz301251,54.88,57.17,56.98,3012900.0,54.88,12200,54.89,3200,-4.01,57.0,54.3,3012900,167340000.0,5.58,4.72,29.63,73.92,68.6,45.74,0.89
捷众科技,bj920690,24.0,24.34,24.34,838700.0,23.97,300,24.0,1000,-1.4,24.9,23.7,838700,20353000.0,1.95,4.93,10.34,15.91,31.64,17.04,1.19
矩阵股份,sz301365,30.92,30.93,30.72,7872800.0,30.92,14800,30.93,1300,-0.03,32.6,30.38,7872800,247680000.0,7.77,7.18,31.35,55.66,37.12,24.74,1.04
长缆科技,sz002879,20.8,20.53,20.45,8035300.0,20.8,15600,20.81,900,1.32,21.71,20.41,8035300,168960000.0,5.83,6.33,28.68,40.17,22.58,18.48,1.68
华自科技,sz300490,16.84,16.71,16.72,26449400.0,16.84,62100,16.85,46700,0.78,17.49,16.51,26449400,450830000.0,6.73,5.86,66.22,67.14,20.05,13.37,1.04
国林科技,sz300786,13.93,14.33,14.3,3535200.0,13.92,22600,13.93,1200,-2.79,14.37,13.82,3535200,49580000.0,2.42,3.84,20.38,25.63,17.2,11.46,0.89
浦东建设,sh600284,7.12,7.24,7.2,8756800.0,7.11,17600,7.12,16100,-1.66,7.26,7.08,8756800,62740000.0,0.9,2.49,69.08,69.08,7.96,6.52,0.64
戎美股份,sz301088,14.13,14.32,14.26,1457600.0,14.1,6200,14.13,4600,-1.33,14.39,13.99,1457600,20640000.0,0.78,2.79,26.54,32.2,17.18,11.46,0.94
美联新材,sz300586,9.0,9.26,9.25,5894300.0,9.0,22300,9.01,7400,-2.81,9.25,8.91,5894300,53440000.0,1.1,3.67,48.11,64.01,11.11,7.41,0.87
芳源股份,sh688148,7.87,8.03,8.0,1299702600.0,7.87,50100,7.88,31300,-1.99,8.09,7.76,1299702600,102700000.0,2.55,4.11,40.15,40.15,9.64,6.42,0.69
科创新源,sz300731,61.03,66.2,65.09,11316200.0,61.02,100,61.03,1200,-7.81,66.6,59.08,11316200,694590000.0,9.42,11.36,73.35,77.28,79.44,52.96,1.48
鼎信通讯,sh603421,8.91,8.77,8.71,49579700.0,8.91,92400,8.92,40400,1.6,9.59,8.59,49579700,448020000.0,7.6,11.4,58.11,58.11,9.65,7.89,1.06
ST围海,sz002586,4.6,4.66,4.74,8418900.0,4.59,5600,4.6,95800,-1.29,4.74,4.54,8418900,38720000.0,0.77,4.29,50.03,52.63,4.89,4.43,1.43
劲拓股份,sz300400,24.71,24.21,24.4,17326800.0,24.7,20200,24.71,2100,2.07,25.58,23.86,17326800,429930000.0,7.22,7.1,59.29,59.95,29.05,19.37,1.1
