股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
002256.SZ,兆新股份,4.51,10.000000000000004,涨停,1,0, 13:17:18, 13:17:18,盐湖提锂+光伏+精细化工+一季报增长,,,,33,002256
002620.SZ,ST瑞和,10.31,4.989816700611,涨停,3,0, 09:37:30, 09:48:00,重整投资人+光伏建筑一体化+建筑装饰,,,,33,002620
605081.SH,*ST太和,6.49,-4.9780380673499245,跌停,0,3,,,, 09:25:02, 09:25:02,被立案+退市风险+监管函,22,605081
002808.SZ,*ST恒久,3.84,-4.950495049504955,跌停,0,1,,,, 09:25:00, 09:25:00,退市风险+第六次提示+业绩预亏,33,002808
600330.SH,天通股份,25.87,9.991496598639461,涨停,1,0, 10:13:34, 10:13:34,铌酸锂晶体+光模块+商业航天,,,,17,600330
300890.SZ,翔丰华,39.79,19.99396863691195,涨停,1,0, 09:30:36, 10:19:03,钠离子电池+硅碳负极+一季报扭亏+定增扩产,,,,33,300890
601512.SH,中新集团,10.32,10.021321961620462,涨停,1,0, 14:35:20, 14:35:20,苏州+机器人+绿色电力+年报增长,,,,17,601512
002005.SZ,ST德豪,2.93,5.01792114695341,涨停,1,0, 13:22:21, 13:40:42,ST摘帽预期+LED封装+小家电出口+扭亏预增,,,,33,002005
000669.SZ,ST金鸿,4.37,5.0480769230769225,涨停,1,0, 09:30:03, 09:34:36,重整协议+天然气+ST,,,,33,000669
002397.SZ,梦洁股份,4.59,10.071942446043163,涨停,1,0, 10:43:21, 10:43:21,高端家纺+C2M+三胎概念,,,,33,002397
600636.SH,*ST国化,5.78,-4.934210526315787,跌停,0,1,,,, 10:42:03, 13:03:33,退市风险+审计未定,22,600636
002360.SZ,同德化工,6.92,10.015898251192366,涨停,1,0, 09:35:03, 09:35:03,重整预期+PBAT项目+民爆,,,,33,002360
600193.SH,*ST创兴,2.53,-4.887218045112794,跌停,0,4,,,, 09:25:04, 09:25:04,退市风险+连续异常波动,22,600193
002194.SZ,武汉凡谷,11.86,10.018552875695734,涨停,1,0, 09:25:00, 09:25:00,6G预研+商业航天+射频器件龙头,,,,33,002194
301003.SZ,江苏博云,63.48,19.999999999999996,涨停,1,0, 10:11:51, 10:17:42,改性塑料+下游应用广泛,,,,33,301003
002081.SZ,金螳螂,4.94,10.022271714922052,涨停,4,0, 09:25:00, 09:25:00,商业航天产业配套+半导体洁净室+越南合作+EPC总包,,,,33,002081
688287.SH,*ST观典,1.88,-20.000000000000007,跌停,0,1,,,, 09:25:02, 14:11:41,复牌补跌+退市风险+非标审计,22,688287
605365.SH,立达信,30.42,10.018083182640158,涨停,2,0, 10:36:17, 10:36:17,LED照明+北美订单+机器人+泰国基地,,,,17,605365
688048.SH,长光华芯,372.91,19.999356416527235,涨停,1,0, 09:50:26, 13:30:23,光通信芯片+激光雷达+扭亏为盈,,,,17,688048
000062.SZ,深圳华强,32.64,10.010111223458035,涨停,1,0, 13:21:21, 13:21:21,分销龙头+存储芯片+华为昇腾+一季报预增,,,,33,000062
603822.SH,ST嘉澳,86.99,4.99698249849125,涨停,1,0, 09:50:35, 09:50:35,生物航煤+扭亏+出口白名单,,,,22,603822
920981.BJ,晶赛科技,42.34,29.99692968989869,涨停,1,0, 13:16:19, 13:16:19,晶振+封装材料+年报增长,,,,151,920981
600815.SH,厦工股份,4.52,9.975669099756672,涨停,1,0, 09:33:41, 14:31:23,工程装备+雅鲁藏布江水电+厦门国资,,,,17,600815
603959.SH,百利科技,6.02,-10.01494768310913,跌停,0,1,,,, 09:48:57, 13:06:45,拟庭外重组+存在退市风险+业绩预亏,17,603959
600243.SH,*ST海华,3.88,-4.901960784313729,跌停,0,1,,,, 09:25:02, 09:25:02,退市风险+连续涨停后回调+业绩预亏,22,600243
003018.SZ,金富科技,52.2,10.010537407797681,涨停,4,0, 09:31:03, 10:14:42,液冷产能扩张+瓶盖龙头+饮料供应链,,,,33,003018
600052.SH,东望时代,4.16,10.052910052910063,涨停,1,0, 09:57:45, 10:00:57,收购调整+锂电池+热水服务+国资背景,,,,17,600052
002432.SZ,九安医疗,88.09,10.002497502497508,涨停,1,0, 14:49:15, 14:49:15,AI医疗+AI投资+四联检获批,,,,33,002432
603496.SH,恒为科技,31.5,9.98603351955307,涨停,1,0, 10:39:22, 10:39:22,智算可视化+液冷服务器+拟现金并购数珩科技,,,,17,603496
603318.SH,水发燃气,9.41,10.058479532163735,涨停,1,0, 09:52:34, 13:09:43,燃气轮机掺氢+天然气+氢能应用+山东国资,,,,17,603318
000811.SZ,冰轮环境,22.41,10.014727540500731,涨停,1,0, 10:26:30, 13:46:36,液冷+核电+氦气压缩机,,,,33,000811
