name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4026.63,3988.56,4006.73,57025900300.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-14 16:14:16,38.07,0.95,4026.63,3992.41,4026.63/570259003/998435132020,57025900300,998435130000.0,1.19,17.46,,4026.63,3992.41,0.86,621199.19,662570.51,0.0,-1.0,-1.0,1.04,0.0,4006.28,,
深证成指,sz399001,14639.95,14407.86,14514.69,68337696400.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-14 16:14:54,232.09,1.61,14640.77,14463.93,14639.95/683376964/1385288551844,68337696400,1385288550000.0,2.82,54.04,,14640.77,14463.93,1.23,402018.34,467464.01,0.0,-1.0,-1.0,1.06,0.0,14546.74,,
创业板指,sz399006,3558.53,3476.44,3507.11,20096606200.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-14 16:14:09,82.09,2.36,3560.3,3493.37,3558.53/200966062/655853282914,20096606200,655853280000.0,3.84,70.81,,3560.3,3493.37,1.93,156387.41,191455.19,0.0,-1.0,-1.0,1.05,0.0,3526.35,,
