name,code,now,close,open,volume,bid_volume,ask_volume,bid1,bid1_volume,bid2,bid2_volume,bid3,bid3_volume,bid4,bid4_volume,bid5,bid5_volume,ask1,ask1_volume,ask2,ask2_volume,ask3,ask3_volume,ask4,ask4_volume,ask5,ask5_volume,最近逐笔成交,datetime,涨跌,涨跌(%),high,low,价格/成交量(手)/成交额,成交量(手),成交额(万),turnover,PE,unknown,high_2,low_2,振幅,流通市值,总市值,PB,涨停价,跌停价,量比,委差,均价,市盈(动),市盈(静)
上证指数,sh000001,4027.21,4026.63,4039.47,56945858900.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-15 16:14:16,0.58,0.01,4050.62,4020.9,4027.21/569458589/1028851871452,56945858900,1028851870000.0,1.19,17.48,,4050.62,4020.9,0.74,621349.21,663282.32,0.0,-1.0,-1.0,1.0,0.0,4037.62,,
深证成指,sz399001,14498.45,14639.95,14736.01,69736958400.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-15 16:14:45,-141.5,-0.97,14738.53,14440.21,14498.45/697369584/1386392925686,69736958400,1386392930000.0,2.88,53.0,,14738.53,14440.21,2.04,399272.94,464558.34,0.0,-1.0,-1.0,1.03,0.0,14606.44,,
创业板指,sz399006,3514.96,3558.53,3596.08,20315993300.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,2026-04-15 16:14:00,-43.57,-1.22,3599.98,3491.45,3514.96/203159933/646515424019,20315993300,646515420000.0,3.88,70.33,,3599.98,3491.45,3.05,155100.92,189905.46,0.0,-1.0,-1.0,1.01,0.0,3548.81,,
